	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_11286	2576.0875207283266	2691.160593273291	1926.7412429783456	2028.8031829464253	2012.2905225232307	1985.028168584586	1944.9086468498153	1749.1167852797648	1737.5074499644084	1897.8364309883389	1270.3066006667361	1374.9832108297692	1242.0041672734262	1412.0286034133176	2238.31075881821	2168.41378687389	1946.3745443275823	1805.176958624005	1946.1795599160262	1750.4983860457035	2190.8433107342885	1960.6883082217012	1779.9467570567763	1838.0286185742616	1380.4861681909654	1280.1007426455492	1367.2891428112082	1501.487893362787
MED134_11291	1672.818155953865	1661.6809696125304	1295.0444220429401	1329.2738633395352	1267.2503780259292	1220.6544745011465	1302.5317506934473	1002.9276386553125	1054.287685284769	1029.2850262858278	545.5739105652357	573.5709024566061	491.1492494199343	715.5421600292857	1482.8418555629703	1314.4360466737892	1191.4482698786255	1200.6681158655501	1167.074317052979	1046.7021171355475	1583.0693513841718	1170.95355517417	985.0003463170561	991.2963336130849	721.9126120003612	566.4445786206555	674.5896764200994	719.825663391436
MED134_11301	565.0349727399027	555.9435960509724	526.1942203616427	389.2813401177766	475.2188917597234	427.3324529591817	395.85587327717144	389.91300393991617	415.5133818475266	421.0041189177706	385.64686442551914	411.47477784930436	463.6510021740281	363.0114020920877	426.12192270388516	519.2833764637193	496.8647418567113	433.3426649055775	406.9716410890307	411.2472235710112	353.2361473145978	366.15830624015445	386.86105668280067	409.10642339587633	370.87688100652804	377.62971908043704	398.4153793622064	425.65170587533623
MED134_11306	1131.3809314954433	1196.7546879592835	1000.9559229435758	1016.5035425537623	1117.9391791795726	989.7571007248143	997.9360637705938	1226.715735987025	1182.4559921233094	1298.4032459092714	1052.684354337375	1142.6076475815394	1169.4393481522852	1210.0380069736257	1034.8675265665784	1044.6521049953726	989.8778190478666	1016.9775835356328	1119.5678998052324	985.5545707736769	1101.2656357455107	1273.5531834008457	1193.384356899313	1239.1204170163562	1166.0491238229936	1227.8299623208559	1327.6739772496253	1279.9568927027037
MED134_11311	2209.0114363497355	2162.2761988000207	1947.8417630930983	1961.5407483688398	2159.327946767866	2258.658787656836	2147.577372389924	2232.3892408672664	1991.776832886029	2234.787188160705	1349.2579272420394	1517.8091667774615	1555.178649796246	1692.1476380985505	2150.901133648182	2243.466462378412	1909.141785893875	2115.7809496545924	1982.601146472632	1995.0885714931853	1841.5031503386017	2372.028102121309	2159.0898874217155	2285.4887691635013	1671.2353279923796	1461.4483478536688	1714.7707378799507	2091.036518425665
MED134_11336	205.82480445513858	250.91259644778398	1246.2494692775747	169.8376473084036	160.6800718549623	232.27586556007134	187.26116161015895	147.59030958993307	188.11799874689015	270.5928400049419	246.97594467146106	220.4734002525887	223.80517897362478	238.19645806567434	204.47608745131487	357.007321318807	1194.0160463223294	145.28251193366182	367.3829600492417	344.1048197226828	189.60469672033557	123.30781007059187	237.32623427423684	290.1115262062104	307.53782519677117	365.8954622728528	246.74588835500282	264.75656176448985
MED134_11341	243.8433989086355	280.43172544164094	288.81336907067606	320.33734467575135	322.118068577165	345.3121918266936	321.188448078184	332.9362797726397	327.6560747404625	376.76550747282096	553.671482521677	570.7370541243106	658.4302534991965	492.59027527981453	265.3506478375842	253.5563361639254	309.41706146632407	288.0601529719157	368.9665072908333	274.5644728797713	341.54818655786477	279.56045489286856	252.76208690995955	306.82981754690724	506.71244647805474	520.57430200919	553.4804559889742	585.9464949708437
MED134_11346	7489.663107338896	6518.807652810075	5966.172062446294	5178.36668204187	4740.820044588629	6215.6194528804845	5792.058840435739	4112.621138387391	4059.0075883463605	4285.24682863412	1423.1482713445666	1768.8881290188415	1601.7729020740314	2014.1892494033423	7492.253586002376	8061.063039323516	6621.011560090595	5609.240891783565	4091.886072272589	5476.901799627927	5224.518458259658	4477.673683250424	5011.828402661221	4115.649956518611	2089.4257205676413	1350.5062834910543	2004.527377416101	3043.199572753286
MED134_11351	15064.54030569425	14734.965222766923	11283.503131363947	12210.654217128444	11214.256335688784	12613.199821214557	11630.340372661327	10685.538414311153	8744.386095597201	9245.869791994472	5010.372648048083	6182.890291402288	5740.259112582902	5908.224945860987	14825.296783302203	14495.308625819287	13763.281738253088	12172.837594717563	8719.011112203125	9718.862957045529	10236.056298285514	10401.15497160336	10095.047623762659	8463.389134002191	5819.561922954285	4687.302219320452	6671.19388057058	8220.661225036642
MED134_11356	51804.9233939443	52503.4608066988	48276.671240046744	38432.073556767966	37931.86583077971	36674.77390638396	34928.94742919617	30751.64231953596	28634.246809258777	29010.944075407213	17791.377784796194	18251.6835689823	21074.35115318194	19764.589304457393	49951.47901234335	51066.246103414574	48596.45308531881	38610.07998181834	31542.67750526227	34892.4685141795	34026.25108746241	31916.014626439377	31736.113019045915	28962.964604403736	16117.118779542947	14854.502367782727	19784.945543327747	21678.2192488752
MED134_11366	30648.23107358108	30367.803952430328	27197.251645408913	28690.791469069132	29130.84227238432	27906.876915910176	26048.264619418183	29569.54690970403	27248.168587722626	26359.576629473235	24117.605875765996	25295.496983735953	22916.733718657648	24353.205872634546	29951.84459620825	31666.143710840315	28078.63541190252	29597.554500140486	24307.450158430434	27802.9500506944	25717.409651731545	31597.861650837393	30689.369262185966	27509.4566866655	25507.324583627982	23290.366261816896	25181.662954688545	26870.689776542033
MED134_11371	109586.63203318145	110337.58432420493	98896.81899533821	95461.36949380612	99667.12004211106	91233.41096910968	81812.97927080798	104881.79279394382	88446.46787237027	94206.12307202023	89160.34041938656	91221.01104692518	84848.13339784715	81631.83175077112	99461.2272403453	98140.50125026431	99068.66686276335	95354.59028942519	83706.30719052981	79982.18961282386	77583.38484088745	106624.54575233866	98675.61745543695	88643.33097508198	85629.82472786526	80611.14401624685	84298.8085913023	91291.7846974912
MED134_11401	33785.420609002394	36929.66033502311	30177.700111617716	27124.417523843607	28314.557190366424	25210.54698691611	24202.912539500354	28625.655394884692	24206.238531062747	27129.328468615357	27466.964076249045	28245.533097655552	29342.15749178438	23628.13585428263	32911.28476267919	30108.293581449158	30055.82327355455	26517.39825575383	25249.66076717741	22692.933529237693	25882.33976463211	28681.77313481683	26125.180585960705	25417.703411273604	25804.178712664074	24878.75793331625	26232.03077300709	27857.673421759315
MED134_11421	912.4462668839263	838.8352489087681	978.5366203216512	794.5375084477298	754.1352429041863	760.9274646240913	751.4150408913972	806.5982035728899	763.8417641425924	791.1338346738492	777.3669078183692	711.8627010726257	658.4302534991965	696.4864433840318	830.3914391152634	929.0304157046227	1032.2461303689815	829.9472233451717	885.2029080496816	864.4584495472276	740.237514593091	763.3788852461832	754.427297570948	758.2236837457227	834.8545428418553	694.4546528852104	606.6779640288142	653.7866117041483
MED134_11426	4546.499502231978	4539.796046513582	4894.001884115428	4568.8008686825015	4211.030562387597	4944.650028272854	4794.122776665145	3509.2170354592454	3688.9732831189613	3843.5980243753734	4419.249895227865	4192.39522279794	4517.350950341355	3774.937467424807	4372.042144665137	4706.005599202455	4467.931012044845	4390.2037226850225	4768.060744432185	5065.654576056916	4573.88864280152	3409.3197563029294	3572.435144380077	3874.7098754320978	3696.5588715959298	3631.2191066378746	3594.7933092453623	3644.755298122943
MED134_11441	1472.2372955612777	1364.0297522578062	1470.4424954968208	1634.4771602353298	1543.1350297014303	1643.1622062172405	1717.3507795767107	1550.7279505286456	1453.263221088613	1321.2598618224954	1896.8562307963855	1954.2218099509662	1945.5009926478579	2012.2836777388168	1548.3990744404912	1622.7605514491227	1473.9036786860584	1753.409626785574	1441.0279898483188	1574.2495759438416	1584.3680136904754	1550.2897953149984	1509.8193359316285	1368.9330321323555	2242.0499514345256	1919.0843633494526	2203.735067097204	2283.750478349477
MED134_11451	3656.339997613895	3318.442084392751	2586.132496564364	2948.6169757949083	2864.9559981686675	3170.5311026003806	3005.660163565589	2458.923204423908	2468.2735220196355	2396.9954301255207	1932.2831081058164	2152.59119321165	1811.828957424703	1975.1250302805718	3472.9717143448515	3714.0932121291794	2628.1191901309767	3120.2341787131854	2481.4185275739733	2931.4853108779075	2677.8416755981643	2556.519176730744	2618.3065033344665	2306.140776113774	1913.1447339163906	1645.996204918402	1899.2642232096089	2031.0010168917665
MED134_11456	21990.47942630888	20807.29604954491	22867.688674363115	21254.929326517045	21271.919323968734	21793.955100918265	21247.030659400756	20740.214063444873	20166.86963489326	20610.03176201128	19868.4049916234	20322.09316055738	16498.948347543672	17169.200697373806	20147.91860169139	21041.119000227187	22421.823906422753	21572.78310821851	22709.650991664552	22978.288745593087	20787.68753700282	20690.297505050992	20164.047246202535	20642.172661248664	20265.445374504852	18984.960764052365	17371.816029690748	17697.26514216243
MED134_11466	3877.8966342566873	3531.2258058901366	3386.6334784177902	3599.381030333049	4192.0824407065875	4116.176466245537	4474.119525812342	4853.318552561985	4376.327509309521	4642.1049609567135	4054.8591571880042	4352.791038405864	4240.076957278468	5330.836731509792	3351.222593572313	3452.423073208008	3343.2449297025223	3951.016359023493	3244.688298021105	3858.290278284297	3097.309600534249	4628.278642115269	4573.8360841225885	4148.103110297611	5666.937692087402	3818.967215559222	5398.981135107172	4918.7086406722565
MED134_11471	29017.364470127624	32666.606122826935	29286.203136769418	35997.173425059365	36209.86053240955	37988.47657628751	36156.81175469062	34227.90896029606	36287.13506597292	35134.30520957899	37998.86860209557	41085.69989128639	40797.4689903081	37820.833611667775	28993.460491665446	29972.387385265294	28756.52839304036	32428.89356891662	32668.579594033865	33483.67700486189	35380.75587293714	36227.081573945565	35624.98314245831	37512.895481816595	33872.65867744189	37958.187271297145	37515.56178681912	37870.994722598145
MED134_11481	3883.1405783192386	3574.2745356728446	3821.8317057845625	3819.6655035746417	3764.6128155830083	3943.8649932781254	3909.965646531103	3645.1374135932306	3733.418744361358	3466.832516902552	3163.114045484901	3211.883699823702	3189.7966805251094	3130.8542448152234	3483.897917491105	3505.162791130105	3669.3525380529222	4113.83296722501	3688.0815256667415	4141.2475516451095	4070.0076679556964	3681.3499632525554	3802.0434523364524	3615.084645200099	2748.76239791258	2533.5327198193163	3029.994234524507	3075.0183885662514
MED134_11501	6342.550343655798	4890.3357033156335	5607.4632204955	4485.563605892739	4755.220617066196	4564.186295960809	4907.901710301697	4339.841568500264	4732.924814626428	4193.820364981224	2818.9672373361436	2891.6588382743125	2625.318771782759	3975.0224921999734	5458.418914635481	6841.964175047363	5195.895633834911	5535.764678851598	4235.988871257421	5359.402592893352	4455.710372927886	4939.842650766916	5028.2289960866765	4419.529487358337	4398.6303335835955	3347.463442018111	3886.8136725278882	3895.103339519297
MED134_11516	18888.686513309785	15113.794044854754	24100.75031856897	14669.936981371417	13982.955875717922	13940.687408955499	15125.486990309168	12313.15061913781	14717.649363499828	10299.486054575022	13999.689716192534	12445.695105775309	12908.899401550372	16203.075863459431	18892.966126035994	25432.714742586373	17932.066794606424	17373.78453054963	16381.79621426468	17466.616772543704	14843.710161050929	15070.84997740646	17334.462509916615	13147.460996104497	17717.383840182225	13693.877694450763	14382.568822601013	14633.653498887617
MED134_11531	1949.4362052534461	1852.325344364523	2191.816526919925	1751.3456403138848	1927.4029373923072	1836.8403018326117	1754.091893563514	1933.089822350007	1862.5749106697585	1897.8364309883389	2290.6006671783457	2358.3285821363024	2854.47083216531	3419.5483519908207	1801.2626329680713	1823.5771696909515	1986.1750792049932	1856.1093334973002	1901.8402371514626	1791.2634169536173	1729.8181919964863	2083.0548372993876	1909.222022880954	2034.7143990530483	2667.8715555531317	2756.483599163416	3458.969884462792	2751.427035298542
MED134_11536	554.5470846148	549.7937775105855	526.1942203616427	391.803681414436	505.53588644933893	502.46025517297335	459.85652344773206	461.9919923443021	520.9421503760035	611.9674583218032	692.3424022757351	743.6018023943351	829.5304585848345	810.8207432555555	429.24369503138615	543.624784735456	522.5425062937506	475.0905131623769	639.7530856029899	471.19579843559006	483.10237794496464	501.702769218515	514.2068409275131	631.3613553369053	597.5238638438507	816.0642234365376	878.324813593955	799.0725254161813
MED134_11541	1709.5257643917241	1887.9942918987667	2140.3840091402158	1714.3513012962128	1743.9851195201334	1787.9038435098666	1728.0175546051375	2183.650115374777	2034.155063372966	2202.345539767742	1977.8319503607988	2155.9918112104046	2002.0251675422203	2123.7596201135525	1665.4655367217783	1709.983931089513	2231.397729578719	1709.9918645985024	1911.341520601012	1835.6253623534055	1550.60279372658	2035.9907876541238	2025.955658438607	2168.4607297786233	2596.1381670456963	2769.2846065898716	2474.250054789157	2448.8481075676964
MED134_11546	1158.9116378238375	1480.8763045251565	1442.748062846208	1696.6949122195965	1784.9130623511141	1647.2976815684585	1653.35012940615	1477.9624955680274	1487.3725285537084	1292.5047643832781	1869.5269254433958	1772.288747017596	1720.931973472958	1848.404514589633	1251.830703327897	1482.7974538866358	1305.7143216234506	1550.5150842575288	1854.3338199037157	1490.3215711334312	1749.2981265910412	1456.1616960244703	1482.806593819114	1466.292493469355	1844.4638300262927	2069.4962006103046	1851.7260245357093	1661.7826824582944
MED134_11556	2083.1567788485045	2023.2902997872777	4229.3355005007215	2625.7572898224976	2447.3393963192134	2641.190257644491	2353.801689606175	2232.3892408672664	1945.2641408881716	2735.4208076793852	1277.3919761286224	1287.133912528609	1170.9670285548355	1210.9907928058883	1908.9637782668556	1856.0323807199338	3810.5802424566386	2372.1127379513405	2750.6215586445383	2176.1332675842136	1885.6576687529264	1843.028184108541	1684.4374188732418	1607.9062554140812	1780.3616530622014	1734.5365062847193	1609.5075836734588	1406.0314459238894
MED134_11561	2304.713415491297	2153.6664528434794	2799.775262726234	3623.7636628674236	3035.4890932977546	3655.7602104766124	3822.2610518529277	2544.0450573967064	2803.164904404209	2545.1947784661015	1848.2707990577373	1942.3196469553252	1683.5038036104745	1883.6575903833527	2253.919620455715	2576.132375425482	2544.6664557105987	3597.8295627709704	3238.3541090547387	4382.2408226007165	3371.327347164323	2205.4213663770743	2255.5639663949823	2359.2459368430464	2740.3680652149014	2465.2606802115533	2109.790531622593	1944.5498946829537
MED134_11576	11421.310168236734	11045.074098534806	11603.96728060675	17063.638871901243	14554.431225617174	16522.6025198992	15820.012564382288	12960.488581664818	12400.283686628796	12589.571507041914	6982.131419441551	6638.573103235402	6355.150474609414	7989.1092035227175	11272.719874606077	10805.556821961845	10340.435738795744	15501.811014714745	15067.452003743685	15959.509600448191	14454.111469159829	11287.841666920134	11327.02161225128	10488.2692440313	10176.983714203823	8905.234166337537	8220.712784965071	8131.208327751135
MED134_11581	13757.487248103338	12930.608463017417	15036.758146775563	19795.334496183437	17162.45069379135	19360.22785672654	20023.907122807817	13399.827177653457	15111.45682241502	15467.293181535888	10968.161214999804	11160.828271912536	11344.554669338824	11481.069278765503	13962.126734748179	14397.94299273234	13013.49101669154	18783.191887699177	22361.270598514406	22366.813281974384	20394.192858192808	12525.62617259058	12724.931016573917	13312.677051706678	13140.183156484376	13052.760572509116	12296.54739031537	10664.706492481626
MED134_11586	2277.1827091629025	2173.3458721727175	2179.9474843553767	3156.2897425532037	2921.042438344456	3239.455691787345	3216.625269683363	2619.5563785822537	2927.198749731829	2926.3841470834177	1528.4167067783042	1473.601132793652	2105.143594714368	2140.909765094281	2132.1704996831763	2561.9332206003023	2072.195590069075	3179.5161232378405	3433.1304197705003	3749.1838720307637	3296.0049333987104	2483.0992592841326	2628.9186520215258	2716.230628412044	1703.286416474425	1730.269503809234	2243.3502326587873	2146.8695348521896
MED134_11591	1531.2316662649798	1592.8030019601974	1273.9439019281874	1915.2978245967497	2028.206944735279	1777.565155131822	1640.3129599269619	2143.8350551133067	1927.6926794667588	2191.285886906505	3312.919126679066	3222.652323486425	3001.128150810143	2588.719106257749	1415.723750521699	1259.6678780623813	1482.8908962390221	1573.8938792813365	1458.447009505826	1399.1997373392712	1473.9817176546635	2050.110002547703	1787.6646833746377	1717.066863579808	2673.976524787807	2858.89165857506	2544.425490926818	2471.0612431352383
MED134_11596	659.4259658658261	693.6995313556381	1024.6940080726724	505.30903976411173	513.8730599889832	485.9183537681018	488.3012568568701	448.26266121965716	466.1605353563047	546.3468513451279	475.7323524409291	477.2200591585596	511.0090946530887	504.0237052669669	658.693961102709	766.7543605597104	1060.491671249725	501.8091360467285	582.7453849056938	563.5166037270416	537.6461948097187	434.87181872224	464.0403198614143	524.1676049759666	500.60747724337944	567.5113292395268	504.8103954418865	482.6854323325393
MED134_11601	3440.0273050336536	3442.668418908566	3062.2129816534693	3050.3514080935065	2968.7917049806006	2921.024089743568	2795.880254673196	3135.7792288689034	2924.0979035986384	3008.2255782565744	2542.6375943225826	2601.4727690472546	2579.488359706249	2380.059008992218	3220.1081558172714	3101.5011039571355	3257.2244188384407	2882.271443649429	2679.361932772918	2559.8041467175185	2734.9828170755254	3219.1809957360624	2818.972587598862	2890.2975441357703	2206.946378335142	2348.984862754583	2624.787683923172	2591.1322462030344
MED134_11616	2652.1247096353204	2411.9588315397277	3287.7247903798875	3141.9964752054666	2688.359504101657	3220.8460527068646	3407.4420229696643	2333.299824633407	2494.1139064628896	2113.1310066870938	2049.697901474216	2159.392429209159	2144.863285180677	2124.712405945815	2378.7905135557544	2888.5137815794383	2725.6946949917265	3160.312113039713	3320.6985656174998	3462.629684178077	3464.8310332181873	2120.706077015599	2153.3014426833197	2129.1235736828658	2149.712291760061	2123.9004821727403	2118.8454266080976	2151.6723749749017
MED134_11621	3720.578312380148	3527.535914765904	3703.141280139079	4628.496279370108	4139.7856248670005	4514.5605917461935	4720.640548691538	3574.431358301309	3648.6622833874844	3789.7743804506845	3428.309527058355	3430.6567910769136	3495.3327610351776	3302.355694622509	3432.388674087339	3584.2723680132494	3521.705392539946	4204.008319459697	4680.965646144649	4251.552929395934	4927.124790116118	3372.6097975796233	3134.442825841445	3290.5531074101013	3247.0805116929564	3445.60449895427	3432.937061379466	3288.744774026928
MED134_11631	3755.9749348023693	3692.3510516482725	3390.589825939306	4324.974543338753	4189.0507412376255	4234.7267596471165	4156.4866694103	4230.693386059337	4240.923894826869	4558.05159921131	6195.654743172185	6096.741302100506	5967.883492562903	5605.239051201449	3616.573241409897	3835.8002534878633	3445.95598745068	4185.639266226705	3686.49797842515	4546.499917729663	3746.6407536860834	4395.782236867664	4306.602885366639	4352.65632199555	5261.720359135825	5379.623370967921	5300.509152139808	5353.365671777678
MED134_11636	20523.486074810156	18909.462047981524	20698.291450065117	18550.979456498106	18376.646331110453	17861.118041910056	18113.369195494044	17011.327729991306	16838.62811860213	14180.686898678603	10450.928806282112	10757.288269393659	12545.31146574339	12943.595531288744	20773.83395335534	21505.634208079497	19377.72493241174	19826.88809411916	17458.60833854694	18209.979100864482	18957.87234742095	16949.6468392454	16786.489741348458	16519.638702413293	10841.662239629102	9815.17244423475	12720.995592760903	12771.352241306105
MED134_11641	3264.355178938185	3322.131975516983	3812.600228234358	3472.423185067856	3245.434281523342	3385.5758208637103	3543.7397038884505	2913.3640646496556	3517.3931304157536	2610.815385442777	2559.8449347300207	2471.1157457616623	2824.6810643155786	3493.865646907311	2848.6172488446537	3215.094342558574	3401.0198996858608	3909.2685107666935	3829.01723016839	3914.6419386570014	4120.65549790154	3273.775293324569	3614.8837391283146	3549.194908739706	3027.3016192446435	2595.404255713851	3097.9059469157924	2836.6774474766767
MED134_11646	646.3161057094478	640.811091908311	646.203428514298	494.3788941452541	594.9710207837047	574.1418279274167	535.7091458721003	471.60252413155354	479.59753526679685	530.8633373393955	423.09813472406034	491.389300820037	463.6510021740281	514.5043494218565	463.58319063389706	563.9092916285701	622.6857875982041	508.4887917678164	530.4883259331723	487.98139939767213	548.0354932601481	508.29173616885197	531.5721751427012	594.9744859483297	388.4286675562197	519.5075513903188	491.22805296362947	523.5095733755899
MED134_11651	3955.244809179319	3868.2358619033366	3923.3779588368093	3527.914693594364	3487.2123141730262	3328.36841183853	3292.4778921077313	3588.160689425954	3258.989285983212	3191.815815753115	3436.407099014796	3414.787240416059	3147.0216292537	3180.399108092884	4153.518081740068	3821.601098662684	3793.889695572563	3534.3728334206353	3390.374644247528	3231.2281852008023	3936.245450406419	3652.170252472492	3540.598698318899	3420.3657225261004	3372.232381003801	3391.200217391834	3507.6399450098797	3151.863830529641
MED134_11656	58.99437070370214	77.48771360887447	85.72086296618238	65.58087371314595	83.3717353964427	88.22347415931493	65.18584739594141	84.43538641656636	95.09261475117523	115.75769994761818	135.63433027039255	144.5262649470697	127.56131361295338	117.19265736831177	46.82658491251485	73.02422481521052	101.4271695263054	55.10715969897518	44.339322764563654	64.7444608537452	63.63445300887975	106.3647521982968	82.00296712727695	80.64116999630255	146.5192616322086	168.546597781664	129.03225354344184	119.47064805245687
MED134_11666	2294.2255273661945	2511.585891893995	2443.703985789784	3953.349592297593	3218.9069111699287	4224.388071269072	3586.406804002158	2953.1791249111257	2791.7951352491773	2792.9310025578197	2453.564302801728	2293.150070493506	2513.7981023965845	1663.5640631306696	2879.8349721196637	2610.616037143776	2164.6355420424165	3687.169958040521	3195.5983335317665	3361.916078405584	3880.4029712353613	2254.367978008149	2647.2487270264464	2405.467095255561	1405.6691662840014	1928.6851189192942	1794.0010690031168	1715.8146338388026
MED134_11671	2871.0593742468373	3170.8464394234666	3908.8713512579166	5084.19927363325	3807.8145330157104	5995.750013374067	4741.974098748392	2999.172384178686	3045.030902793068	2857.814299343746	1496.0264189525387	1580.1538300879622	2073.8261464620864	1584.4828390528658	3318.4439841335525	3835.8002534878633	2815.566870521364	4830.226043311688	4947.001582732031	4390.633623081758	5577.754605574256	2498.159755170617	2767.84132574303	2730.9820619479533	1307.2265373748612	1504.1183726085203	1655.9139204741703	2032.2017269224445
MED134_11676	795.76851149216	892.9536520641725	938.9731451064902	1508.3600954023568	1080.8008606847936	1836.8403018326117	1224.3087338183177	972.0366436248614	934.3883014680697	929.0108403439422	344.1468081487572	448.88157583560474	570.588630352552	378.25597540829085	941.2143567415486	1014.2253446557016	815.2690208759991	1260.785017355341	1434.6938008819527	1014.3298867086748	1498.6563014744333	783.1457860971941	762.1452238888094	861.4837184970858	360.1931848458462	429.9004994051303	460.66778238755114	588.9482700475386
MED134_11681	1661.0192818131247	1985.1614248368792	2123.239836546979	3438.7919677790633	2633.788913660349	3668.855882422136	2830.2509742092375	2691.63536698664	2341.1388305588252	2248.05877159419	1002.0745296096167	1103.5005405958616	1330.609630621346	1155.7292145346519	2257.041392783216	2042.649844136583	1648.5124768579258	2992.4857630473794	3152.842558008794	2576.589747679601	3293.407608786103	1962.5708702075117	2039.4620294948645	2028.8138256386846	1037.0816487404766	1193.6939425169746	1135.2574588076507	1412.635351092618
MED134_11686	810.189357664176	858.514668238006	1093.2706984456183	1416.7150282903965	1169.478070151919	1689.341680972507	1351.124836934058	1241.1315336679022	1102.8676080380867	1147.2546568056937	594.1593423038838	593.9746104491336	727.1758716139618	660.2805817580493	1009.8933479465703	1101.448724296092	822.9723502071109	1346.785584764348	1555.0433912429112	1341.6491054692756	1667.4824012939102	938.4571499265655	1081.474425290323	1015.8820561729333	541.816019577438	659.2518824624578	645.1612677172092	728.8309886215208
MED134_11691	1777.697037204891	1969.1718966318733	1880.5838552273244	3231.9599814529874	2675.4747813585705	3363.5199523238816	2725.9536183757314	2959.357323917216	2487.9122141965086	2632.934691165252	872.5133783065551	927.8019439935416	1131.2473380885267	984.2277647273664	2369.4251965732515	2008.1661824182893	1541.9497544442127	2864.7373473815733	2821.8811845161586	2716.8694128627153	3160.9440535431286	2316.492523539898	2203.4679637494182	2285.4887691635013	781.4360620384459	920.6057840859241	988.1154152931994	1174.2944100030434
MED134_11696	1752.7883029077725	2022.0603360792004	2023.0123660019042	3458.970698152339	2758.0885918877725	3748.808405879015	2853.9549187168527	3146.762693768619	2686.3663667207006	2767.125145881599	1019.2818700170544	1072.3282089406114	1451.296382422823	1110.948280418305	2115.000751881921	2024.3937879327805	1747.3718699405274	3125.2439205040014	2802.8786176170597	2596.9722631335576	3068.7390297955685	2548.988928787502	2512.1850164638727	2462.5059715944094	986.7156525544049	914.2052803726964	1186.1912431011144	1390.422215525076
MED134_11706	1852.4232400962471	2002.3809167499624	2290.7252149578276	3543.889521806541	3064.2902382528896	3786.027684039976	3258.1071725716893	3162.551424561961	2873.4507500898603	2773.0236274075924	1073.9404807230335	1212.8870862224674	1676.629241798998	1344.380809322666	2029.1520128756438	1977.7394220786182	1757.642975715343	3254.6622501000793	3395.1252859723027	3013.015372693735	3799.8859082445338	2640.2931850993145	2762.0528810046344	2617.887738172651	1099.6575833958989	1193.6939425169746	1544.9914569017378	1628.1628015993117
MED134_11711	850.8299241489486	998.7305309588265	1109.0960885316829	1696.6949122195965	1574.9678741255268	1841.6650230756993	1632.0165793492965	1740.8791866049778	1538.0196820624865	1574.1572572494574	538.4885351033495	590.0072227839199	752.3825982560423	642.1776509450581	1084.8158838065942	1068.9935132671094	916.6961904023045	1623.1563402243598	1681.7271705702358	1351.2408774476082	1737.6101658343082	1361.0923157410368	1437.4637767016784	1481.0439270052639	615.0756503935423	613.3816058509923	770.7979356410868	869.9144172261808
MED134_11716	3100.4819269834566	3602.563700958624	3746.661102875756	6341.166019801882	5351.707487584381	6947.598590046051	5551.463803683446	5878.213121016729	5068.849812388732	5114.720793226926	2032.490561066778	2135.5881032178772	2749.0608843893365	2280.9692824368976	3933.433132651248	3744.5199724688505	2961.930127812488	5710.270684565019	5387.227715894484	4801.880846652769	6043.974373537272	5010.438725234813	5235.6482658792	4740.12730953876	2057.3746320855957	2111.099474746285	2565.9308665173917	2883.505138673117
MED134_11736	752.5059729761117	762.5774990079709	783.3568092601898	894.5903798818883	796.579035469648	846.3939552159276	756.1558297929203	705.0011532505174	758.6736872539416	642.1971761425187	932.23297148531	918.166859663737	1028.892751117654	1188.1239328315837	668.0592780852119	762.6974591810877	683.0285340252465	832.4520942405795	992.8841204779076	887.2389079957676	909.0636144125679	705.0194636860558	781.4400396834627	692.3339472853291	1036.3185275861422	913.1385297538251	960.9507303366853	955.7651844196549
MED134_11741	528.3273643020436	517.8147211005738	1239.6555567417145	1415.0334674259568	1160.3829717450344	1582.5085677327115	1104.6038140548617	1128.5510184458137	1182.4559921233094	1096.3802536440014	321.8784852685435	342.32887854129456	362.82409560570574	309.65539548537663	625.9153516639485	622.7343616186008	955.2128370578636	1320.0669618799964	1510.7040684783474	1377.618250388023	1701.2476212578056	1163.4233072309278	1313.9769556158965	1242.070703723538	314.405915585781	403.231733933348	303.3389820144071	378.2236596635569
MED134_11746	302.83776961233764	375.1389309635986	394.31596964443895	906.3613059329658	720.0286238783688	1006.9882480215556	741.9334630883512	720.1034174876269	638.7743034372423	641.4598659517695	174.09779706348894	207.43769792402946	199.36229253281934	189.60438062027677	455.7787598151446	379.3202789012324	305.56539680076816	790.7042459837802	758.5191287223569	719.3828983749466	909.0636144125679	794.4411580120575	849.9366357544823	731.6711033810865	238.09380015233899	234.68513615168402	190.15279469559852	244.94484625830353
MED134_11751	659.4259658658261	746.5879708029652	841.3832395757594	1626.9101363453515	1294.535673246583	1811.3382038334346	1328.6060896518238	1377.051911801887	1267.212453097183	1296.191315337024	389.6956504037398	403.540002518877	417.05674989624276	421.13133786011224	746.1035862727367	675.4740795406973	640.6602227041316	1356.8050683459799	1588.2978833163338	1256.5221291615735	1764.8820742666853	1398.7435554572482	1395.9799227431736	1337.4633072557494	429.63720989027837	499.2392896317642	456.1403348947988	518.706733252878
