ID	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3_T1	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2_T1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4_T1	L_34_R4_T2	L_34_R4_T3	L_34_R4
MED134_04689	11.8635168142242	11.298325480106499	155.634966321951	13.533843217817301	11.2959091038658	9.03010713205124	14.5628859242241	9.67525735998198	9.75660918271992	15.534442844880301	16.6566259312821	17.276673857971	15.232724623878601	21.924243694322602	17.5299067091375	18.359774655974398	10.4814560936024	14.0766737535407	145.46754202951402	9.965918451745688	38.8163369648245	15.5949776014914	20.971405976214	9.547057749288	14.545063323588	15.7536222672256	18.916302428059698	20.5432875475829	17.2293643298467	4.78038366096648	3.68617489727628	4.972837459136049	12.9147401611008
MED134_04684	73.25588633715999	67.40779299252279	76.21420919037159	73.09445785305141	68.1553618800513	76.81954366436541	77.1571736299139	76.0043839697496	59.989164980747795	65.56112073162811	71.8225656260939	83.3812566800058	91.1126060634894	85.9436907150388	93.23080429164591	86.45619061653049	67.6829451784192	68.38443901196901	71.8677588965975	70.3487863035142	77.45011869728691	73.4572397874734	80.2060099088663	60.3799146918832	59.1624575177332	65.6989628184743	73.025410019139	83.0636663919459	83.8219461526257	87.7109295820717	89.9558914393611	89.0026406587615	78.23467236898858
MED134_04674	246.96764405339403	229.25162884492698	222.297203710341	297.938196363033	302.140213721516	279.85193211538103	296.793452723817	294.371558257388	388.043002442069	329.322587605506	358.253388018096	399.209704812004	370.597663380265	402.832042263665	449.726241161684	380.609546594477	283.963476229756	228.068758353896	242.367538247709	275.425829189615	251.829833747093	252.786223682976	251.822862768466	349.03540001985	344.98439485885496	333.869214908115	354.113181453277	349.430304279391	420.23442393274	458.46442921357396	457.70780195312403	457.720666822308	445.695784309238
MED134_04659	147.510069461633	150.199187184853	139.067864373817	160.404844586124	169.246701326902	181.309000342164	156.388936770157	157.454873200803	215.614380329081	191.774586068115	206.69493822409999	229.307907947941	244.57431516758598	230.955389053891	218.849393054682	196.62429411103	158.634684252818	132.47499820113	144.579168147762	151.083128700706	179.196469070238	141.957022139603	163.59263640722799	195.145399192034	184.122217793638	204.619369319427	206.62821309773702	208.106317005994	210.002992999222	220.513613936115	203.314006192066	224.20684834595198	229.124253808059
MED134_04649	236.78626155117698	231.399708374254	222.08060140497898	250.992202553369	256.292000503272	275.761211737055	256.555489437938	264.51705873862204	244.594846404823	263.24383751034696	283.157540823857	264.990110300429	314.738127087746	286.057341582085	271.625375386454	251.410239193123	217.71017689407398	225.325911561958	221.61520301107004	244.03967613150502	286.582175901068	245.522055816156	283.83898447064	244.049135510331	238.547473920535	260.600413420513	245.586890875167	298.094675998554	264.61193059593995	281.943746018121	270.07720867086203	271.811093118524	261.785152646761
MED134_04639	36.9202450935514	41.537704718754604	49.7202252604066	64.1355243994924	64.4641798131219	77.4270672336015	73.06042431578659	66.8209135238138	68.7720566187373	81.20237994535609	80.6212011879567	90.43988561799351	109.92263444798901	100.48611693231199	96.92210968140871	100.881290761713	45.6878172642216	52.2485548329619	47.4982221844471	69.0303386194277	69.7772913006437	82.8641242284652	74.9405721174585	69.4628136559881	75.2689683915403	85.7307615591624	85.27673635136091	91.3343459885781	117.44118916972299	110.465622435847	104.83182528808001	108.13905458434799	93.6247135648789
MED134_04634	81.43643739752159	74.7511017246746	74.9170940634084	98.89411823574221	94.66834866125241	99.91945336141751	100.442529845427	98.3470365612319	119.555630249958	118.95682683319599	114.39241895384899	133.318528091085	138.421657090102	133.192005501571	142.448706442162	143.141825167943	104.37658074093599	96.49855106283779	97.39402815310491	109.39006681008499	105.11887841099501	103.92712542872101	110.779794531112	126.453869023265	121.10041658207899	127.573868899026	138.224672681356	145.248548628039	152.73707488027398	176.205491584376	174.85637486335602	177.810902598391	165.627481552303
MED134_04629	75.7808242358149	68.1999442536399	93.5725852883902	119.45486539855499	108.141997852591	134.745394222787	124.130000277465	140.830987995817	119.633801647969	143.204746166032	109.613391085708	185.140998596596	189.823183774488	167.632447224839	190.726847344255	229.506755553516	84.1148327558412	99.0504634920673	89.96067222917559	155.630442891912	170.537575862193	156.405103828096	149.99217131653901	148.198702795195	149.172770522637	160.837110463757	229.746087124796	188.03855901218202	197.56032887840198	212.330161495903	210.67700325309	219.00811747038898	203.03510731671003
MED134_04624	6.06540107482733	8.1832879036241	7.50346798972643	6.94340615161492	7.22003223760218	8.4091310614418	8.44799306408978	7.1745627815237905	8.17613079505713	8.77666018694293	10.140974356918699	56.1942484277522	72.1699006368975	66.44254776811471	37.1722100964465	32.6113689492857	7.59163585915168	7.258612695566441	8.73683100249939	6.779031180184691	10.2095530615925	7.948557883323491	8.68405435926031	7.68317613206486	8.44626102002689	10.589881261075302	62.070280229515106	59.2724362028622	44.5906966685947	36.6917599849369	35.4004635440363	37.431903783315	43.0388267312012
MED134_04614	48.456439265799	42.8573364445392	51.2089244027065	44.2398485444755	47.7745861959303	47.601564738955794	49.0725125689007	49.45689995959621	53.6574941376937	53.3301169576373	63.203007486288	59.9579113207312	62.4222141929572	60.83423982656979	45.8661282034748	48.31958875367821	42.398442758266704	37.42404577709	46.5131325611611	43.4876441530721	56.2879919622954	47.181895870694	48.3763540171971	57.0372883289014	51.6155295269143	53.27588621279921	52.91061755514	59.8037926385192	45.1523258594578	34.5817299837644	29.187803050251304	33.7067964502895	50.0730074562144
MED134_04609	92.30838290040279	86.2992015846688	98.4145946252747	97.1740835468432	103.425490614052	108.66107787370701	100.786451704445	109.635071704383	107.30178972263201	116.54181036256901	105.386564067365	99.91879159055419	107.586274997903	98.37603714013521	84.5809180855365	99.20096552673509	93.6953599082759	85.385269904106	90.0176928717984	99.98001891429381	113.04874778007	112.679204360072	109.37890538221501	108.205260986131	113.444263569393	113.59053404446101	111.259829492362	107.44235834745199	92.8698034411937	111.232289885851	115.29680145248301	108.968176322871	101.123220582602
MED134_04604	101.220736567636	96.66083551484819	105.10566439896499	100.838842343879	103.847823859035	102.98436147208099	106.102954708106	102.915147023351	97.68669268236259	99.92423279257179	94.05304778288219	107.632183243725	104.049488592773	105.176748798104	114.68886519045401	116.663026869901	111.548604964715	102.83453879286199	104.12948727009301	105.389191665415	95.4545556757768	102.961550513085	93.2281390022941	100.330531779419	95.2784668670138	99.40142755073799	106.19691683024	100.456422173347	112.78273352336201	129.608816770824	130.42634529924	125.780209176546	118.835289484967
MED134_04594	149.867519161299	144.869291814825	199.89842532454898	218.342327939598	186.803249628689	217.60554280974202	221.836582670948	205.480123325318	146.475780093002	152.705081363508	171.203255852155	116.428847006448	110.01349027275499	108.71657734830299	124.727352868065	120.232969500715	166.832217263064	171.380086280971	164.034498975865	202.400754353554	200.090725859111	215.029001841147	197.90491853281503	131.829546425562	137.858292928764	131.418138467941	108.627325826687	117.02693173344	119.274950680629	130.205990037399	140.110434202298	127.79226670473	122.846249937627
MED134_04584	128.06470661438	129.533136445096	110.520593146239	126.897463760092	121.97674455403299	139.321652894505	137.459435431091	121.817221150853	130.736493778207	119.69794685851002	121.771770063901	139.530210517577	137.351734601052	126.376331538819	121.548830491929	129.54196403605698	122.58702014644501	114.21561305718399	120.806397994473	122.29952887473301	126.562964249972	119.586852631924	127.22342960293001	112.058076681385	120.200236361358	121.237345540026	118.70210460222401	134.449971348002	119.994309002325	139.17037676393	143.89568105099198	137.541406796592	136.449057983578
MED134_04579	48.7890921669372	47.242439212470295	60.058694677635295	71.99836469602809	67.3221071006316	63.4351004121115	69.70134893442061	67.4263276888186	68.2778207834199	81.4627836852197	70.7827884565638	116.993128407782	98.7325094350395	102.577922792036	128.552649200341	117.770542086693	54.4671144481462	52.498512742673505	62.249764183972594	79.7892477285726	83.8482273566782	87.2414689010969	80.4705174771088	69.442026186637	76.7056792154435	82.5151365812736	106.457660273393	105.693725788289	104.19338903029801	125.01742487266701	128.775718693978	126.872218305262	120.40256686186702
MED134_04574	67.7063095314106	62.7107293808687	62.75454681589729	108.14038121836	104.69717731012	104.129928330385	110.218688488734	116.292349429967	102.700500808977	121.96819982145901	114.562007397474	172.50687159740698	162.868116645607	176.44012715825198	182.676799019939	177.922214560283	85.956638271352	74.88089523667699	70.00567850587379	109.68417776737499	106.490563955315	117.952386605803	125.84742166427799	114.82335137812201	111.510968756138	120.914914770607	156.485700517734	165.880653807454	175.565987674204	182.291798308048	173.44905948179698	179.09643157808	173.29348164472302
