index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_13631	4204.4919860655655	3711.585383715417	4108.6328740898125	4481.021810831913	4174.234083594637	4499.554029425022	5549.408114909483	4877.344872678191	4573.017336696132	2994.6581746482343	2949.4287424580502	2909.177472030369	3126.3547149389588	4209.25621489488	4139.8002274482105	4285.895333437994	4719.60589138742	4398.161428979876	4140.053368483646	5166.282857323004	4875.84917033886	4999.798577562292	3406.061730516811	2832.408827477946	2900.4627687836137	3171.992828038943
MED134_13636	4596.999940460926	4367.080303198646	5258.625139429754	5164.797573711603	5275.374843684955	5482.078032135766	6756.042251047538	6447.662731472235	6010.145475408254	4282.672401290435	4359.391351711423	3652.0594349612807	4187.654972726022	4141.083703693193	4762.929620849505	5037.284949831317	5557.4855584778115	5819.401366728831	5177.350068119479	6496.329933500313	6402.463570208092	6870.027701474482	4468.489256665697	4005.0554769563987	3963.303577892678	4105.141937675915
MED134_13641	3190.6239818307677	2958.384617743178	3752.7461222294155	3308.5924010307576	3326.378654699521	3728.338348074912	4109.902600401303	4084.906324068216	3726.6014860467017	2329.067034925881	2377.034379019603	1960.2351079180057	2378.255955449944	2790.3167375574344	3399.4484729120177	3690.9913342281334	3789.8460595959714	4200.100120087496	3595.961892070888	3782.083864472762	4015.005576769877	4465.023759361185	2471.005628518355	2327.446393817126	2036.2837931528795	2029.3612652181605
MED134_13646	1965.2008428540632	1985.03650145393	1819.2718285400917	1977.5202273853067	2109.690809985411	1941.17135894006	2970.4962133760514	2504.1890092556678	2568.894341813418	1442.616090167453	1494.6164279401562	1091.8920151164687	1235.8251890676029	1889.8054268002625	1729.5439599026054	2172.69286667949	1965.7297622281594	1873.7800192788172	1654.4556165260835	2699.995564639937	2660.171691062662	2617.5299789215005	1632.601960139932	1543.232385616227	1091.536407278156	1200.3582615674575
MED134_13651	811.6266175632895	884.2997498688848	675.9192414065012	760.127895211169	870.0465908427319	820.1628066370364	1255.1490066318313	1025.3863634244553	1068.7667746378966	560.1807782278628	569.5912568594143	374.8626486437459	444.3310412601839	754.6538449303061	738.2952218847032	847.0915640923012	791.5181160944433	829.4567542099056	674.5690486939947	1118.1895776147803	1160.7316098179292	1126.8822416807063	697.5458581414763	592.0973234609198	461.3369244107879	466.57455481848615
MED134_13656	944.6801614261238	958.5067218858541	852.5346816954299	1297.9862496351434	1371.2607658664692	1279.7882514045168	1937.1294718586241	1735.6692094882517	1602.4089922102164	2021.871124284795	2187.5443742770026	1440.1416968179608	1679.2128523208648	921.121604841403	900.7613013523677	916.9281205212848	1370.6160348983651	1212.3752847351732	1094.7068314395774	1909.567587940279	1868.234405434376	1789.1726819667356	2359.36832146886	2177.3224270530986	1782.4381170416805	1890.1030434993777
MED134_13661	602.7325536986395	650.5477880154313	544.4536129207573	813.5743878432042	745.3169564475118	766.4403520538244	1059.7033854997626	916.1920752301676	931.6503715116754	1393.424588136691	1457.05479978112	995.3249636402908	1055.6399897455324	650.0169672719023	542.9246199932079	655.687668694346	831.9791060545426	743.0300012386854	691.5311330905554	1041.2368539216645	1054.9458694582684	994.4241536235005	1421.3152447845118	1368.9626060160272	1081.6033156042395	1140.251080398239
MED134_13666	822.2709010723162	750.72720023834	762.2350580890603	917.0739450036536	1010.8456873379498	1036.2464572939557	1354.2579563548306	1292.6523830999981	1290.376528879735	1599.2257701021244	1683.5458113669501	1158.8046177141352	1182.9960206799801	710.262442287347	760.9170810510868	848.3848336558009	1023.3258710741791	1121.147045487774	952.4862776530292	1442.1510440265392	1257.782747762572	1391.798417795118	1637.097422168771	1647.1643626067078	1198.5930619859225	1308.0750911875416
MED134_13671	1283.9666982763513	1215.7575582113477	1058.3647060923015	1177.5195519565875	1238.8790066617264	1264.268431191589	1512.9708898273261	1472.5629722201104	1299.2705658392736	1454.6629886239662	1375.2040876733695	1107.8597952818209	1313.1821856351933	1066.979070668269	1233.9195908936542	1176.8753027847238	1209.615012348803	1280.7964641707226	1159.9456175801959	1499.1530615769952	1439.2683757190543	1472.8548597405722	1612.3723810101578	1507.5385753366681	1263.7099962927084	1286.0556287790162
MED134_13676	1130.955122834092	917.6928872765209	1389.0206807685663	1023.9669302677243	1071.2974733331791	1284.5635807008023	1295.347042183817	1512.080905090424	1280.741322173568	1546.0186352525245	1703.7281787359843	1228.7587022480595	1571.6677595317758	995.6357449920846	1260.6545153630168	1078.586815958747	1271.1494345797876	1535.2752368082045	1206.9175436014411	1496.3029606994724	1562.5233209087507	1563.7962336305943	1758.4748969474165	1713.3028934188317	1513.140964993278	1231.3045330605203
MED134_13681	578.7829158033294	538.0005471230278	604.2107167779136	660.0217661543409	717.0040946522778	676.902927748471	1088.812307796028	1049.3051122670138	956.850142897035	1133.4123631169482	1110.5908266126967	771.7760413253592	920.7369347557102	605.6255646289432	627.2424587042743	540.5866775428731	746.842439680167	846.2619561765318	628.9018983955617	1151.440754519213	1119.9701318811792	1048.7912793186224	1227.2611338729732	1186.2942828206371	917.1554645582888	890.8955466368288
MED134_13686	1428.995061086841	1569.4774581589018	1561.6523141336845	1632.2389178418405	1809.7275174521205	1768.0656719497101	2070.1988309272665	2075.7314212933193	2303.555572520515	2206.5902339513304	2237.4396713837823	2330.5355336573652	2276.371130702386	1347.596151661261	1614.3781314191976	1540.2840501281385	1781.1264955352062	2085.045415430689	1851.4767506707512	1818.3643598595493	2087.5699771892687	2147.9957115545394	1915.816067956772	2151.0769783181286	2102.5044043123225	2125.175682725528
MED134_13691	2881.9397600689917	2630.6371580015634	3471.223766280146	2746.131692855529	2660.6437962710456	2997.7129657432292	2463.1692819268515	2994.0033877271876	2250.1913507632826	2800.903891139314	2739.1957490306086	2928.947104616043	3476.347955506959	2776.0480724221975	3127.986162915414	3032.717126406788	3123.0826625451678	3328.630360961025	3214.9673810096765	2579.341294158138	2886.30084247368	3040.6050661489935	3008.9625846360564	2934.241168569629	3328.68938761468	2827.4179973758005
MED134_13696	105.11229965163913	101.4161950898581	122.17007899685287	89.07748772005885	81.11252298094071	78.79293338871092	106.0396455078245	86.31548495357991	118.58715946051557	297.15682859399175	320.6753926413238	236.4752205440263	223.5805876404747	93.539026997664	78.14824075659811	99.58175638947662	87.6654782468819	85.22638140217555	69.15311330905554	97.85346346161629	90.2575582885179	93.90685347339219	570.9236776625187	502.8627977620223	356.4876234083361	291.01397615591804
MED134_13701	26274.083306593897	28343.352961881443	20189.933489871208	22994.717187163766	23495.849227639475	20174.572444482208	25560.406054435083	21095.29653353456	23478.775233688826	21302.932103934138	24052.896933362514	21471.341729010335	20003.387258770574	25039.921905103478	25934.933267933124	23056.409778072586	22627.808635185556	17866.3304336617	16917.722021985173	25679.40890648047	24273.460111334636	22168.936872081755	20078.231908136713	20908.17428022638	21708.22001491815	25502.10819270634
MED134_13706	2917.864216911957	2978.1731436143696	1888.324481886139	3265.3261927095864	3010.3459000662333	3043.0785940579412	3398.8132128782445	3175.993868051001	2952.079100820209	2458.571193333398	2479.067458496388	2407.332952547869	3069.7520345236485	3197.76639753031	3138.268826172861	2227.010188346477	3209.0622662103788	2985.3240922142336	3274.9870642590454	3320.3675223140676	3295.856644600073	2763.826971701101	3972.489946150491	3318.4745380495874	3205.0775801170525	3393.3776933354693
MED134_13711	3078.8590049859868	2859.4419883872188	3056.907846203862	2835.2091805755877	2661.409008751998	2785.210812058524	2529.703961461173	2503.1490636538174	2190.156601286397	1787.9605125874975	1900.5062605840694	1805.879899652934	2041.4700069788491	3218.376691614541	3154.721087384776	2816.741109302339	2750.5043799959194	2694.8341725054097	2793.5248225412815	2498.588435961659	2467.0399265528226	2569.093812393119	1936.7948907580194	1929.5653909949833	1968.959505140779	1991.2735464574678
MED134_13716	1641.8807312673757	1719.1281850597898	1771.4661454543666	1882.5042404839105	1675.050120804521	1957.8850114770592	1497.0302895222283	1517.280633099676	1345.9642598768517	1618.3000259916037	1570.300305574035	1564.082085720457	1713.174460570051	1675.7754497717092	1708.9786333877112	1673.4908151686072	1786.1841192802187	1890.5852212454433	1886.7056951866853	1494.4028934477906	1503.3221267625186	1667.588019048554	1452.0342353149097	1570.5276523005957	1608.0571743218131	1649.6743188225046
MED134_13721	1237.3979579243594	1315.9369704342564	1330.5915125526801	1412.5144481323618	1198.3227451712562	1407.5283100801541	895.4458953994069	909.9524016190654	1000.5791579481	1091.248218519152	1173.3804139830258	1335.2105700170746	1220.7311409568536	1339.6691154750183	1258.5979827115275	1254.4714765947056	1208.7720750579676	1208.774170028039	1396.1100234092346	824.6291872299315	793.878308387179	867.8970247330352	826.4157696348532	988.9285083336639	1136.7871582371088	1136.0852361587883
MED134_13726	9672.992638828056	10202.221869466335	9184.002895024287	9325.140428751305	7181.519133737062	9330.993444941887	3136.8329122118544	3062.6397974493116	3029.1607544695444	4488.473583255868	4623.443991456289	5232.10930084709	5279.143326734584	10386.002811215201	9770.586627226252	8728.276284059451	8452.132215206584	7533.5319673247	7974.789217829198	3162.661940424472	2947.443059378805	3192.833018095335	4084.8764968714595	3865.4296896863593	4714.907514552358	5303.119716820829
MED134_13731	1144.2604772203754	1076.0010942460556	1220.3728543272587	1167.3392676457238	1130.218834366504	1166.3741806177359	1185.84204878358	1216.7363541649217	1270.364945720773	1295.0415840751666	1302.8839379343297	1280.4638951644383	1284.8808454275381	1047.9541838212865	1129.0364256676937	1165.2358767132264	1161.5675867711852	1398.4328779371058	1268.2420025736224	1207.4927384438283	1274.2814412131613	1358.1896491835882	1281.9559218905113	1198.8920982134227	1178.7268786380896	1215.236276708353
MED134_13736	3922.4184730763563	3670.7715491060835	4003.7259584294716	3995.761592014069	3770.967106132791	3971.8801421854732	3732.179680128333	3798.9212835593667	3496.8388645919526	3408.26835498852	3496.0345253693977	3839.1105740411217	3846.152134220318	3925.4683194273907	3991.729876540972	3925.0731252215787	4323.425364694781	4442.5751770345305	3986.0898331917865	3809.634839622149	3874.281426750145	3792.848387130588	3259.9592145795523	3309.0261765049986	3855.1432463322535	3574.889478054396
MED134_13741	1616.6005579334371	1475.4819602707405	1404.955908463808	1413.3628051582673	1461.5558386188372	1540.0436980520772	1162.970752693657	1201.1371701371663	1337.8113926639412	1255.8891640914987	1563.0122284685503	1408.2061364872563	1183.939398686902	1298.4485273065561	1725.4308945996265	1451.0484502466593	1368.9301603166944	1465.6536858036104	1556.597437315156	1271.1449913751708	1210.227690169697	1353.2471832113044	920.8204722404665	1168.4473776808577	1180.9342323434043	1322.9531063284371
MED134_13746	1307.9163361716617	1235.5460840825397	1359.8060966606233	1356.5228844226106	1293.2090928093378	1158.0173543492363	1207.327205716538	1258.3341782389361	1323.729167478005	1398.4441291602382	1576.4671400479067	1426.4550281048018	1356.5775739535975	1057.4666272447778	1344.9723540740831	1251.884937467706	1358.8149128266693	1424.8410524560898	1320.4330314861172	1287.2955630144668	1367.4505336400186	1282.0756732104176	1319.4181054641672	1357.4146085726406	1386.2181269376783	1490.7771171177396
MED134_13761	35357.6487461096	33171.75327445225	47279.82057178206	39719.227595861295	35670.379799590104	40049.4929756225	26064.26763799187	31146.370775418294	26238.891370132325	26477.074991006546	28047.3238084839	29893.965580991622	29087.174087420914	32049.007300979283	40429.37539563058	36708.163290375385	40305.889498585624	42346.70821275984	43188.076425089406	28070.643542722104	30505.113678760157	30214.282981765326	22962.82004330823	24816.64650583809	27828.10816290336	29685.80605032618
MED134_13766	2072.974213382959	1852.7007346903347	2467.3044214799197	2200.6381251984067	1984.1959631092382	2387.664648142755	1627.3273702769409	2258.761847218983	1548.3036007063563	2040.9453801742743	1973.387031638916	2021.0647466431574	2795.2290345093948	1885.0492050885168	2640.58792451242	2035.6062929485222	2381.297846610013	3054.9456432188276	2631.7326329125476	1870.6162092808008	2220.53003617343	2270.5688676671775	2512.96327412085	2397.7841964268455	2319.928744285828	2170.4048487538507
MED134_13771	1597.9730617926405	1534.847537884316	1282.7858294669552	1384.5186662774863	1422.5300020902714	1294.1142392933732	1213.5648319228806	1215.6964085630714	1178.4598971388734	1426.5535588921023	1382.4921647788542	1415.8098413279001	1301.8616495521312	1466.5016944549016	1419.0075295277024	1310.0820678251926	1366.401348444188	1230.380858270844	1247.3655910086245	1325.2969080481041	1156.8495643001434	1168.3989558478902	1045.944165376478	1144.3015648446853	1321.1011926308925	1236.6606185112425
MED134_13776	3998.258993078172	4397.999874872383	3380.9241426737763	3045.6017230001075	3001.9285627757586	2874.7482363638774	3626.1400346205087	2856.73056828294	2809.7745094675906	3083.0020966626644	3516.216892738432	3415.5842144172543	3038.6205602952277	4435.969449821421	4022.5778663133133	4006.5491077220595	3229.2927611904283	2500.373978320164	2689.142764716292	3608.2277109438705	3254.1246552838766	2906.169991702874	3212.0076196052723	2764.1706607670244	3495.3445923659456	3959.337389295138
MED134_13781	8717.668193892907	8877.627418963433	9271.646647348116	8578.58624595462	9468.739239303399	8867.786503202193	11043.370663540365	9258.63569327376	10167.366584245952	10735.79434116266	10669.744882429502	9200.482857179159	10238.481509122666	8431.195687687748	7962.894426567049	9158.93504870485	8257.413701023606	7726.791789940901	6968.807135540861	10248.962755572005	9495.483336503861	9282.939589143432	11026.619113069932	9877.737085893252	10761.952990262183	9498.124865947753
MED134_13786	2899.2367207711604	2971.989229279622	3885.5396863564292	2860.6598913527473	2789.9647055519795	2915.338535382304	3172.1794607144625	3044.960722217855	2785.315907828859	2156.394823715859	2288.4562111221744	2271.987006384407	2624.477615256543	2950.442868519537	2615.909532694547	3459.496082361688	2703.2998917091372	2962.517032402384	3237.1485682974867	2955.5546099911485	3104.6659028491267	3160.2127426782617	2777.446290150862	2646.5910504343597	2531.8346999960463	2586.989272698928
MED134_13791	4569.058696249731	4762.850820622482	3483.175187051577	4190.883707972293	4176.529721037494	4201.095948407177	4285.9422733358615	3904.9957349481033	3877.058944612231	4117.0275475133785	4182.235015916566	4578.1906845517115	5717.814099953237	4378.894789280474	4257.022588583108	3846.183681848097	4142.19384716517	3844.790135650257	3842.5645036824258	4095.5949610002704	3958.7159167619843	3958.9152437993234	4426.531611063203	3844.4333306983835	5455.474682685465	4798.45744324165
MED134_13796	10673.55528867657	10527.495763474051	7069.929354122225	6321.108200020558	7724.054782732222	6179.2761093934505	8657.132104825072	8754.262076376333	8665.756677577174	7083.576292429749	7152.406747059456	5089.920020327048	7056.46749177532	8583.394782463607	8849.25999935899	7788.069311395172	6619.586544930418	6241.932159032575	5374.371202264147	10963.38804220439	10315.565452136094	8568.259009551195	8776.640367636148	8340.803607973417	7189.351018210221	6679.038557050855
MED134_13806	35025.01488645251	33787.671142193096	30203.89616068933	15452.823226865448	17101.7337368023	14582.661838531876	13277.826984567986	12283.837449056458	12433.122499688428	7452.01060355811	7277.985921800115	6507.250602623078	8063.051825160916	33352.212049997586	31331.27494544137	30266.387594583393	16664.870239815915	15644.442659359913	13846.279970484857	15165.386769298844	14245.166027514686	12833.607143632114	8950.464899417912	8098.295661662296	8229.01461341348	8221.59116685891
MED134_13811	1161.5574379225438	1118.0517117223383	1217.7169830447183	1230.1176875627175	1272.5483558236265	1234.4226230898043	1354.951025933313	1347.7694999980672	1288.8941893864785	1386.397230703725	1391.4621058317582	1354.9802026027487	1465.0660447496084	1052.7104055330321	987.1356727149234	1161.3560680227274	1285.4793685239895	1209.9745415970838	1286.5088626929955	1383.2489592244012	1405.3004774384292	1439.2460911290425	1290.1976022767155	1235.6357264423805	1504.3115501720188	1386.6310111314704
MED134_13816	711.8364596661637	612.2075191399971	533.8301277905963	757.582824133453	794.2905552284572	834.4887945258929	879.5052950943092	876.6741423598538	881.2508287409563	1206.6976620607368	1102.7421281914055	1029.5416354231884	1201.8635808184167	634.1628948994169	602.5640668864012	588.4376513923619	817.6491721103408	837.8593551932187	914.6477816914705	878.7811039028647	879.2833097784647	871.8509975108623	1174.0648331983816	1150.600472541078	1042.974625761231	1055.7439543979522
MED134_13821	1570.0318175814452	1653.578693111467	1134.0570376446994	1723.8614766396154	1639.085134199764	1627.1934577092877	1756.2383118746882	1458.0037337942053	1520.8803200811121	1477.752877332283	1437.433053727892	1073.6431234989234	984.8866392263949	1585.4072372485423	1437.5163233911073	1390.2647807621736	1612.5390373681257	1397.232506368061	1360.8810788933006	1587.5061887802021	1364.5389995016792	1483.7282848795967	1304.4332320347048	1203.091370011018	977.8576914544451	1155.1290955391348
MED134_13826	1188.1681466951106	1108.1574487867422	1103.5145178954863	1332.7688876972616	1193.7314702855424	1276.2067544323027	1266.2381198875514	1016.0268530078022	1088.7783577968585	962.7479683163448	976.6023321349408	672.1675079129236	707.5335051913756	1171.6159483266727	1106.41456650131	1170.4089549672253	1229.8455073288528	1112.744444504461	1109.0593643905133	1108.689241356371	1116.0880863633934	1132.813200847447	883.3582886668104	864.0001723552074	671.0355264156915	729.0227419038846
MED134_13831	658.61504212103	635.7063936120375	783.4820283493825	714.3166158122815	775.9254556856026	755.695861137182	826.1389375511557	709.2429004619459	721.8993332158884	776.0210422403906	736.6564089697544	552.0289714307495	561.3099141184913	683.3105192541217	713.6168300668301	794.0675119888136	777.1881821502415	732.2266571172828	656.3021885746215	747.6764635368157	736.6181369998396	777.9441440374701	660.8329182392933	619.3925901452884	535.2832735388329	533.8231832553342
MED134_13836	726.4723494910755	732.1754572340975	788.7937709144632	816.1194589209202	805.0035299617889	815.3874773407508	816.4359634524004	762.2801261563142	675.2056391783104	869.3845052783677	821.3102276565374	720.0708484089804	744.3252474613272	681.7251120168731	732.125623930235	764.3223120283205	811.7486110744929	780.2415198790719	799.827518083982	734.3759927750426	684.2105225097325	740.3814026481132	767.2255195884766	770.5663748587148	714.0789236693296	704.6227970728158
MED134_13841	950.0023031806372	968.4009848214499	861.8302311843208	1094.380563417866	1079.714810623654	1063.7046007475974	1227.4262234925307	1099.222501155831	990.9439512419332	1003.9082047094315	997.3453208197816	874.4260566740522	978.2829931779421	936.9756772138885	915.1570299127936	960.8992856802744	1100.876101831036	1040.7221503617775	1182.126804868006	1062.1375936901652	1048.1522898021433	1117.9858029305956	885.6060196812298	961.6332416492952	850.9348533988456	943.8612805384172
MED134_13846	1369.1209663485654	1259.0449585545798	1208.4214335558272	1496.501793696989	1405.6953275093215	1430.2111242375104	1498.4164286791934	1525.6001979144787	1402.2931606205964	1415.5105686402985	1367.3553892520783	1281.984636132567	1432.0478145073444	1254.057124663597	1254.4849174085487	1295.8561026266957	1532.4599947387624	1422.4403093180003	1242.146488117375	1481.1024226860175	1501.3811040036258	1391.798417795118	1377.8591118390707	1316.4717085460875	1397.2548954642523	1318.7872620889864
MED134_13851	727.8028849297039	749.4904173713904	715.7573106446054	719.4067579677135	713.9432447284687	773.6033459982526	725.6438486711912	710.2828460637962	658.8999047524895	707.7552843201493	702.4585087055573	666.0845440404084	732.0613333713434	629.4066731876712	690.9949709004464	719.0578773058312	710.5961361742446	656.6032482674651	648.4735342377472	641.272697442631	711.3848411342325	695.899208897559	755.9868645163798	619.3925901452884	694.2127403214965	776.0372697491148
MED134_13856	1141.5994063431187	1148.9712833960755	1065.0043842986522	1286.1092512724688	1269.4875058998173	1211.739808932448	1524.0600030830465	1387.2874328683808	1191.8009525781813	1374.3503322472118	1314.6569855662663	1224.9568498277376	1398.0862062581582	1033.6855186860496	985.079140063434	1055.3079638157524	1186.8557054962473	1218.3771425803968	1086.8781771027031	1387.999127353606	1439.2683757190543	1436.2806115456722	1538.1972575343189	1423.5531393847646	1343.1747296840404	1397.3431820329151
MED134_13866	1591.3203845994988	1482.9026574724373	1278.8020225431446	1721.3164055618993	1749.2757314568912	1766.8718396256388	2079.2087354475393	1860.4626817102949	1789.9249381071568	2112.222862708644	2040.1009682198905	2008.898818898127	2088.638907324941	1422.1102918119425	1281.219841877911	1290.683024372697	1690.0892681249827	1642.1083064531852	1646.6269621892093	1920.0179578245295	1910.9369061300188	1937.4466611352495	2096.3837927817945	1976.807198717929	2080.430867259175	1883.5567168373836
MED134_13871	2461.4905614624354	2453.7772080277864	1796.6969226384992	2494.169656161648	2623.9135971853366	2220.5281227727623	2337.7236882215166	2303.479508098548	2604.470489651573	3007.7089813094567	2949.4287424580502	3200.3993674270314	2655.609089484963	2122.8602906757983	2216.942198305599	1968.3562756465378	2189.1081442995414	2098.249502690181	2148.9656154719714	2470.087427186431	2169.092933062769	2240.9140718334747	2375.851682241269	2866.003001858707	2843.0715724454294	2369.175131036216
MED134_17770	4569.058696249731	4316.372205653717	4379.531744908922	4197.670564179536	3962.2702263708584	4004.1136149354	3504.159788807586	3481.7378749950067	3429.3924176487844	4820.76719901469	4822.464558567601	4197.245072035451	4175.391058636038	4464.506780091895	4020.5213336618235	3906.967351332583	3625.4732878830678	3569.905046339015	3760.3636331452467	3387.8199097487736	3176.483744928162	3033.6856137877962	4786.168573370302	5031.777431468419	4355.1088605860505	3905.1814141822783
MED134_13886	3279.7698562188666	3356.6287009009134	3574.802746299217	3086.3228602435634	2915.4595524281517	2757.7526686048823	2730.0010696426193	2542.6669965241313	2469.5775957652363	4006.597644995341	3675.993967743287	3215.606777108319	3307.4832922679507	3115.3252211933855	3362.430885185208	3185.3229348997525	2742.917944378401	2600.0048185508763	2445.149704550379	2351.3332239563138	2335.050378948108	2336.7979116957804	3845.1185220000602	4052.2972846793446	3360.6960163417443	3075.5832899259394
MED134_13891	3881.1718744788777	3606.4588400247103	5885.41076210926	3373.9158920254677	3281.9963308042898	3616.1181096122027	2666.238668422228	3334.0655995322554	3028.419584722916	1292.0298594610383	1399.871425568856	1412.0079889075782	1675.4393402931776	4202.914585945886	5517.677103946125	4103.544324984537	3590.069921667981	4273.322785799224	3894.7555325949206	2842.500608516077	3343.4117021929483	3140.4428787891266	1604.1307006239535	1326.9698880400756	1654.4116021334235	1610.3963588505403
MED134_13896	1596.642526354012	1820.544380149648	1718.348719803561	1467.657654816208	1431.7125518616988	1241.5856170342327	1443.663931979075	1425.765420136844	1735.0783768566682	761.9663273744585	738.3382729171739	827.2830866620599	835.8329141327451	1969.0757886626895	1813.861798613672	1549.3369370726364	1458.281513145247	1519.670406410623	1445.6915008761046	1465.9018846725626	1536.3195136636973	1531.1759582135212	920.8204722404665	806.2601851382738	920.466495116261	881.9687375522915
MED134_13901	35.92445684296527	45.760966077131094	38.51013359683406	36.47935211392887	33.669349161899916	27.458143453641682	63.0693316419087	55.117116898069106	76.3404839027069	87.34001380972055	90.26003184484814	94.28594002398476	99.05469072679259	38.049773693965015	28.791457120851934	53.024052103487556	37.93217808759313	34.810775502297055	44.362374575620535	58.90208480213796	69.87681932014289	63.26356444523264	104.14487033476391	104.98179493987939	88.29414821259098	97.59977932427516
MED134_13906	5469.831188201119	5131.41211497343	5415.32154509963	6566.283380507196	6310.707330413377	6835.883887632708	6617.4283353510355	6860.521135406828	6430.388721746456	7463.053593809914	7495.506992333041	7882.000437811501	7695.134402461402	5926.252252835051	5931.040166895498	5302.405210348756	6822.734432021751	6891.333177885772	6650.4418591746435	6920.994964251211	6566.479993334539	6761.293450084238	7006.177571945161	6741.930871039054	7853.764483509968	7125.379011277723
MED134_13911	1572.6928884587019	1501.45440047668	1556.340571568604	1723.01311961371	1493.6947628188327	1514.973219246578	1479.010480481683	1625.4349756921133	1434.16345972561	1783.9448797686598	1638.6961061024292	1864.4284269258922	1789.5880791307195	1455.4038437941617	1571.1909457379197	1629.5196500096174	1792.0846803160664	1967.4090016643058	1717.0848512210773	1547.604776494883	1613.9604240194114	1515.360067102213	1811.671197622008	1597.8229189849644	1547.354947425657	1702.640052724093
MED134_13916	1929.2763860110979	1920.7237923725565	1681.166521847997	2046.2371464836378	2074.491035861606	1867.1537548476344	1982.8720640384702	2131.8884837932387	2194.603619766166	3658.2414979611685	3502.201359843269	3734.9398177242997	3332.0111204479185	1783.58314190461	1731.600492554095	1735.5677542165927	1916.839399359706	1806.5592114123126	1882.791368018248	2133.7755236387397	2012.8406009718938	2155.9036571101933	2880.09267314268	3184.097840526542	3379.4585228369197	3195.7976522643758
MED134_13921	568.1386322943026	610.9707362730476	365.1823013492885	542.1001395535011	602.9874349903894	504.9910730821927	590.4952808671012	545.9714409714393	533.64221757232	560.1807782278628	578.5611979123184	466.10710673147304	456.59495535016777	581.844456070215	501.79396696341945	456.52415591539284	555.4956746605305	418.92967759660934	517.9959619565104	628.922260306699	582.3068276678574	521.9244066731693	599.3949371784973	552.2042413837656	580.5340244977857	533.2280626496985
MED134_13926	489.6370414152304	591.1822104018557	658.6560780699893	446.2357956261996	338.2239165809037	339.0483800362712	340.2971630349139	311.98368055510815	287.5738616917502	772.0054094215528	825.234576867183	745.1630743831054	670.7417629214241	654.773188983648	567.6030118110809	510.8414775823801	384.3794046209437	278.48620401837644	364.03242666465087	332.5117690443272	285.33034555725015	257.0082305587576	815.9263582342295	858.7510826082134	756.0186440703103	781.3933551998372
MED134_13931	431.09348211558324	463.7935751060584	415.6438557175538	319.8305987663066	250.98969375234483	291.29508707341614	156.63372473704797	169.51113310160875	192.70413412333778	383.49293419900283	449.05767396101464	414.4019138150943	355.6535086095315	508.91572315678206	433.92838946426843	333.66354738292165	253.72412454145626	222.0687402732743	315.75572492059325	163.4057836446408	170.8100027825715	186.82521375232764	397.8483895522276	451.4217182414814	435.952356799668	430.86731848033673
MED134_13936	694.5394989639952	838.5387837917536	1339.8870620415712	1951.2211595822416	1038.3933366522315	1610.4798051722883	326.4357714652637	272.46574768479445	315.7383120636227	693.7005694542172	713.6709350216875	999.1268160606128	748.0987594890145	1211.2511292578863	995.3618033208811	797.9473206793127	1411.0770248584645	1148.7555915758028	2246.823794682899	315.41116377919036	307.652107284518	276.7780944478928	617.3767852938522	652.9867645260498	706.3531857007279	884.9443405804706
MED134_13941	228.85209544407508	247.35657338989782	504.61554368265314	545.4935676571224	271.6504307380561	469.1761033600514	99.10894972299938	118.55379861094109	117.84598971388733	271.0552152715465	330.2059550100345	349.0100521855565	304.71109623575245	290.12952441648326	361.9497466621386	249.6010257554414	443.3850149794219	394.92224621571484	731.9791804977389	108.30383334586658	131.98954760471435	158.1589111130816	281.71562047389375	309.6962950726442	355.3839465556787	352.3113985364079
MED134_13946	14293.942217184293	13938.542910520742	11663.258737275639	18091.213577431	18361.273480449738	16928.542355332134	20803.176467731115	19207.795266176156	20698.647514086362	19143.52555560415	18396.227856874826	17953.10749924439	18316.627382394334	15078.808233470885	15031.1971497362	11909.719410268704	16394.28736945775	17470.20781587694	15515.088119961876	19672.34629028824	19615.976001371226	18591.58000134274	18208.1197041398	18263.68286569082	18298.96221705948	18081.549361033245
MED134_13951	488.306505976602	557.7890729942196	451.4981180318476	688.8659050351218	711.6476072856119	633.9249640819015	730.4953357205688	597.9687210639572	904.9682606330593	1809.0425848863956	1802.9581516337366	1714.6354415652067	1468.839556777296	537.4530534272558	530.5854240842714	490.1491645663849	563.9250475688846	601.3861560914077	446.2332972018301	688.7743787346778	620.1567714662682	609.9003009798209	1466.2698650728992	1528.534934324644	1461.2681529183808	1522.3185092164383
MED134_13956	645.3096877347466	737.1225887018956	687.8706621779324	667.6569793874888	677.2130456427597	681.6782570447566	819.2082417663305	802.8380046284783	859.0157363421096	996.8808472764655	1069.104849243015	1027.2605239709953	857.5306082919473	697.5791843893586	631.3555240072532	750.0963468298239	643.1611529074124	614.5902433508996	592.3681781568154	815.1288509715222	710.4143297547861	804.6334602878026	944.7962697276064	890.2456210901772	776.9885042708006	950.4076072004112
