index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R3	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_00935	0.11724269874946353	0.1823640122995624	0.13141643114904686	0.33305631830807536	0.6308524556035919	0.18865484479514186	0.24421340402059585	0.4433137340888842	0.342153226451533	0.2244785748166185	0.2821042924450658	0.04274313766099472	0.13838497792213258	0.17412987100929977	0.23146980356133448	0.1154980796973829	0.1455567070955551	0.27427961231454095	0.13680900677551483	0.2437374747754345	0.2120662770773437	0.29820950340361985	0.29877833630926137
MED134_00930	0.28118000714658176	0.471239271601793	0.29590674986986615	0.8130653900800132	1.64126377689665	0.48749971085670196	0.6920139961047862	1.0820845373865913	0.906839952775569	0.5916050363138294	0.6448775084178394	0.09799166405252371	0.3143575651851683	0.4342678987446104	0.515707862155241	0.2426434240689205	0.35110711274261747	0.6596654843999714	0.3445248185839025	0.5371148960166087	0.5747422678893583	0.7320959808092499	0.7336689262120961
MED134_00925	0.11627253070800368	0.18109450995149723	0.10064726131754881	0.3853793652930298	0.7254400396238494	0.2419993752346329	0.2984577100096957	0.36071311622637814	0.32501368353871674	0.2035368036196688	0.24594361818411412	0.041946914408488786	0.150392718139024	0.1727662854884752	0.2552354250966078	0.12647978639015733	0.1698486341164108	0.3426595710633185	0.1812558300560787	0.1823120442455707	0.18741661929637082	0.27252746807190203	0.2744930447470396
MED134_00920	0.011325657353563934	0.02132763944749494	0.012925427326899563	0.06238517140513799	0.11706623473716717	0.05803653920615805	0.06320357574705923	0.06824005921620435	0.05651968317678697	0.030145631825746106	0.042867896099676624	0.004234034236855054	0.013233882703827526	0.020078796794142047	0.04125295387630558	0.022082263025081032	0.03810498356212658	0.074055942252761	0.0416224432058792	0.03305059661460867	0.03449123931775187	0.04572214726015846	0.03995014039685057
MED134_00915	0.1823705011848554	0.29519103348385484	0.1567920862687688	0.6726072805600875	1.5552164687760068	0.6642801642346635	0.9249875889744874	0.7141911418370623	0.634392635223927	0.39899333479119947	0.45926243448964776	0.06573057132745998	0.21622388545486895	0.26092208940978473	0.4602139108383399	0.19707647227227862	0.5071643408765995	0.8964031585779286	0.4606464800755428	0.3928067677749162	0.35770949610459984	0.5774621441722283	0.5749906937332724
MED134_00910	0.01788483693821642	0.026976924896384973	0.01867534168923356	0.05204862540985853	0.10280558535762237	0.03609237512820774	0.044144765534672815	0.03897082899816971	0.03468717018069958	0.023619257925326848	0.03036475973727094	0.006191806704781395	0.02139407235826431	0.028873923403460632	0.036291574122807806	0.02258143151111623	0.02266813510769689	0.04581010308333135	0.02596447647604845	0.020944854831350845	0.019134715805254575	0.028435293952517107	0.031735646495764734
MED134_00905	0.017041212554338284	0.02761167607041756	0.016394383925663048	0.06540380873119304	0.13406621789583356	0.05020449380333696	0.055612630824860884	0.05053601172477141	0.046164542666960476	0.03717403448773608	0.052527753639144574	0.006304214693370468	0.022789337946846764	0.027714875710759732	0.046061204625065764	0.02512481379710511	0.02924990499570057	0.06163134844089163	0.0337686845771508	0.029912070967097384	0.02693485473223733	0.05289867382912706	0.056307490170815086
MED134_00900	0.133756646063878	0.21162604142246466	0.19547332834265205	0.47086168593540734	0.8665157292486118	0.26877991757976305	0.40782595938231314	0.46677296729734635	0.4120631775289577	0.30858034544546453	0.31469264203104447	0.0503775135526692	0.16734730907907142	0.30844304481052165	0.3104537442049812	0.15878311841500675	0.18210285042104923	0.3693858555938864	0.1901997002925801	0.24666249527685657	0.24238322329745246	0.3641071687538976	0.3760280100592982
MED134_00895	0.05886389138509673	0.09718040474438916	0.05657250453188946	0.1876128835072405	0.3519238219765631	0.10607549050180255	0.13289040488260548	0.1784655685204509	0.1497159477652254	0.10468494985324521	0.12473974528324269	0.020317743937474805	0.07331486456369626	0.08853078993953632	0.1194406236953168	0.06192066219627135	0.06897868047098595	0.13407835048779906	0.07588663305929047	0.08431318219062639	0.09722751295313273	0.14140916817973984	0.1310975916190733
MED134_00890	0.023748026406169444	0.04056060002068234	0.02950989106619349	0.08296678953733161	0.15146904425731197	0.0517564659338499	0.05320177278090089	0.0794215628950041	0.06929782454482408	0.04910319410791634	0.059927569037303036	0.008814659771859747	0.03149917768163421	0.04193025476535605	0.05929155063439317	0.02987879937839274	0.03210777876286006	0.06837995874877753	0.03701424413665686	0.042551575615578215	0.04049368997640658	0.06558171763969421	0.0594356840691937
MED134_00885	0.04167504456357977	0.0673153620061559	0.053436187606980004	0.13442083486781564	0.2525826881631239	0.08535846717821131	0.09366509292412128	0.11932418386640711	0.09781271885513448	0.07518478357809001	0.10356096328161675	0.014687977175638772	0.05627571207282569	0.0740767834187957	0.10020762070027606	0.056215879498726196	0.05237270183908192	0.11830179791373473	0.06389540537378717	0.06469205926502859	0.064076922513456	0.10322463058635971	0.09921866906689426
MED134_00880	0.011304566743966982	0.01799519578382386	0.011808708421818168	0.03540038318737302	0.06719424622904158	0.022629919205386255	0.025151113647798828	0.027186401101395464	0.021475439185403716	0.013889462403456374	0.0205955453199977	0.004402646219738662	0.012599671072653685	0.016806191544163036	0.023673744132430743	0.013453779195043985	0.015696655160535096	0.029497237107315794	0.01612869674227819	0.01601288595669025	0.015478400683231407	0.02225174590252529	0.02146752911940745
MED134_00875	0.00900569029789907	0.016535268083548906	0.013186787070642018	0.033799590665980185	0.06936959952422639	0.0228464734561555	0.03297011270929069	0.047685824512528334	0.03779881338808587	0.02966750919567876	0.040206878739747716	0.003100587018581909	0.012050020992303019	0.019056107653523603	0.023336860322008053	0.016472560039161626	0.0122109151869542	0.030257014426746658	0.018556672595954476	0.0256206175307044	0.02696532402492086	0.036920746751046014	0.0337892699710362
MED134_00870	0.05692355530217702	0.09292757187837081	0.060611700571545565	0.18162134578431302	0.35224609653881267	0.11206682477308504	0.161918438898394	0.1692024600806609	0.13905474398909862	0.11709223210349282	0.12761947639878218	0.018631624108638722	0.06587344809125652	0.08948529980411353	0.11518363736361192	0.0638935662125057	0.07610171433004256	0.15410071749397705	0.07680331782037232	0.08151626477685782	0.0847351029528869	0.13197587224946034	0.13288854232425187
MED134_00865	0.1794389064508789	0.30569616541409417	0.16384879934981506	0.5836032163706457	1.1031458265803806	0.33085880280028035	0.43828747655937517	0.5449338704638583	0.46888892397204496	0.3108514279382844	0.31112031735607143	0.06487814408065952	0.21491318141710966	0.281069065479968	0.3770342354648834	0.16577147721949959	0.2552167876308796	0.4758887586646949	0.2353154556960956	0.2512955569469923	0.249939607882967	0.33761269645210784	0.3902839776725198
