ID	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_05334	63.911496878284204	61.7555277857366	57.2183666101775	164.672284393101	143.475947910292	152.910302204353	157.057973476377	153.210952239198	188.401518904271	184.13632485711497	230.207338284635	222.10691099374	267.063661293119	242.608012947728	349.49704290563204	353.543796081389	299.649380955119	359.996446929929	336.41618284025503	317.667342740731	423.183620274702	268.742761574622	271.02057690384	272.249415380158	328.858491859876	407.76877292941003	346.928874485527	356.137870497393
MED134_05329	35.305988645872105	34.228754987790104	38.987948226361	40.925328260258205	43.7326309144439	41.713654736225706	47.192040666736006	56.850060787661505	61.51833277787029	61.91919639672271	61.4931126713552	61.78166730366139	54.8873292591925	65.8746040902772	35.5809817779426	38.3691859835587	40.268990229546	45.3753381379586	49.1075378348794	53.0986276198353	40.15570758614071	54.156107639646905	54.18264522783179	58.5227723830585	94.2803205288224	101.59453489854401	75.9325686454349	73.2165869574042
MED134_05324	119.163273819186	129.638469736605	90.89206091463801	134.561150642015	123.380213002983	130.22959135615298	134.986650464459	146.15996729248502	158.93457271356002	154.66587321855602	167.747164418273	173.715066028439	151.136222708509	151.20231405866198	120.7463741983	108.682066727787	115.39017646276699	116.87829072269301	143.239192042906	131.41929773364902	147.09869725035801	146.507114348176	139.230248444075	153.65416949034798	178.958445997784	233.471686858341	175.256924632839	162.890522005342
MED134_05319	73.447073647093	77.5198049411544	71.4596112648741	74.1063213506702	77.05241164741041	78.7252480256587	76.5402292326642	105.416294509766	94.6612627618396	94.92998778841209	123.85850743766001	121.142193589414	100.87798415476801	100.53133752800801	85.2327347282117	69.0033027134348	79.2125775085082	74.71926422392859	80.7958990940709	79.9196734495254	74.7703518313443	95.7348559080852	90.04853736527201	100.932204117629	130.268785756341	146.944927399181	103.155060447574	103.522165974093
MED134_05314	164.3235597515	164.50621444200502	143.38650204098	138.571301044454	143.09279521455798	141.109973785855	141.44594208305298	155.19659380653601	136.827678455362	165.630984489938	174.877487992634	167.15858665935102	149.237016269678	147.370800677635	153.64445196746598	133.197872753352	158.574996864957	131.223888185154	143.866408851121	127.51832941279801	127.78282910495301	140.42895083131	130.673399229621	133.442447440028	160.32279233751498	182.205540308964	145.518864811005	151.411737005304
MED134_05309	110.528322952533	111.866998345087	88.5589032708393	93.30491711081991	102.668119930194	103.182129825256	101.435191480986	106.006490425334	109.67737379151899	115.391635718175	123.338497600538	118.927069572396	104.687947543354	115.241903302045	95.8847521744093	95.8178571697396	102.64633380997	96.53901378723741	102.36736050023599	112.19639025820601	99.7754283649983	97.5437428644956	102.67103522532699	111.487839167672	125.271886920776	132.763395693024	109.183960233852	121.34355065415501
MED134_05304	239.357220047188	213.97622926008498	213.614164467444	266.473556077402	279.14344977145197	269.056285338043	262.03546462466596	321.079108891619	322.159558664327	345.41275209775904	368.68442678787903	364.84459123853503	330.563955086592	341.544516088175	225.695338494759	222.397974804743	232.17479614562697	267.424488433788	273.10955443415	302.960421328112	271.612090380755	322.630362200749	308.786822807463	318.44220411824904	358.055737117231	381.476071637174	354.509721730783	348.971494416668
MED134_05299	191.112283469477	192.52692485208098	146.445689796605	205.07915488223202	214.28867126227797	182.751215772295	181.096382817673	303.51538566243903	256.946704592049	282.360846726409	335.101914037587	302.143483412383	286.023681917457	263.031873642736	187.99240179311198	156.100257159799	189.33301828542199	186.36521737378	212.48394213518998	173.271340422285	199.282827958386	264.40436038744997	255.89838824241102	252.43855849425	309.60582416897097	365.92730944132103	273.187514205674	297.454896485682
MED134_05294	165.49750672095502	180.663125247797	157.416427955189	185.473347113432	189.199470101971	179.888551704529	167.848836043611	277.04586720148603	236.991928949977	238.365628234	294.58918368076	289.662703555865	253.358506841609	277.064591467348	152.741381186329	129.868667532666	169.22725156851	183.22462449104802	191.891530709664	165.148656812107	171.742372862602	230.728757544056	225.474109846219	238.36695248359902	307.291410208303	346.963819640052	278.394624013416	305.627711296024
MED134_05289	171.072082669388	168.683605748113	159.05046898288902	166.632497353866	169.160477445439	165.43083217579	157.239787948766	218.173507779443	179.755695776472	195.05739147311598	210.717481002479	206.408733317281	200.830429476111	195.39246242105202	160.964488165264	152.44007674566	170.11994717581	164.619957840116	161.632751141898	152.90685355608602	138.983226878727	174.374201832584	173.25737194273898	182.974819317539	233.030390984497	216.20557504346402	208.099012961768	238.1352088242
MED134_05284	101.347423051995	101.750958495842	89.8552316558185	93.47908998540291	99.0860558193124	99.74749421393291	103.333633395002	100.911490430365	98.30794906101428	101.47045342525101	94.3100250513957	103.932541603957	110.30181559191001	106.89501916177299	106.167621631744	108.987580122111	95.05388592199459	102.21537788657301	99.3431417774916	97.8230413184461	97.8030115072524	93.10295822484129	99.2292221126597	107.853341751955	92.13958946322158	100.61541969327499	113.815258478517	114.84687711071301
MED134_05279	475.432374813173	452.435167003377	467.901026502476	481.41813731950106	495.54767053732695	462.573890398619	491.17288653273596	513.800950245555	542.648734751431	586.7370245520079	703.7445136081391	723.4549303001049	784.301011282891	672.281034277794	483.824013280688	447.38333908886705	461.32399481061896	475.753964184526	494.67161132001996	502.85138888364503	498.2721326995	519.0666659310599	525.30177497847	525.9787826693499	645.788552818084	683.592687694467	700.921867055128	687.280598445759
MED134_05274	268.74722145411204	242.323596603593	177.340061067312	303.252214432314	304.372158059833	285.700827802871	283.57415485999803	379.017475144506	341.941285950733	372.715827617946	449.847078693321	460.19275991273804	468.661396849741	463.916477039038	247.400979699888	220.411075877808	230.520041567835	309.37432938078996	275.29577623688704	269.752073091061	296.118259217249	371.592621182136	337.598575036963	345.896870337968	481.081394540143	479.793886802101	512.630264353499	487.169293492914
MED134_05269	105.43177178194	108.541398840886	81.2457556910166	114.67032017839199	122.20435818213001	107.18284040229	116.766534538754	142.022293668462	128.967578557088	140.495018724728	158.254332539014	157.562231349865	165.749441722206	155.874486829223	102.83566202555201	87.96357021101429	88.91434785725141	104.841462112365	103.04317354272	97.4790066610556	113.47437124584101	125.886380298847	111.91142839560601	123.211859802959	142.19006209123899	167.26801238743099	170.758663567263	150.149733151684
MED134_15422	166.992340485342	179.78579100108996	175.801275322193	169.400499772596	194.12607591168498	192.529918321728	152.934110034673	176.96642538069	195.029055548329	223.9059485801	695.132054050128	559.713044902117	418.066178491867	350.60998240085604	144.27416034723302	126.96607699271999	223.828643343007	168.331899899234	218.02863589280898	245.850235129394	164.317133884218	137.061393085799	181.78812707543202	174.325550209645	658.554378177814	768.560640015455	378.539269246927	325.720457254996
MED134_05259	166.951487611032	184.87661050717202	602.540689360223	201.40422247393997	203.58954518376498	334.438775666046	447.467362710486	111.45049720260799	323.873014139385	249.11822436940602	631.958718577597	631.007138827221	527.414212431645	717.35523379377	171.105739398793	394.958980892613	360.447650266148	285.281260405432	543.314926651056	539.1963505715651	558.506670975626	131.436741598724	321.414637437364	363.037235313106	622.186288862618	659.953112466101	468.64925221504006	411.13822870995006
MED134_05254	67.8273586604706	65.4811043935027	97.9871419261222	73.2059769027521	70.7849622649313	70.2674871257896	68.9117387716559	83.1109625570927	85.5428443931157	83.71050156638479	106.982836912892	103.234488682977	113.56284137875299	125.106217384836	73.9441985769095	76.9081789195592	87.31466314274941	81.7193092419662	79.0446572956363	83.53018045777371	73.5897518253124	86.95933091949621	91.1976572009516	88.609650922154	106.225186364471	112.37090119911801	126.643894635609	116.289906833018
MED134_05249	34.3073996676995	36.862739354449	33.2462385319821	38.964371199683704	37.587628060258204	40.400264176879794	37.5194887945845	41.1748064948166	46.3885666519928	54.24500057845321	68.9673674169004	67.73726904840879	77.928648258439	69.6106202682164	34.4873716628209	32.4923938970617	39.4586197750484	36.143676596884106	49.474796131405	42.793960041942	44.7963991585755	42.8258909284949	39.35723016970871	50.33984800381	59.7022912761728	78.1970300198318	67.8311484246898	69.0470772230192
MED134_05244	36.571907532084396	33.0476020293116	31.064237229583	48.8034011571068	44.151798564629296	46.3433505192757	45.676717224022106	53.1311000058987	51.7748713694799	61.149732698810205	80.781947687466	79.8179496996431	86.24088032798879	69.7712418566886	37.8118528576707	31.6725159454666	32.918301536851104	46.0033914245761	45.1772458424444	44.640623384269105	46.2562488634447	50.7011945545828	47.1645068066345	53.34222833865721	64.31542825540289	72.9714693096435	75.10926012542559	74.947836344749
MED134_05239	46.4529152723479	44.7190205651074	54.9660109700673	59.982067503142204	54.1852728566652	60.7440376339272	59.4230916318014	63.34617192780661	66.8980904428189	73.60111766023401	96.8822710958528	94.14776186427359	99.3425592296944	100.981282554928	44.3220464905779	45.5867665403125	53.2067241167063	64.9536948761579	65.1830439031261	67.8741409763372	60.7408176729252	56.686195378351606	62.491120478492206	66.0155184691294	92.299915047437	91.9707180976404	105.806972170372	101.355467077694
MED134_05234	34.768926192719604	37.7577246988013	38.8755874488915	54.9598064473411	55.287654965118506	57.0425493937534	55.7670359530606	67.726395063445	62.6641598933254	65.8175847299424	85.5195355969565	90.6753625999152	73.880760459319	76.8957839600697	38.2743223873856	34.9526465276595	41.616237044971	52.7522120095369	54.2106854214678	46.6083858882309	53.45658146334829	60.8807713699324	56.604672628001005	65.5252772571083	75.7565790220799	91.0106399277824	76.68101479700401	81.7978816365077
MED134_05229	77.1588302317067	83.5065127678691	75.74407488971379	97.30085801245329	93.994950567722	102.026698092229	98.6168741926334	116.587311025476	115.215210951247	114.420649838027	152.76143237646002	161.235528680709	155.83822033436198	121.710690659449	94.86283718062978	80.5684350904597	92.3935338873258	87.7560464962574	98.2176217368918	83.02052006945141	100.371216083605	114.229921305672	106.07492375817499	127.822301165556	122.754137415229	144.424192154174	135.73071974123502	135.093769952011
MED134_05224	125.75677544865	138.69917010795	119.673083128279	134.874899148991	136.275335868435	150.123781890834	126.918092885855	180.489056432953	147.48585343890198	173.471739767248	197.594578261139	199.265905103296	180.102250120692	145.504052057143	131.198224356695	118.385146920438	140.371436166254	126.41117322831002	131.07064346414498	114.45789938953399	115.70796278066999	162.026221807795	146.11327848980198	147.273042789735	166.663396772998	173.377859598621	154.903723699446	171.647067840399
MED134_05219	146.540925906681	189.318426368364	110.905263060403	203.04837196801498	199.18092820470198	191.22004047693	180.56783502263	525.386447943302	334.098158544473	370.27960554404	1602.7407448637198	1629.91468668324	622.365692042305	693.157784058998	135.24926116946	123.456805718114	169.72590831575198	158.553635686012	140.193476139121	157.576533959302	112.45048781227699	426.509974810778	390.97892265620595	396.696824379452	2585.8513320913603	3366.5853352551503	1322.04775638401	981.654460043814
MED134_05214	172.699342502424	218.672222450999	142.809793352294	234.422496410836	226.835671111075	231.491091935221	218.350040544616	575.278976223351	393.325240270435	403.61842960139	1924.1493102315399	2028.1060212470602	783.137305227731	848.2191454802879	154.729728737806	148.985416621325	196.64356008952498	180.659905917626	171.895040472012	188.45707094075598	133.64386665587298	478.15167307806	461.063096073984	455.928362086763	3088.46587235492	4150.21194416252	1619.11273104897	1218.18835587404
MED134_05209	68.2412056047237	64.8640643368548	72.78937046335	80.647719235656	83.16636187191541	83.1685382303651	94.22347897076679	75.59792647036271	89.1594726546365	85.39409890024571	151.722279465479	150.463544786332	156.82783813747102	127.737155585184	68.5085811054184	65.7577005602752	73.9153803332021	79.0609336141527	82.6080943916686	88.5706245622292	84.9889551283627	83.3784342609908	82.6465425395362	94.52173360335341	114.33496156943	138.266523990469	136.71850515125	114.570457362204
MED134_05204	34.6502218417445	40.0338244735784	31.6728036203892	43.0223835704404	41.1556949031982	38.1350148354683	37.793241975765	36.592676813156295	42.0735688258086	46.5084418965571	60.7794850448323	57.5046900287528	65.4506444200726	60.7639636389469	37.2216047581624	27.9147598163434	34.924598572753304	36.91974632244771	32.927293696494395	31.8771915040655	43.7976019416955	39.706432104840395	34.977759458119806	39.4390284277202	54.594372499152605	64.937680129224	67.0193070118614	58.2293661000786
MED134_05199	24.3784764750648	25.2095716982968	23.977596826402102	28.452281123102605	27.3472162734089	28.328951306645198	28.113232691701	25.316608108003003	23.8473612638332	31.194065975718	41.128720263458796	43.119446637020104	43.132836615124205	36.2858476045375	24.8574004924553	21.4469273633147	22.716820541858503	24.5730730661976	27.849265029147002	24.7105908694007	29.8270241928819	22.8086333084206	21.322551753264698	25.5952941054105	35.6879948009139	42.005682276859396	41.139676518716705	40.62970547322271
MED134_05194	87.9295952113085	89.6848444942618	89.8073939104826	99.6754943821545	96.90303294787891	104.947753997398	128.452562776158	114.03613341542	148.866000643041	176.26425701950402	115.209124042013	125.826094245677	119.98731176068002	120.33634910383199	80.71632623038529	76.29965193948141	108.796885150366	88.57906400278308	114.47320583157699	137.77823689665502	93.1030956224646	99.5482210840081	89.7255568708292	114.828192996401	177.64875323743001	175.06453736201098	114.919179077535	108.859384992999
MED134_05184	289.53480124378	293.278409016436	239.176456845279	267.584890360563	266.843466381985	256.962677968275	255.249537680135	248.21552063824402	252.219914829946	291.062514199139	218.249890463433	222.087567804321	249.356710047971	243.667445481868	263.902261546952	241.77493088142398	281.504555632039	223.59738955966802	255.61978001225899	208.853654229439	275.68739603651403	266.220155469594	235.59475716590302	234.033605338523	210.430146582922	272.394583741615	279.083419503898	267.665302965986
MED134_05174	5.247154867944269	5.65677791915378	8.17819561275587	8.86051793768822	9.30060179955809	10.7084972446251	9.662533036641552	16.1191270236951	17.6711994204061	17.4458301518717	36.456962815942795	39.4207488750046	33.2846329920332	31.007585883306497	6.330847726593831	5.831533430695799	6.45672141179823	9.42199523524403	9.5011724906743	10.121481435260199	8.71940118337324	19.682203398924802	17.2969385005614	18.2350870351017	49.071805396574796	56.0980682973697	41.584609178372105	38.8502008256986
MED134_05169	190.330229016756	146.16717832506902	142.749383576588	157.399511072081	161.847362924256	193.942217274634	207.649140705135	122.42767468586901	154.076310665548	159.15787750907302	177.552844175499	172.875624265368	176.043580503732	183.14141046187598	202.994643447395	195.551629981619	130.46759378003202	170.382574920193	187.74236545494998	201.80743988092098	197.136368856012	128.270564450291	145.68187430620702	137.499819152732	148.436736404401	151.43734266495198	154.445164832689	148.779866605575
MED134_15440	36.145985203482496	39.1323926249754	28.849479791269196	36.754445939932396	34.8320085671404	38.339026208671704	32.368390147461604	32.256544644910804	32.6669728962102	36.712563277111705	47.598999404614	47.7635309054885	59.4892460916502	55.6413578859634	33.9599177432719	27.866068450886697	28.8244219704606	31.379568302872702	34.6912558588066	32.4630145990229	28.7841301321022	32.956259973682606	35.2014977915407	34.211647876844	47.9470359503063	53.454472700343295	45.74252385159679	43.6309956998314
MED134_05159	25.862822249368	31.1439010094947	17.9462844578879	26.558166178003002	30.371937866114397	33.3926046670107	32.2677316093485	31.588069220487	35.1660369353426	47.783436173401206	40.048595491626294	38.297604032917	48.28300965292	40.651698501803295	28.047575376078	22.235764910051497	23.969213296350603	26.9732706412353	33.784142899709394	38.202728570277706	32.917942860637396	29.2635741652024	31.1446372777465	35.060515649052	32.3577208922274	38.4695957897413	41.482163800522706	40.269392366168205
MED134_05154	21.389881314880302	21.926669395355	19.0602425932065	18.467676897628102	21.9483284656028	21.2604395922046	21.651974186320896	27.589033513400803	24.279670199218	35.786467033657	31.843680707557397	33.0242538666054	35.8630705990171	32.680151451318395	18.225867803517	16.8211824727845	21.964125107068	19.2199855855095	24.275840743302602	22.1272135024935	18.9066397617462	23.8888365102883	22.4713963889395	25.2302740639362	29.252455603844698	29.975111390183898	36.837740372476794	31.8174776935255
MED134_05149	49.253795813853294	44.878987602558496	29.811475782867	60.100948500175505	59.11487654001839	61.1737017277441	62.116243445523395	78.9682532706644	81.39313877263821	89.30543376886509	98.6304851332523	97.6975069887357	99.7095821463345	99.93480725571051	48.2588304772811	39.1430314023895	36.2348822931955	57.1541676621731	66.93202134531519	64.1856446545594	68.362769816242	74.7508020060352	74.0312201361568	70.6718224929097	107.64371676430599	107.311646794611	102.015973005671	99.48472835056779
MED134_05144	70.6577104376586	70.42407676400121	45.4102667865176	78.1724451291998	81.9366145170604	80.2779086572855	81.26179547667729	114.705908958843	95.61291056300921	131.855299274284	142.95367825354901	153.46970586025802	152.96095739915899	123.83995858573601	65.99544014775829	49.9721918250695	59.107833518740996	76.2392761558545	77.32498345370841	71.67451705645449	77.3158543599438	101.591926285071	93.55898084907909	96.07856215682041	134.971601084691	159.005045618292	138.817771558499	136.106541104375
MED134_05139	71.95649414117659	71.8071352735659	228.312431393953	91.24603026615709	90.02936102012698	96.54654001615259	99.28656957505319	97.00049129486759	105.535579962044	111.312395515009	117.017471547276	114.763942301145	124.10060940119499	124.948466408715	75.3733153753277	85.2710443012835	172.777540341568	96.54813060924	113.92437109188299	113.97810790225799	95.66350443291141	99.08972356777349	107.044060799739	116.762141510025	108.50951555769899	115.228398878006	114.16629293312599	122.88998652384501
MED134_05134	51.0340892129696	50.653556079421904	84.23218714165641	54.718429217456396	59.7038865967519	61.1249382290304	56.0619492767694	66.4605988742189	63.6418841762526	67.6916964148265	80.0983012776223	81.35565765494141	83.68537142632441	85.1065531137931	48.3256228573913	48.1005623327265	67.84779169875961	56.3096737632268	60.5234277338443	58.6594942248026	55.4917251978841	63.915675462128604	63.67445816889111	74.4255802706436	83.2453029183885	87.42412503433269	82.3048068557456	85.5147008594188
MED134_05129	493.089408906978	510.246879528053	436.05810625841906	627.396609998435	683.54259629431	622.929820529877	564.669325447432	996.959099174811	817.7196928891619	785.3687880046181	1079.69953376095	1121.42608659758	800.279567450803	900.201555295345	473.68757585365194	443.080689051336	465.19707717932897	633.453467144417	571.77356384662	505.41680064896894	527.7246518783439	967.250779434731	933.799284961757	893.2902326708231	940.066539953084	885.467386568651	827.379533063315	912.9768073882111
MED134_05124	163.757732565814	154.930735069998	169.275120758903	133.849665181509	130.859358897759	130.79104469358998	129.719297190239	131.255563351971	136.525792695	155.47289009742	161.405447618762	150.384257376961	164.49115468423702	153.826882801229	150.397621981263	151.074599322897	164.435010084832	129.951145865718	138.221862738894	137.335724946406	131.31494306670498	133.62154039543898	129.372552738733	134.854738788793	138.00503146233999	147.04668981427798	151.161059131882	157.101804105494
MED134_05119	243.406184048555	267.286099929377	251.74135105532199	171.462120173978	199.342465593475	179.288359727476	159.367918401213	211.491912259386	173.02629716249803	193.32070851171397	171.992548005886	183.598304899311	210.831384733615	214.78709420645	230.38636020383203	221.685478483433	267.950157815866	166.009099816141	177.004640121696	142.53221038042298	164.20287135543998	199.69350759498502	198.17446987832	195.233014690167	182.79572550103802	191.99575657678102	246.95914755122502	243.969947602558
MED134_05114	4973.928469325399	5066.27603577627	4366.93656960561	4064.2342449342896	4500.499072105179	3889.80951827981	3810.97128595544	4429.2084044414505	3849.6402712646504	4237.52621028865	2845.1592637494396	2945.61651621569	2290.5634202704	2671.32115789179	4451.22312566117	3965.7066322888795	4419.777824639779	3960.33530799698	3990.37712215164	3437.17437456765	3779.58016445873	4348.56021327961	4194.89372067983	3886.40081608864	3056.5036627374398	3013.46900118518	2881.33889589856	2757.10283358922
MED134_05109	6761.6336127103	6914.39911602551	5379.28430098866	5360.720145737911	6371.48517736548	5070.97339864423	5078.9446768721	5725.89555273151	5112.70505178179	5827.97565489707	3311.42793139088	3379.1017415133397	2771.09122680027	3057.08130919367	5754.891111174661	5424.211619697679	5975.5695007985705	5095.5611616263295	4656.41122499099	4328.031601984821	4760.2665122339	5629.751898779339	5159.219520072679	5002.91236343026	3358.5722994634198	3519.3349172424896	3449.64623914902	3277.14899813758
MED134_05104	6290.43696268269	6023.876376840861	5715.14018640776	4993.98814737459	6150.005119310389	4844.93801514533	5109.40884162176	4918.03430770012	4978.94744650704	5290.97532127933	2761.8240772230797	2953.9072019556797	2454.71415451862	2834.35923422529	5010.77593321925	5856.1432406615895	5814.21357189832	5182.53985591965	4794.8889261246895	4836.08463305197	4918.14589721604	5082.65551077691	4933.20814910956	4968.68270851807	2913.42916427787	3038.4243099982104	3129.2936010521503	2942.2207261582203
MED134_05099	1585.0678404163098	1678.21105329125	1428.4376924937199	1777.20926364959	1670.32407399767	1811.44564049107	1571.13952552521	1808.9047101962199	1720.37248114926	2418.6089345570103	2096.12568019114	1964.8432244172602	2421.50297402301	1992.23730593868	1577.83002437971	1432.57225968726	1462.6681423846699	1536.55844876064	1686.76283041423	1551.3403872499	1473.95253779396	1545.0033795222198	1484.7153100308701	1517.3375727609198	1654.7981364066598	1787.8805594296	1768.7810003098898	1853.71307611221
MED134_05094	84.2025951003111	75.7715014929593	84.1738714902738	86.65271517090721	85.9224328581035	82.8030757358128	83.5003568861868	88.522698700359	79.4942625778154	83.5775850598782	106.365456361849	102.687910636656	104.940938122728	103.176457338657	86.1091931382107	78.5131205203588	85.8489223843315	84.59296871050071	86.2677743533436	83.4474112829987	80.8519979454595	78.74008391930549	76.70240891650342	82.22026256339959	103.403576701253	99.4305150654685	100.949272522029	102.36403127510599
MED134_05089	78.11602431718929	68.3952203170735	75.1727645512419	116.366884096054	127.649203599214	139.485141742959	125.56238011369499	207.990758256624	179.399037649931	252.74619347902	192.472944698958	200.21097540301497	210.567569875235	154.664708820642	71.5359378388365	64.1270693216854	72.55462379550859	121.45963113065099	117.514093311191	136.715970306408	94.37132689296291	177.638453195392	170.47669807205298	171.783983987467	186.89306798923	194.30526138755502	159.32267299332702	158.073243816097
MED134_05084	1341.4942612880302	1030.97391713046	1662.6877613482002	2284.87730564026	2111.59087747785	2351.05399301131	2747.1040564812697	2347.94920984151	3639.9162469995704	2761.74870378664	3878.2571794591704	3706.1301308807	3709.89305300035	4064.4020900646206	1635.9768884480402	1382.80856851271	1258.9513658020699	2736.53064270849	2823.10292148645	3259.3171379083	2908.24318876101	2782.08312581552	3315.9740703877696	3083.46102119901	4534.50332518894	3672.22192193655	3232.7302994072197	3230.89906008308
MED134_05079	170.53860982065902	146.726079087513	525.499277888877	253.90271859377202	240.547242213912	284.602386859877	319.290095648304	280.316757458941	370.415589052275	355.28292508424596	359.19938120233	374.35296995895	369.46790637284	387.346974628833	198.42397798192002	189.45230344733397	367.117153778038	314.701759735562	472.489555156418	406.64152423557704	315.47454801300097	296.498919759641	356.422171806903	372.332051794251	399.917140249781	346.35721107294296	358.59175687951796	323.575126544427
MED134_05074	136.621319787008	131.557724385782	150.46454378273	144.192017767529	139.61997969281	172.737646019303	173.85122719660998	131.973621771834	153.300858850351	143.709765192907	189.28341938034	232.26711830169998	210.934775901786	179.63152346333197	137.10182819467198	152.538172033141	146.01934043305098	159.787057864201	145.712181219532	166.14356625198602	167.303592763552	130.708006463812	150.572260370523	164.071441255749	148.061260537956	169.929493512062	231.34391952556302	195.86999360799499
MED134_05069	163.01956146545	147.286850607754	147.073817559097	146.611536214714	150.564459321148	134.038461109512	167.698628924823	156.215824242311	173.25458562180802	155.932419973093	122.76826312681601	117.530597525894	134.279719385002	164.715066929391	152.74798444863998	166.069113143037	138.741584405589	153.840981669669	165.667502995287	179.440944807034	207.72551677889498	156.524118430899	165.80072555533002	167.75320330870701	159.988818105473	163.956237958874	185.354453139994	155.933628610428
MED134_05064	168.304163090797	165.895909533987	283.641685767274	156.353716677889	162.921765921141	155.073629461213	188.036523474432	169.809264168813	186.165204137492	185.143592582115	160.560392919187	175.65873510644403	183.42887889851102	208.258002891139	176.52594923555802	174.49635194002602	239.745713411246	170.101514940355	195.604701226772	190.575146573588	203.712756233769	165.254442064402	175.879947299038	180.260117707333	197.38750359714402	189.752491743858	224.52653832215302	201.315301014451
MED134_05059	84.49484539836679	83.16374576606991	95.1090120373271	99.10217115189658	97.9974422015666	103.021040659257	101.07188492124	115.906130963467	121.352927555446	124.72101291752199	129.372592913009	147.36060670585	146.265159104366	144.952060174512	85.37145988239179	88.41910701442751	88.27479228453541	103.64110282741801	99.5852059631093	105.461036030086	100.484015112166	118.53970876390801	118.23211400166599	129.619877331069	133.92742119066202	137.811220631702	138.764908736124	170.18081271712902
MED134_05054	227.372605189269	224.347916495121	270.196928615535	119.231252573869	129.199255048225	126.074937297039	130.119557734647	95.875264883715	108.343696806029	103.366960923217	83.55461811240559	81.2981149197141	69.0614835744289	81.7323972361035	235.044438506902	248.093113947379	250.64462213008701	135.773106311409	159.292326135965	148.218181485724	149.447448273004	119.737663801758	124.96462855476999	134.43439051567802	89.0718060246325	92.04292996671342	79.2197788840968	85.79013494224671
MED134_05049	111.0210369702	118.587416244729	177.95385181834598	120.60788959988501	116.344310581366	122.336362331842	127.07831387523899	103.123274752673	125.94672400128799	125.94638343579099	148.120182471917	139.288224808912	124.72952208657699	140.118816589137	117.997037611071	115.85782784512699	183.697159032197	120.702462140474	154.51217929365498	144.772409168938	142.446804472703	99.0384589041053	117.823600647057	129.411890245046	135.842960514604	153.807364761457	119.560375960428	134.55759868989202
MED134_05044	61.7744122913107	71.7963258297494	54.9993397809659	69.9005786939811	71.9891024870183	77.1034987631866	69.1847170124739	70.8124118526652	71.0580245535173	77.7970581019146	84.4900351684336	89.7492441642017	82.1264122537673	70.4120711977415	63.0610344700025	57.463681898015395	65.376464668099	69.09833478382579	67.8151105877272	64.2598529113509	65.8131295891148	71.72986821463441	66.9471407770625	77.9175934538522	70.8350744073204	77.2952919598553	67.4906170604395	90.36547809107999
MED134_05039	75.28521981433941	71.4162247465009	58.2647722029091	71.1165559521523	68.4702047087088	74.1456185326962	71.02089480606041	70.23413130115789	80.2433649281168	80.1661935263853	84.5948149477303	82.4815159248964	74.00290384197241	77.2895674118798	75.2005226972892	67.4688151711554	57.532300807011204	69.9934864200641	83.2171882947398	82.85261227928909	75.6482370480394	73.8109530837024	71.7792655958563	74.14285763600691	71.8186171127707	76.7432063451556	66.9751000671435	67.3875789788298
MED134_05034	35.5473842201829	38.277861464561205	34.3374404294333	35.3843227870842	36.94460992991161	38.790573718262	38.9539540616359	41.149625327119296	41.8282767786194	41.9290054818828	49.0915797124047	48.0864210924446	41.6690271407185	43.0738159454599	39.7949551562052	30.620393422650398	34.9060045751588	36.1943371163547	37.420627589423496	42.0582076345376	36.404159464989206	38.689031782666504	41.518261409417	43.850288785060904	46.3351902773915	48.7108879994234	39.456374639157	42.9021687690718
MED134_05029	107.093737757363	108.836396877598	80.93459609865371	135.412793954095	154.65035318976	144.041878083832	158.52537059047398	224.222541802876	219.701405949021	268.957157178027	388.060674348272	413.140822949211	338.012560135163	334.485839645864	99.2674518649485	92.4007302796517	93.4321651155837	133.55425881213	161.674048896643	151.631166832963	154.16183190346902	212.346436048078	194.41681926642	190.540417738887	470.52119639518304	527.189921894168	385.943785241829	331.158040902679
MED134_05024	38.256660899947796	35.3449430725732	33.5940434472465	40.521416137955796	40.667433062525795	41.7878390988614	40.8239351590084	38.1885823511481	42.9408502407358	42.2757409536217	53.8523946532819	55.5676618495607	49.1861234025128	54.9217371096883	32.6465507587254	36.0082870049135	33.3510756894271	37.413489436249705	39.4021649853151	42.7009441950229	39.8720041096737	37.6142285000385	38.96961392254121	44.0968308702027	54.4037038229323	54.6496848296198	50.117460329637005	50.8787657628297
MED134_05019	36.5757559912586	31.2104373398993	39.2277953708943	38.3837990421289	39.5468627690347	39.151140926797396	43.698726715948	39.918505217535	47.960028074815	41.6948149111059	61.381418012855605	57.1481205120393	53.418339667235095	66.7156990026382	33.876682650763804	32.8110704402382	32.5073167397524	40.0416366364782	44.921417222742605	46.57852868916039	41.634408923365996	38.1304200938259	42.691522367590004	44.52169891611239	65.4448427827253	68.80490792591189	56.5165762751607	55.98670626251571
