Genes	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3_T1	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2_T1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4_T1	L_34_R4_T2	L_34_R4_T3	L_34_R4
MED134_04454	-0.8418590380386219	-1.5325658179183352	-2.2173778245902254	0.7251360755981604	0.68238791181675	0.16277643651848864	0.7098083095283503	0.382540266783271	0.9366650071690246	0.7694769703276443	1.3708020485689123	1.6069732581022016	0.5595537445617451	1.142699665289614	1.657003233238888	0.5343531415911734	-1.2781474417458407	-2.0177971500628153	-2.1379961787179242	-0.1356909871096131	-1.0174341221290841	-0.7349392849330383	-0.5526987808324659	0.4728296061697226	-0.046962027953135824	-0.14163269180315666	0.0038577350930034298	0.04301550138675431	0.5061908600355245	0.019902869984718782	-0.06226553806595638	0.21253327915562897	0.21886096298063296
MED134_04459	1.4290807248836257	0.9096344882038658	0.7414256411383887	0.7777966562927928	0.898389146657911	0.45832279229678324	0.43547764965555935	0.8875024483615229	1.0547354963533553	0.6888126542120652	0.7892740388286762	-0.8230932380472085	-1.2163795469800291	-1.09067525354273	-1.7154405566119397	-1.6191438427027924	1.2509082362889672	1.0547354963533553	0.4101467220685963	0.45832279229678324	0.07703693986918603	0.041696013470482796	-0.15566706886153728	1.0765098491304617	0.5904814784764678	0.33468824214615517	-1.8580059181953956	-1.2483666860307165	-2.0291972971618772	-0.625529916779494	-0.25963471246748987	-0.6612680260774989	-1.0625754435262693
MED134_04489	1.300687911717754	1.1739363222734271	2.5105129854117862	0.5480332966508483	0.24808136030072525	0.3412788641638767	0.1206799771860311	0.1990334119947424	-1.2747815099261022	-0.5512098806505915	-0.9817727867965359	-0.5757273536590214	-0.34578201493303495	-0.8837542155878076	-0.8433443052290354	-0.8669071378012854	1.1829053776292522	1.325160179114748	2.908287310410812	0.44137068180044825	-0.09697876862589801	0.44137068180044825	0.2978157400459895	-0.7663516566177891	-1.003561676788189	-1.22931761126446	-0.5757273536590214	-0.048388892612755224	-0.7119055495144646	-0.47375983218537365	-0.29412883278227553	-0.7494030652494648	-0.7663516566177891
MED134_04494	-1.422318676268041	-0.9418811959441105	-1.1921639588785335	-0.57802397938786	-0.7451437135622	-1.1135911268895557	-0.9418811959441105	-0.976861630879481	-0.3116316361839025	-0.34856824606365483	-0.8327523639050034	0.6720830909395271	0.7655617647607106	0.7916632667988135	0.5563350204490398	0.8190181743531707	-0.5050970387290172	-0.5873110449265689	-0.8982329961863464	-0.4424270950332927	-0.6870977632923261	-0.7577904667153837	-0.25019688823668673	-0.2385413344488807	-0.25817935589558627	-0.3395233493907666	2.02835090124897	2.4383799775355146	1.5121494202411963	1.236412989374774	1.3954121109596964	1.2327291820427442	0.921119158057137
MED134_04499	-1.4769991318287532	-1.2764438949536794	-1.1106242140274005	-0.876046907108493	-0.49260102834102804	-0.32791049964332813	-0.7508655215682962	-0.6286190159217203	0.10961997065975664	-0.6620416856515678	-0.7577508446610541	0.8310156898349741	1.5736156422583347	1.158763746112903	0.44382774250310597	0.3189251244282969	-0.6103800283385425	-0.9025563602227565	-0.1876520605879678	-0.6800205027918449	-0.7508655215682962	-1.2423069112415697	-0.4631185700848858	0.07739261409307585	-0.21079436184030584	-0.1802910552843177	2.1758700022143294	2.6548350654033235	1.4575818354224555	0.6098330560383006	0.48096027825817533	0.7806902489475328	0.914957099491255
MED134_04514	0.38899669388939223	0.704915849450211	0.7992346126462454	1.3506041742709578	0.7513776535240013	1.8605492999490072	1.829527073357122	1.3049437615850699	0.12441378685692674	-0.2156470368582467	-0.09941712753551601	-1.0185518786654697	-1.117965336292565	-1.1390696121052488	-0.6101354959279616	-1.3614001832335323	0.6851000450279224	0.5347183867847882	0.49138705579060377	0.8207009926066658	1.1518788059605545	0.9266053352278993	0.9838678029260498	-0.5083418875876565	-0.2637516983668904	-0.38916412604488193	-1.3911391415308523	-1.0561211537266528	-1.6436772780009454	-0.8648696429020468	-0.8535489364274336	-0.9640384828464702	-1.2119823118010227
MED134_04519	0.3887400855636324	0.5879078633086531	0.7924651057907357	1.3126712311186735	0.9809459249999093	1.5993052471019829	1.390260157641155	1.121486297815227	0.5017845918265034	0.16258896900335407	0.7310889183710929	-1.0153997553889262	-0.8713463652782105	-1.1556323186167456	-0.6268436888544657	-1.6076762421492032	0.3887400855636324	0.21270272719682576	0.6475600582149545	0.9638006794809831	1.1776091266970377	0.6644038109463161	1.1974657850142494	-0.23757253809468232	-0.23757253809468232	-0.1763952003285915	-1.537602939938264	-1.3725317586905108	-1.5157006608768249	-1.1102848322621177	-1.026660921189537	-1.0480081688784215	-1.2822987370137282
MED134_04524	0.7631702517938928	0.8465080697076586	0.8465080697076586	0.891325716470889	0.6144919426104358	1.0081290558839766	1.0011853863233773	0.8760683842788247	0.535089260392589	0.39841001846483926	0.5673585341111279	-0.6633623025888353	-0.8972984747342846	-1.0141830327761931	-0.3735712590583072	-1.6028567051563463	0.8988504109613602	0.842678470243168	0.44541218647207176	0.7497522184484923	0.8830051326189664	0.6181293965302342	1.0675968617667133	0.37853258198397494	0.3339695521013902	0.4022932478229766	-2.038445970586228	-1.4795570562296791	-1.7640413933381742	-1.2538941537311257	-1.103339001848022	-1.092497305429945	-1.685418093217492
MED134_04529	0.6475572058740519	0.6876042515563987	0.7740990988046436	0.8497348487100865	0.5470959959701596	0.9955722071886122	1.053018255510206	1.0975257880762723	0.2990062122482106	0.5187529997503437	0.348904013329258	-0.8347021922642618	-0.8811465432980027	-1.0891221457136633	-0.5926030681433312	-0.47338927185882024	0.8244138736387265	0.5187529997503437	0.33843277336296235	0.7978762295823353	1.1063588075274255	0.7271856817435948	1.413268448631696	0.1754575146712747	0.31207432439789634	0.41092994886581663	-1.7480518740135345	-0.7657445455468505	-1.0428702976960493	-1.7980918502813164	-2.0557693713707503	-2.096944667126267	-1.0651856518774891
MED134_04534	1.3014241380182774	1.1948729868983745	1.32344325200715	0.808298121898702	0.6007578448019378	0.8197210588885498	0.8237162371564025	0.6768371689292096	0.1662824880623153	0.22558930248515086	0.3142807746353134	-1.1921049742390653	-1.3123068774982218	-1.5379207930143886	-0.784778136250766	-1.0147845870166052	1.1391083100861663	1.0421074198680653	1.0714426885494477	0.7293461833346688	0.5657267453692616	0.8413539470554489	0.6302147747795436	0.1576948162453279	0.28366913591425974	0.289651926178664	-1.504147404146684	-1.6028881064409086	-1.430141775877322	-1.1779283693886817	-1.1228827859938448	-0.9821855911467738	-1.3434699201489235
MED134_04539	1.462871299948601	1.8374456421752339	-0.17667501791673865	0.35727728204570036	0.6149174514584161	0.09414360312389732	0.2900666241786174	0.6149174514584161	1.3486355407976418	0.6640196164193997	1.2759338751519809	-0.4707431620653868	-0.572944526070185	-0.3544980414349894	-1.3230201542840143	-1.2039673853891915	0.808889042140769	0.2900666241786174	0.09414360312389732	0.029483970963789487	0.5643631095539382	-0.059310543766374464	-0.7246298614196418	1.532927954208342	0.89502066874255	1.0664444121741175	-1.13713034733046	-0.5934800166709353	-1.242204545517864	-1.5208999024225207	-1.9963759076908967	-1.6215303995000077	-0.8441579603649761
MED134_04554	0.6137610994421266	0.29085993282188755	0.47460092860130393	0.550648099302822	0.28239991183720936	1.1660114094678065	0.33763488525195334	0.8084628789244533	0.39322473631489996	0.7513666935554523	0.677739369351411	-0.05374877213594564	0.6607615978484676	0.009234894694126913	-2.143447555124289	-1.4056138654661654	0.550648099302822	0.23358288860452325	0.223962222185083	0.550648099302822	1.0042794609606427	1.115710252868275	1.0909644812768484	0.223962222185083	0.6684659164528702	0.8294727785636603	-0.44083725262397955	-0.6070796214105211	-1.6901029594623824	-1.7945279689888403	-1.7945279689888403	-1.868121622331063	-1.7103952725843659
MED134_04564	0.8693488733297623	0.8575284807198335	1.6973103226142352	0.3239156129601907	0.13922790654946784	0.15039007461670795	0.08309029087869328	0.35079006136615776	-0.061022248862058814	-0.6295382882994348	-0.8708784879790951	1.5112215000781428	1.233034856367279	0.9462039844031357	-0.7760826296587311	-0.5572839336732455	-0.33484109036966747	-0.010369102579025957	0.43757436756609286	0.0959001701679169	0.9738826100509557	0.43757436756609286	0.6109329751135981	-1.2066478837300338	-0.38524439153148504	-0.5458720969563958	1.1265737405443037	1.1375308251367322	-0.38524439153148504	-1.8746096022888368	-2.726742186344814	-1.927287192663816	-0.6903674935610746
MED134_04574	-1.681480222432359	-1.9330190296595386	-2.135478652504617	-0.2831130483197876	-0.3531595555699921	-0.6712929324467446	-0.3076572848202002	-0.052606459165678326	-0.702483779480081	0.1435444685224406	-0.466169422146911	1.1563461754986166	0.6002029202021272	1.1485385246642164	1.2102002483941072	1.2341188567001071	-0.8603549495075438	-1.2052799909011296	-1.8643742550374025	-0.15869832613287843	-0.5531924207164785	0.0831055508522119	0.15178534191179077	0.05390988025133326	-0.052606459165678326	-0.0206243033404141	0.8643768841001452	0.7569654796322877	1.0442469442394096	1.3719399307822235	1.1369076392638224	1.2605164083461768	1.0848858379864208
MED134_04579	-1.5104554338285976	-1.7008436282234423	-0.849628639593058	-0.20400455026493267	-0.5897918387334393	-1.2523985268363869	-0.6344878416059273	-0.6478279663732511	-1.0943992101806228	-0.03564031932646863	-1.1968861566660962	1.2394448524361248	-0.1940162020933598	0.32536988273642353	1.636553764283305	1.336444128194901	-1.0399746980483053	-1.0668811849012583	-0.8441511185582736	0.2413006878505036	0.09457560574700612	0.6252375349565673	0.03923668344774021	-0.6846901458845205	-0.018513313389401882	-0.09873533520651236	0.8195503739360968	0.4049756136264821	0.4300001024015678	1.6751566216905405	1.8117747047535528	1.733228576185681	1.250476977467432
MED134_04584	1.7916894311226381	1.770478259674999	-0.3692733673398617	0.8549616158926595	0.4724486557008358	1.1026695614108837	1.424640026923302	0.009805689938131582	0.9716996586637334	-0.05359596853728183	-0.7698870495908623	-0.007354780206085253	-0.8069265316631995	-1.5083104423009215	-2.2987047084277346	-0.7894691605046013	1.0553889524239337	0.7768426690787927	0.3080162495056838	0.5090247075896125	0.06704979548584465	0.15541481202095195	0.24484880310840437	-0.5233821097051183	0.5827159248909259	-0.25818202885220143	-1.5739736876662154	-0.9066150282617041	-2.2987047084277346	0.04472995267212016	0.5593376402161241	-0.09097076162992802	-0.4464120732058633
MED134_04594	0.26847907284298994	0.204753544907304	1.1503743946427905	1.3850624891434606	0.8962449503871766	1.2771319459306911	1.4084023439678415	1.1624025109360923	0.0062402041913053605	0.13982680826554686	0.26213160715035866	-1.227009425885621	-1.6505152416765991	-1.5472982318890922	-1.0941850284921817	-1.1062646652475296	0.5646584514420868	0.8530457007870125	0.42207483069388413	1.1624025109360923	0.9933326153051291	1.3296278818067078	1.02850956482536	-0.20479114963523345	-0.003049790484561304	-0.3683952147088916	-1.3907246249498695	-1.3092436514908843	-1.2352376979534758	-0.799948183438386	-0.572913596665441	-0.894250935369145	-1.110873990274963
MED134_04604	1.0159715759797308	0.6926679910893834	1.1148281757590535	0.3240205847300287	0.6578262878946622	-0.09948606002824793	0.5401563171741107	0.39007671308788117	-0.5350385421925045	-0.09948606002824793	-1.710778787287543	-0.956494616990073	-2.0014349109373017	-1.4226439575629932	-0.49161116765468543	0.061150268425201014	1.7659841902696896	1.4868684617838999	0.7471503156452391	0.8957588197819403	-0.9109075816198722	0.46348985102912804	-0.9423842388295812	0.17424326538486395	-0.16848405573065087	-0.5350385421925045	-0.7943055116728819	-2.268755387955832	-0.6112088925913829	1.2220333648942592	1.2220333648942592	0.8533204097966816	-0.07952164434576021
MED134_04609	0.33890988297226604	0.013317033683977979	0.48352397307390527	0.08895374153937878	0.6666274945955198	0.4957113601295538	0.2780204347532572	0.9856129461693327	0.5719590475803157	1.2803570052115512	-0.014386197723304508	-1.2994667745223452	-1.0692025366619753	-1.5015334009877217	-2.92146550031485	-1.2333742807242354	0.32677380428894537	0.027492764263653744	-0.2767710883424463	0.4728530865889349	0.9023146818571456	1.1802191091143126	0.6401677220593112	1.0629901669994042	1.563280174034172	0.9727959441238024	0.058513640884044926	-0.8078550252096205	-1.9625257495988193	-0.0762068596528064	0.3011183662801723	-0.30155710690954984	-1.2471678595551272
MED134_04624	-0.6622177800489216	-0.3016873180355236	-0.6010711814897264	-1.004727654470851	-0.8790982247941364	-0.9116156427009017	-0.8048636726551827	-0.940349253923802	-0.778943963425168	-0.8048636726551827	-0.6898813179737191	1.57891014722425	1.9374602723539014	1.8580765793948664	0.760734344463687	0.5525227261035167	-0.3679786279908396	-0.4240040104783978	-0.38393696330229926	-0.970937709993748	-0.5835907160842373	-0.8048636726551827	-0.778943963425168	-0.8573026912278486	-0.8307463202676472	-0.6622177800489216	1.8436986195957081	1.5518270107965841	1.1487071644902753	0.9266336429593416	0.8935301528326615	0.8995844172952454	1.0921570601373787
MED134_04629	-1.858380744155181	-2.263298592565918	-1.3657394669055076	-0.5527386638810173	-0.8577277862750484	-0.389836063303931	-0.5527386638810173	-0.015643308368621957	-0.665726544440667	0.08329989029083253	-1.2827107328756802	0.6285387335262239	0.5753028270906988	0.1754740373648405	0.5819461374807784	1.5457601617831493	-1.55340135419746	-0.8631016359760867	-1.5666816959088332	0.5097352032082204	0.6215303308282091	0.4783276463685815	0.10462334650302733	0.32829805305934767	0.3570498994489983	0.43907611350167935	1.6647732004192295	0.5471931411820083	0.7239645708138112	1.153857024963098	1.1062192675997409	1.2603589403797686	0.9023967269227166
MED134_04634	-1.2857651671836146	-1.7442020555553566	-2.093781319596898	-0.7683434345504732	-0.9230879662353642	-1.0489849274919811	-0.7938772286258774	-0.9479761873722755	0.22545488918551812	0.25744873021235976	-0.5383966124508711	-0.04810456932536765	0.006336225943344008	-0.10599095123805372	0.25744873021235976	0.6948682839754938	-0.08307882320747913	-0.30385081725011376	-0.7683434345504732	-0.06380729687641086	-0.7220645862769991	-0.43575911951119695	-0.4033123267082016	0.8868756120984055	0.6737304668590205	0.5411562900448502	0.6737304668590205	0.4187997743276225	0.9528356565036928	1.9732133620558543	2.022633524620945	2.022633524620945	1.471561286487643
MED134_04639	-2.5568171743984096	-1.9172677702870735	-1.4928647512180027	-0.4047958281532683	-0.3503093231461661	0.15564677417786085	0.1277105788821762	-0.2663210980635174	-0.6214279125943054	0.44861881073164317	-0.02824683561686202	0.03786051556844758	1.0756779884331038	0.7265667803141694	0.3690551372488714	0.8902621865019081	-1.3713708518749204	-0.6589097467595445	-1.9324798819388476	0.03786051556844758	-0.45458189159175283	0.9465958766425893	0.23479095923781237	-0.21598021123573144	0.3690551372488714	0.6716907608833023	0.02058521099597814	-0.07083369705216604	1.7239340720075993	1.5782255477018816	1.281554911701358	1.3924818767923988	0.2540333332922211
MED134_04649	-0.44674315364314876	-0.3785322898868368	-1.5021896727438242	0.42863568464391893	0.6544307598712756	1.3281908370786968	0.42863568464391893	1.1337801098037068	-0.48739737894010915	0.7819796330764022	1.3668566219422056	-0.2550513585869973	1.8936580473525497	0.7819796330764022	-0.5304681803646693	-0.9443805337873146	-1.4776544508779672	-0.5854903105025997	-1.8909406122430885	0.11732334560867953	1.8591954751462807	0.11732334560867953	1.53489672260016	0.20010193631426731	-0.11967950425962812	0.50264618058966	-0.9760338529690018	0.7364089351181072	-1.1149838416403868	-0.14674524477975381	-0.7364037277765656	-0.7711591667287528	-1.5021896727438242
MED134_04659	-1.119422994132084	-0.7496642676354237	-1.757412889529059	-0.7600263454356366	-0.28651674995732995	-0.004455321557621878	-1.0624951521992465	-0.9886802657212685	1.5599175211472125	0.7063919688914684	0.8842182848310095	1.2973324900692342	1.4746940278509297	1.1766671997404554	0.3928693312616118	-0.07623805990573232	-0.4600895688407715	-1.502057869119023	-1.6532941562598744	-1.1665571018702459	-0.07623805990573232	-1.7993352448860742	-0.8148007720418609	0.8505483397413454	0.5786383206589096	1.095216872386391	0.8203354569338943	0.32655160713293724	0.18735913193880155	0.8505483397413454	0.1081545492559376	0.9698615631802171	0.9979798142353702
MED134_04674	-1.1930346780812706	-1.5245572185715301	-1.868425975981588	-0.2972353684832836	-0.09247549008007966	-0.7578575177929043	-0.31529874014643305	-0.2842827673638675	1.0653023094446574	0.3458866725545182	0.4310589302157535	0.8361438851248416	0.1671494490455494	0.8227162799894938	1.3011365071174787	0.4725375259098425	-0.5147731441881587	-1.4370311353345766	-1.516750243641917	-0.5888372198473599	-1.2371008102459204	-1.1088220621964668	-1.3698678307598025	0.624010558521128	0.7151904096542128	0.288686159874161	0.33126713295141247	-0.04867262318486309	0.8553610559048495	1.5025830018759425	1.5025830018759425	1.5025830018759425	1.3908269439642502
MED134_04689	0.36082837618240576	0.2155067202970271	3.0221868319275953	0.19024561936559295	-0.053547930335785004	-0.4740883462239265	0.09936544445817316	-0.23357988905042648	-0.3172016937748042	0.0591740102678297	-0.014986628463427425	-0.2642724525701012	-0.515690410508059	0.021869840909278536	-0.27718360330935565	-0.17242369938424823	0.1706788630051473	0.5519910329330558	2.9023418533475263	-0.24806697010656953	1.25305750552537	0.2377471277737667	0.613723157953032	-0.346256612817182	0.10911352599178174	0.03156631344912905	-0.053547930335785004	-0.07859029927383436	-0.2911000533652086	-1.9017567614267443	-2.01836996528851	-1.9017567614267443	-0.6769762157259893
MED134_04699	0.14709465592184137	-0.37581080960392477	1.197771395963183	0.5367330032227694	-0.7843908785022334	-0.622128994016401	-0.5477707319545485	0.7276747709211138	-0.6926077018523991	0.47958565235669687	0.4242191537833297	-1.5193741081545828	-1.4320616557771202	-2.1583036346980036	0.4242191537833297	-0.37581080960392477	-1.4320616557771202	-0.5477707319545485	-0.622128994016401	-0.37581080960392477	1.370832472503865	1.484441659569052	0.9353212063165659	1.3050600924022684	1.6859698124305715	0.07318407290480367	-1.4320616557771202	-0.47533556093044793	-0.6926077018523991	0.07318407290480367	0.5367330032227694	1.2568926935455056	1.4271195623227235
MED134_04709	1.8557999144759194	0.7135400855688655	0.46678590059877284	0.5495626821719096	0.14823984863446737	0.40145683591336706	0.11165068666608143	0.8982180731773008	0.45907746466389177	0.22856173383222816	0.34039465907743627	-1.225013587960705	-1.3173632827203563	-1.3281006600999483	-1.54642831065148	-1.880728909063899	1.7768910955188901	1.3213473354390637	1.3817703444799554	0.8793898763114805	-0.06545595408141623	0.5759128875528818	0.3196695918600349	0.9927792390732515	0.6588721627803643	-0.06545595408141623	-0.8380056220756326	-0.7266300832319773	-1.3281006600999483	-0.8997062303881046	-0.6430561311161176	-0.8877743721251203	-1.3281006600999483
MED134_04714	1.5131199854158448	1.064426563706127	0.018357989660752246	0.07233831967026716	0.592280821931834	0.818191583863573	0.4892710736190648	0.5144621079595153	0.8952398315979048	0.5521716053173477	1.187855392299811	-0.9599930184173389	-0.6133120312787451	-0.41488284056499075	-0.9599930184173389	-2.4299500454090435	1.3229140936392425	0.931826566178894	1.1436457979556147	0.09660764474211982	-0.5793314233146595	0.287950915598053	-0.2682399303587174	1.2751420406965372	0.6456330571170411	0.6724396050399847	-1.8337794455493714	-1.0489157462100362	-1.7125382431453378	-0.816784724041043	-0.4675330808104124	-0.8296973031580258	-1.1589241453345154
MED134_04739	0.9510653769400623	0.6008442029345127	1.3337358560610186	0.4316267507907997	0.16801870116047699	0.903207618366452	0.8092186336470791	0.8294104359580476	-1.3315185232647069	-0.2649714860071157	0.10039649792664505	0.010020622177279833	-0.36594019283072904	-0.2741776120134439	0.9298128350157524	0.04120366786120726	0.5603394168101009	0.7825470384580627	0.9673243949882379	0.6467344568258567	1.5530724246476364	1.4767446635717294	1.089499175903206	-1.7328996769975855	-1.0675179813150424	-0.7206137294846348	-1.1041934894672907	-1.2629953090842545	-0.38575255154656796	-1.752346052190462	-1.7328996769975855	-1.5940855648040744	-0.594910924040651
MED134_04744	0.6665708080784919	0.13358991476021279	1.3127632607133706	0.335013519406787	0.35301878891949867	0.3927110993241879	0.4877997789868679	1.632323906782341	-0.46508977354403547	0.20444963601913343	-0.2972237553101737	-0.844219578029694	-0.919245588419884	-1.0994536865735436	-0.47378173731147233	-0.48568033152953666	0.08943808664280152	1.1587711284377606	0.741632420509574	1.2362717986288834	1.089954931786829	2.0245450993099747	1.6250691047301546	-0.5426130123125292	0.16864568967776425	0.3842500697200817	-0.8298304182191144	-1.3208039385253016	-0.8298304182191144	-1.7843496018172973	-1.3373347059488108	-1.6105635251022419	-1.196798971571965
MED134_04749	-1.350747150004929	-1.4148303460138985	-1.6847244138536113	-0.43236389389825625	-0.5693519105431918	-0.2517898743006618	-0.5286758491436657	-0.2944865399933633	-0.01894386824974816	-0.19363450751818037	-0.08053452053797608	1.3032005433786376	1.3947564652535664	1.220005939999946	1.3849503643272598	0.9230762392934478	-1.1580886747599044	-1.4283183435497544	-1.6274571277385275	-0.6008853619768755	-0.677502235227856	-0.59466548617742	-0.5084603345779142	-0.2169783531073179	-0.25867930016521223	-0.3199900431115612	1.0017520466956804	0.588181430938082	0.9153560505697623	1.4275865347132177	1.4593246966599465	1.4593246966599465	1.133593125960221
MED134_04754	-1.3836877749683432	-1.990246602370078	-1.4485505866395592	-0.4496292986449876	-0.7161592358116269	-0.6053056962722007	-0.625798507617558	-0.36820984199157497	-0.1511482793627718	0.056322957174499116	-0.2937812819811091	0.9853284324048586	0.9853284324048586	0.9567552330281909	0.9853284324048586	1.2071441562075207	-1.3159359017474737	-1.3836877749683432	-1.685364137741144	-0.3855721377756531	-0.003914345817543192	0.005430905847189077	-0.48135433288390644	-0.2070043736481487	-0.04698173405043334	-0.14378284303871705	1.3816433224751448	0.705191663364025	0.743191395326044	1.5036041040662216	1.5036041040662216	1.4912254494605395	1.176016099100961
MED134_04759	-1.5959832433479002	-1.8416862412734514	-1.1497677024568116	-0.7541394691805222	-0.7330697555496155	-0.0715194977951109	-0.4079303287961922	-0.3892654783176702	-0.7373934837887363	0.05076671390321097	-0.3963344950849173	0.9059404107447244	1.6038599673929177	1.1362719061209774	1.074699941333304	1.0161347431284833	-1.8211052738845166	-1.3316050690608403	-1.3607926022791854	-0.5407148624450192	-0.17640485368203115	0.3141871687042516	-0.3301742550834435	-0.42669507682661606	0.05720164025214557	0.17371828653072519	0.9568004505486444	1.08085238301278	0.5748243270645332	1.201773453628836	1.436497147097161	1.393743377233411	1.0873097721564993
MED134_04769	1.4821038111781104	1.049216324492752	0.6467031951194259	0.8180294832802538	1.1223075575294752	0.8532337909851967	0.8180294832802538	0.9472291350631183	-0.433454011304028	-0.03716920560633934	-0.433454011304028	-0.8165649657289085	-1.0402173763771585	-0.8952473231498538	-1.0402173763771585	-0.9256947417489424	1.1715044836907076	0.7204955859297326	1.0776797594298857	0.7617616559527822	1.1476397146280928	1.5593357155678154	0.7617616559527822	-0.072035878166281	-0.055259091080796005	-0.18360998254075644	-0.9723957493153067	-0.9574205502420512	-1.1445548139593764	-1.57777311343668	-1.7210069480561474	-1.5459640283814122	-1.0849921853051803
MED134_04779	-0.6081922943980805	-0.8014767294466039	-1.434865459125267	-1.200631358307124	-0.9746642940338645	-0.7014215509945521	-0.7014215509945521	-0.7215486069881785	-0.319792182696279	-0.3761728858002462	0.34934736446600856	1.3686084113979426	1.6366728875681147	1.6307449597872925	1.4017964198268145	1.4932122474115674	-0.6377016028650769	-0.8622103883744863	-1.131131899446528	-0.8463286864243383	-0.6734305885968178	-0.21799049629295658	-0.9477180123439353	-0.30319537577530453	-0.18738204218867036	0.0216096863783558	1.587589406230086	1.4868871687046876	1.5583633887597272	-0.13089237033489293	-0.38700511465446413	0.13217821585434028	1.4981633336973188
MED134_04789	-1.1356930083461294	-0.831262223181659	0.05597299549766445	-0.310491775538522	-0.14312583210251204	0.7937376667270265	-0.21199541689289753	-0.12547790008953466	-1.511147475380974	-0.831262223181659	-1.399735405948786	0.9749116880044081	2.3925975264057158	1.3188755212955257	0.5838137594727901	0.9447768725163664	-1.9681014544172104	-1.5514635383345168	-0.801955060444458	-0.2219978750968373	-0.21199541689289753	0.7128297978179035	1.2779827865932332	-0.8914303075074552	-0.3326695073453058	-0.20415923902969782	0.0913240719294269	0.7312508595959758	2.1369129221348904	0.5190318829373504	-0.09162210691481305	-0.10745684788284947	0.34902426360039435
MED134_04804	1.434117696289295	1.0981395952166544	1.0468159805686765	0.5937797381590628	0.38931195613834113	1.0115392286268736	0.658772460859785	1.1381650673975097	0.12707604570300662	0.02469018833721721	-0.9986994685304272	-1.3539956025938629	-0.3007550340761491	-1.0066019236468258	-1.0581751486755153	-1.2636166905705652	1.5664252890489334	1.5305368456526933	1.1479584677479213	0.7669218818100517	0.10943753881653961	0.6325292339584097	0.7973539829246282	0.20534076274504334	0.21533660120950407	0.06386099774221679	-1.465006957260199	-1.5905959949109616	-1.0678608196903137	-1.1505731118404356	-0.8435275042994074	-1.229350651428884	-1.229350651428884
MED134_04829	0.5460787870136067	0.11199916797510881	0.2977384289874468	0.7615694327176842	0.6936774596263927	0.6100891527363208	0.8223750290473729	1.1460402663910496	0.8223750290473729	1.1685760225427426	0.36163089176700125	-1.7390015014259241	-1.8589220663989718	-1.4279186198152258	-1.550005611552798	-0.8763387022384183	0.28080354802340746	0.4412421638439924	0.031152673483085338	1.1460402663910496	0.857432009278059	1.4100792263792936	0.8758205163576452	0.8223750290473729	0.9182048482804919	0.7296227056123195	-0.8650889054752983	-1.550005611552798	-1.1922644990796796	-0.9860173068000071	-0.8650889054752983	-1.0065227718455991	-0.9377481528888892
MED134_04844	0.9889078523212836	1.5331694747319444	0.8365051063741794	-0.4979634063813156	-0.4979634063813156	0.4177024795626205	0.15662087480681786	-0.18465346333335797	-0.3583549329306696	-0.8361313478700183	0.4177024795626205	1.1944926754011123	2.5411910495527192	1.96288350029877	1.0811084036516985	-1.7445895953062553	0.3209349370621065	-0.21954928335680687	1.3080359413869211	-0.7092156704978058	-0.7935980831687204	-1.3901952025106208	-0.30641650565969236	0.21279067656458375	-0.30641650565969236	0.04559542199613448	-1.7445895953062553	-1.3901952025106208	-0.8811285264726625	-0.4569442393660111	-0.25754122161417375	-0.25754122161417375	-0.18465346333335797
MED134_04849	0.856030890966666	0.8800967344570836	1.432750375333179	0.22452943610688206	0.15761076065818133	0.20265707866968546	0.3250400234582136	0.3897643212281636	1.2177743339110907	0.6724780075721024	0.42606256082742483	-0.9925122308718457	-1.2316685178366282	-1.104031763068695	-0.7684790526261978	-0.9343958936375527	0.4350209298867156	0.8138792564155315	1.0320349853455024	0.5036706010647469	0.8028319190086847	0.8236119663472053	0.4080349665639913	0.7327334306703176	1.0320349853455024	1.1197650004003075	-0.8777715387388206	-1.038976117186498	-0.9761384120814465	-1.8345802628344956	-2.3204127872831877	-1.8345802628344956	-0.5748657252373912
MED134_04854	1.6037918369705122	1.6929485808600202	0.7880895105367816	0.5737276663650416	0.6568214469682571	-0.03766944140579606	0.474391180466371	0.23253389182890177	0.6452187149331576	0.5354201051672393	0.5188447737865557	-0.8087299919260005	-1.719885907934583	-1.1088647733366783	-1.549255770291014	-1.6490374199694062	1.5230845021854105	0.8655413770322007	1.238305747379475	0.5098852315331582	0.6109955157038435	0.2695811328426428	-0.09724128761077795	0.5286428181109581	0.5098852315331582	0.46766033079013203	-0.7940845637534258	-0.2959983077122937	-1.3669031890317365	-0.9795691417556246	-0.9939038314374463	-1.0274659538052848	-1.8167600150236733
