ID	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3_T1	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2_T1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4_T1	L_34_R4_T2	L_34_R4_T3	L_34_R4
MED134_07239	1.89057834767429	1.69010866579529	1.76836782893774	2.60421310750318	2.40690735133105	2.68983461760811	2.77056031534704	3.00822746552508	3.86084534738973	4.14961878906335	4.24723141485857	5.43426381778344	5.75437936532958	5.45016430056159	6.94533266298569	7.22533570170294	1.53145063103819	1.61873813174876	2.07221022489991	2.58577784277054	2.99712030679537	2.91153133123673	2.2516803218901	3.6411651380168	4.53164715791606	4.62610513955002	4.74464370258705	6.06802856535144	7.31855083171567	6.49353411894813	7.23728701646747	6.80163067127831	7.1406170488013
MED134_07234	32.3591833308697	32.463387373275	27.6438384380704	46.7169774428694	43.6913674870261	42.1498478865621	46.7753564196547	43.8090845678687	56.8520752471345	58.6780152534653	67.4451658691991	103.378358247968	85.7413897725343	93.3369070319892	98.6465557669475	70.9445640239012	27.3976147977121	31.6215135043305	32.9475103225981	40.7612254687859	43.7146870165892	39.868899259465	43.8658815913535	59.333376805038	53.0095018826416	56.2053786771859	79.5471639496492	84.8527094356686	74.1611768980359	71.4329612816703	74.5248403144987	79.3924310867287	77.6265173047493
MED134_07229	27.2267710886445	24.230066015337	25.9487238780101	43.7191471089848	42.815840084076	43.2767884303556	45.2177607947159	44.50272840686	51.4258144009189	60.4321529610425	60.1593876570264	95.1404833516141	89.8496403199242	89.7249673190151	94.6614962293423	81.9698367765487	29.3187289850247	29.1387146698292	27.8609755374753	43.693433897725	40.3879252419369	45.0071053579042	45.6070885239082	56.7095230307707	57.0594278264754	55.2952141579617	77.1558143435698	94.8072720320952	82.8889054850445	72.5214078766496	72.4886293549381	76.0844131247816	79.9147183804773
MED134_07224	3.44480804349804	2.48679407678482	4.7473065349235	3.59701917339396	3.75306760498674	4.87239852574272	4.05421062433386	4.98790721239277	3.55341276268157	6.09381530333113	4.29706042933956	17.0134558352041	18.374697229017	15.2589092193866	15.7332126696968	21.7254911614672	2.82215382908076	2.9635102639033	3.13532446318541	4.66745725668422	5.09823383957968	5.70231867976971	5.38993123629413	4.13726577875696	5.03400920633874	5.10574461292352	23.4101032486425	20.8562739229616	20.2665224841889	17.4968994072875	17.3459545893299	17.1087648871107	14.9322101285949
MED134_07219	111.846445108784	106.821470893515	102.40063572158	154.726629290783	151.650186467653	155.622286283162	161.997543021069	150.021776264635	193.058692102871	175.304602357245	233.494030706968	236.811368571209	232.343576939973	246.253105174631	247.622453628502	197.71903609514	96.3556066102434	103.604318826059	94.2629672351247	154.579937402391	141.715606038796	150.16092032924	151.378471705541	183.168726794575	178.524396049798	185.351559494199	195.797349868166	202.967680970119	232.088935358124	234.391771664509	236.210087417464	234.733841151091	223.715480582143
MED134_07214	54.1268053989355	57.2569393351402	48.3030077219373	134.07302869914	112.86634156892	185.04472343713	175.122793937088	138.16360690703	109.343610777126	97.4598386232344	115.709438565135	136.272191553884	190.218155026619	167.716358597954	164.494116567604	106.09179576486	55.9639093896615	50.6127595632924	54.9277451555511	117.911372243688	101.769223278289	98.1257017621931	108.657160034472	80.8691950527925	79.6565728349306	73.4683137591167	138.900920930175	126.645135967496	144.293726394702	166.534601582321	166.126376550283	160.449438737698	184.293746502266
MED134_07199	27.7886439131319	29.8470871675908	26.6090747380002	29.7626320918033	32.8281497835923	31.3223140500236	33.4736838330188	30.0698646008073	43.2592853190663	39.6583309626749	56.9253346653702	92.9864146042774	83.3036993542716	86.6717403599299	95.0182199218818	68.6510278952713	22.3141905555311	21.874543386797	33.6848325343176	28.3921129992179	35.3086314837077	30.5616683355846	25.6265369038314	41.3436487297774	39.0002205748004	39.6007263086415	96.4159852103001	113.061978229503	99.1843458674368	98.1956147336299	84.4903109548362	96.9810631958706	99.5222457985998
MED134_07194	53.784445014259	52.5649470987778	61.0318398128882	72.6867941860947	67.3315810813663	76.0230381506392	76.3537068503825	79.779151079533	89.5706366240226	90.739127574619	85.881733701956	130.457608481707	133.405147730058	130.697000722657	122.577543154119	147.771419367281	58.3171342877238	58.6600708119683	56.905587290595	80.9262550968823	71.7793004554548	82.9672121065103	67.6987441555822	85.1098204125655	89.0186483431975	93.2651161287505	179.417907487937	164.155495852358	159.603171457429	146.203150287353	149.341438717515	153.582159001107	142.643544326182
MED134_07189	50.7286126219088	51.7770314434492	54.6748630923002	59.6626498747497	60.9076755674421	65.4897017867307	61.4849117255267	60.5778882083088	83.0172047075124	75.1226767231011	87.5802251573815	85.9001056854363	93.1416787518174	92.8522383732455	79.9615924414802	77.3779214084837	45.4382116192029	44.2480059595562	56.0818490689759	58.1079750685452	67.4353580486886	57.548739023126	54.4989913220391	73.6941746875316	62.5449689235405	74.4198264569389	92.5523087889247	109.396597674716	91.012775306916	84.3357458369371	77.5160048109926	85.5362818058528	85.8453423582516
MED134_07179	37.6841122334179	33.598928533587	33.7126719627693	30.7667031700381	32.3952626372524	31.1308097465053	32.4835357014429	27.6507540095414	37.6241576908762	39.0291172670356	38.026187697142	55.8918302594334	47.2099109905462	53.1634510307925	50.5266148966553	49.7181610502461	34.3704866969902	32.0918987127353	34.8863683327627	35.9171405933011	38.1442987790314	32.9676210435673	32.0053487343068	35.1183907272651	37.5041864424122	41.8304045084027	56.5960086738797	58.1172797978252	49.3021141327456	46.7294887273103	41.4264940528096	44.9874311070029	56.0973398758493
MED134_07174	57.9989975344519	56.3828641594843	58.6161180251143	58.4633885787768	58.5253627704646	55.3906841022627	58.2319171660013	59.2977411513875	64.0279621485937	67.4170380001093	71.0458874246976	89.427742749329	81.9781464518752	88.8788747069033	78.7327038334152	82.7939587754257	62.000496724464	49.6288120475235	58.9302604772145	62.1670692792761	59.6675820729424	61.5896527808766	55.8319362044522	64.7798218456921	62.7234235412947	64.5181644462401	94.4203921519623	90.4236888549943	80.1919041321425	86.1918636229651	80.3904072610846	84.0583780963181	86.4079491066785
MED134_07169	64.1937558550337	64.1728594056199	76.4814781658002	70.8514074811083	67.7178923588946	75.0447073556363	69.7709242820675	73.6370364687047	69.8405143128975	71.2866211281187	76.5277267104772	115.943104254262	137.06125432017	120.202951232595	104.136651752974	92.2622114415372	66.7057059352595	60.3032269946633	77.6357362505884	67.9874148366499	76.5246596945217	71.7270578642728	74.4361621698896	68.2572996886839	67.1896096450917	75.2455441006469	110.676480881296	124.361415784895	108.927430838439	98.1260456842552	104.70713521301	99.3375265811771	99.8289311351327
MED134_07154	91.962080705983	95.3791431195616	89.4518000034862	90.9085385950058	88.8442011707242	81.3369308801726	90.3560876662088	84.4975093869531	89.1543907284609	90.753281471563	89.9902196435624	83.8188630140625	79.5723447135479	87.1364117282877	79.2260718802576	71.1180475665374	98.4065798242537	76.7818568374947	92.0124547224859	87.6547827460359	89.9026385384025	80.5976796949806	103.886452414402	92.0978368374664	88.2912567122342	93.2580740632016	75.1407122358243	88.2427578748448	73.7676657696795	85.4357773043754	77.5667541594472	80.966835357388	80.1589628702603
MED134_07149	76.3250476290125	75.4465859515328	72.6176974198043	73.8168435328942	69.0533722246388	69.7288545980798	73.6819452865285	74.2732577414019	68.9889039934377	77.0381553327738	73.9873292470708	69.3175923295643	68.5472608074539	70.5258386026353	68.3783749424503	66.1136304994437	69.8654557739187	71.7030569320979	72.4034683292679	73.0259348157771	83.3759829336861	77.9261537024524	95.953119019862	71.4318231691902	69.9045368741191	82.9454275347442	53.4149089812335	74.1484284920571	74.0905494858945	73.3583484847923	75.6817783597037	69.7207351887935	73.8214354674809
MED134_07144	166.769325774799	156.6951555001	160.269458741794	144.528263251466	133.395602393949	156.752691512329	147.320139857532	147.88442395693	149.112996160267	147.601992964854	154.697261198626	145.701258374484	159.202211603997	153.031220986372	155.023567201559	153.590840832241	162.472479191144	161.190711454181	158.494476368807	153.643399922952	165.664855609763	160.633940196307	153.826822692172	141.953006361419	141.098003591024	150.259228600368	158.16229999595	160.909968645431	166.431387683097	165.95808072086	163.359542708975	171.438119327583	178.880506964026
MED134_07139	419.087884927697	431.571424559395	363.935150835755	478.800886248791	345.283093939277	485.204837126434	490.542322782736	430.170867510256	499.250580646711	447.873042562434	524.698330759484	463.419660384241	385.463071984516	418.993926297216	524.448541462799	503.811740727734	417.722216904909	378.61833710196	342.492529067588	500.495319708762	476.2781102919	478.255304130401	472.464488914431	324.780025366869	364.056297437429	387.611414032638	427.006262181888	398.889843412709	443.241727704128	295.364204029811	250.155730080406	301.327190360188	460.743774954194
MED134_07109	57.5067958060151	51.5174841063169	72.5637065667041	61.7108751291447	62.2712426949742	65.8411342907581	64.9239440320661	67.2849150976974	50.0714166429163	60.0776692557938	59.2175762056703	61.7769541529214	66.0970441643507	63.3683995254119	72.056015894171	70.3555730078851	56.2211277633348	68.6564905748899	61.6399629172251	62.8757892760163	61.7668613412522	71.0991841281378	69.1950087282772	52.9858573533631	59.1980578566848	66.2251551421702	54.8333679602372	62.928137320477	70.6671781646451	65.9746258042307	65.4261786135525	65.4196178453185	67.6613067322515
MED134_07104	42.7665089491092	42.738252248433	43.1034870649716	50.3416992437185	47.6932032659678	54.3079469342066	47.9042300138952	51.2315789155437	41.2674427874369	46.328013489592	47.6829268650663	73.866305417427	85.7997090403691	76.1338594078065	75.0952206581283	57.7711706280098	35.7969308375717	34.5742864122052	43.4903446727464	43.2168681732656	51.9087535726649	42.4757942566937	55.1327225532572	41.7646829713435	37.5897573045358	47.8827203122251	47.3106679674419	69.739055095742	63.110790573054	60.6786363544553	66.1328877952133	61.2836784766688	58.2918330179108
MED134_07099	6.09595933187643	6.04982604699486	188.976878461891	9.97978775095352	8.76327427989951	9.93691200791689	10.0869401033964	10.3175643611909	11.1839187613685	12.084416522788	16.02614494974	25.3814664472251	26.5504322403532	24.3746003425116	24.8364896736183	24.3691294698417	9.32233036089816	7.45235669305095	214.647875260124	9.87379651647745	18.6452074832471	11.0082194834057	10.2950538428687	11.3276335717331	11.5051954178969	12.8536475107674	27.3195916008071	24.0477307174647	25.7473040747362	25.054834364242	24.8816805566149	25.9055579635935	23.4034519872138
MED134_07094	212.528068582167	193.993354004729	168.605693077726	202.443517424717	202.340798776012	203.495496436665	210.722964407643	211.132670882895	225.898915625112	217.489148418917	205.498518279304	103.731043177379	109.675617291926	109.681284892693	93.5294278900047	128.487882849243	225.220933928439	212.499924334272	189.185353297659	216.632933421332	177.25305841398	209.493956645569	209.172929585518	241.153601343216	233.077314486865	226.989259052952	142.615445681183	123.203442305915	137.356440386525	160.188691937756	158.561065684072	164.651329482606	162.344635336592
MED134_07089	9.97520617943416	10.125768171877	13.6692136319632	27.2524973199115	23.2019761938284	25.0983859993777	25.6189004218428	24.2846927118455	36.1287737095412	42.6730958460953	36.5189068531755	79.4599963100064	61.2582986853943	66.9817886396399	82.309540955719	107.916711167194	27.4675805276464	31.8795258536069	21.4818592021996	64.9145591589023	54.5071589732023	65.3613031827213	79.9380651328627	66.7839813924026	75.0781945085203	72.3630919022212	161.133514976901	165.705782644842	135.88854928333	150.661172550129	159.535481215943	161.646469406976	139.882701532772
MED134_07079	31.0956872661054	32.6892944912175	35.7966971690795	28.6006320880504	28.5290889171132	38.592718438205	32.1826805307603	33.0384026776986	32.1154658611599	32.9809474698586	40.6165541010503	64.3257895814321	71.5888473329174	63.6242528590252	59.2659206781084	54.9654150892114	30.2034012297251	28.6549661709047	38.7819815388019	30.449479762047	37.5174688258527	34.4270418677022	30.4953710713037	30.9675884730278	35.0544982183577	39.7503949779594	58.9379742644952	67.6235612368097	55.4294360233042	37.8012298179543	33.0277986898496	39.6320747522772	54.1590136705874
MED134_07074	30.0628323313553	28.5939447537089	30.834750494585	35.6834148021533	35.3914065343146	43.8075154578906	37.5573253317904	38.9916264364086	49.4562433454916	43.5937480431633	47.4819338992338	80.7735208146281	94.495164886197	80.1627096016533	74.4065563016294	73.3859143399423	34.1169717918889	27.0716820745788	30.6427781465769	35.869101523153	38.7658172249114	33.9328071866816	38.5432752196193	43.1262816466833	43.0626647209749	47.0146082829662	83.5644314988461	89.2986234592372	82.2335644554652	69.6318744895422	64.2975907375492	69.1442001628689	75.3803085295794
MED134_07069	38.0499774007327	42.0560969812897	35.9093338697285	40.6719206549316	41.2271156016372	52.9219385388107	48.2483963266163	41.4855175150961	54.0423071741878	46.1231674322432	56.1291029166	80.669906151145	97.368849929632	91.4751818217002	88.6950064839576	79.9261341212757	43.9610585673422	38.6766861383691	39.1654085731095	40.181587987829	47.1531633032323	38.2455470110362	47.4771900520643	47.8443356653354	43.2115473496886	55.3041211174389	84.0985748335639	105.309279855571	89.4048898819518	64.926776385566	60.633998249615	67.7850853653109	90.1297989151598
MED134_07064	51.932510528688	53.1599813803081	53.5552930158488	60.2510723407406	56.8556546202408	69.9289818955096	63.4681463322847	60.9903016043787	68.8968217304993	62.0932950500828	67.3748655403176	111.014452753106	124.329584582264	115.088213370582	110.77067287255	98.8641220140361	61.4900135927506	48.2147148923669	57.0175486684978	60.855066992158	68.4859838321981	60.8964531696219	70.5065877382435	61.1318193355129	63.9871537326022	69.846105669262	108.049142751783	124.683169503936	111.622404407266	108.395915138712	105.727631495488	107.964597701346	108.664637117608
MED134_07059	14.9109796607049	19.3128211084411	12.6776219955917	17.7449131399079	19.3255688957394	24.0555371904181	19.5656039305673	21.7469556487982	36.5025969454216	34.9781552590052	33.4799744242787	45.0250007557554	54.1701651538706	48.1860176159392	41.2934698636619	42.0312415685335	16.9392395458047	11.9499820353799	13.780158764039	17.7911617170424	23.9068859004271	21.0027324244546	29.3297936818417	26.2897608017846	30.9121066487765	34.6806360702951	53.1071788455108	70.0540884716137	50.8091587725827	15.7855834559972	14.3203916872604	18.6749723285541	43.592388655585
MED134_07054	28.656282341105	24.6779356253297	24.9575347392717	32.9421425902799	37.1690097557922	41.6046087838139	35.6656989162551	37.1007930986097	52.658920346134	46.0999979787661	55.4068268257819	78.2641978524279	83.8729036822166	77.3936782832138	67.7533193723543	70.3138209800385	26.2305875501733	22.7952813705083	27.8751876841509	34.161732865953	35.8038389699976	36.678137637698	27.0180711869609	48.0962449708803	48.4387889059723	49.8181424186583	72.2141687617573	76.3085388870985	72.966580200669	65.4240195403099	61.5880440266127	66.8269656278157	67.5847484924254
MED134_07049	38.1693153952216	35.5367318902186	31.8312768089099	49.6814854726405	52.0063058461408	55.7585585082085	55.9702332409558	50.8529391284154	79.0432812608636	68.8457334733514	73.6260785706683	90.4244796986937	100.75021628088	88.6379294422827	71.4523726562513	77.6547550363211	35.8546771023385	33.8323489355484	37.4502264169091	50.3734100037961	57.2676073675533	48.6723936128951	50.5473888250719	68.7214618903558	68.60892783083	70.0859206243496	96.6826018692176	97.6908266211239	85.0342739330457	74.7140113706741	68.1309536271258	73.5296979150881	80.6178552433115
MED134_07044	42.6794480411036	40.376686885186	31.1636878229486	55.661864490023	60.61599023053	66.2587860858749	60.0973048198505	63.0081045748727	86.5132051453798	77.2372203336336	91.0068188900669	111.735883718645	117.131204871699	113.139294785353	106.507287008872	101.860151783204	46.7541193116673	37.4504994745362	43.6452620661354	59.1200796924821	59.0897817051594	58.492046222524	56.1200144364748	78.212736029256	73.3500977237684	84.1773578328086	113.708973293136	115.137960441104	106.610789684134	100.329691730947	93.740284887712	101.501394910105	100.607943025494
MED134_07039	36.7038896608724	39.6999459809656	38.3936342427636	55.7474759961001	56.2108344757288	61.305553910949	55.4946967950564	59.5375869914003	80.6373082641184	74.7126618834222	88.5367274306653	106.506200401885	118.014670451962	104.678758910465	98.9259970687411	99.0609146177845	38.6056868372455	33.0354308898123	39.7023374911839	55.8453531078004	65.4563945349311	57.007305405683	52.8439757946092	74.4125143784185	73.5314523954798	77.5200344955078	109.430262832382	120.76603142134	101.569954668621	77.0318760165278	75.5559317094896	82.6813275575662	99.9206580757661
MED134_07034	32.0112351230109	32.8015901035351	28.1100764205694	43.9927864505432	44.7141414340991	43.5380165295328	47.2119366253073	48.1533546026753	76.0481844782131	60.9310141341651	75.340278581185	83.5968089901823	71.6656225480742	81.3908079082244	75.1281716105891	82.809352278963	32.6209962551859	29.2128820906812	32.8706252607609	42.642190241686	50.7116660346901	44.8732903888075	41.4016143788482	60.8964603875363	65.0801884573443	62.685665833723	82.4506704541749	95.9791230045675	81.056327642688	56.9019861579559	54.2224436502576	61.5990188486531	82.3647627408122
