ID	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_03654	41.62510816515517	65.49322215024048	31.32706101056408	173.43385484982875	339.0252245060125	209.02041970037192		138.14283957751508	185.20121057365813	236.54859784647655	203.7189848026327	145.68237833303218	197.91949095848722	15.272550134548217	52.80104438471584	51.35957044549074	126.76199769386359	137.988757683108	84.53790657880756		102.58540956011362	105.91051719749805	161.3558711282571	124.95585605943216	120.47489799873736	200.47809872030194	187.34704310266207
MED134_03649	290.61893700762886	467.2554074912319	249.17062373017887	1218.9501243128193	2386.703762544821	1441.886624034769		872.1959675286245	1147.3440850172965	1625.8302881836187	1415.8743997670845	936.7803191948508	1035.0400703635498	110.64358262942486	326.9959415404332	390.4045669527863	784.0097513617865	760.5133813858965	400.8652068633071		744.9233619494458	621.603208341859	951.5547989092456	825.5206375045518	786.6854378411058	1207.9971018239592	1186.2763790473325
MED134_03644	68.61836012680125	100.35251781085236	57.593596780960105	282.99688496742596	635.7779771284823	423.797757739949		226.75547336813398	288.3996337263344	390.7170869902001	413.75270902637124	277.5738258427997	378.1877180174509	18.019411669538904	66.69605606490421	91.58524799720377	169.3461062941459	181.4646676380598	109.8741931202306		166.2591120457014	138.86045588116414	270.5440545985063	149.0899293416691	232.1879852339302	386.036897070721	374.94898014151823
MED134_03639	612.5197734848288	945.074237909922	392.7931495939957	2077.7670599431326	3586.3965145997636	2361.665038690855		1196.8509882724204	1812.0531203407636	1233.936342497665	1054.0123755489312	709.6060769061636	822.4737859565217	226.4512649446322	596.5591681360877	779.0133447291566	1354.4387409841727	1439.1156280740574	718.4467787587681		887.3048355630517	737.1895011845605	1150.1155325532914	715.4512191706117	780.7399233944149	959.4975050380962	956.362048600256
MED134_15751	440.46932640218745	686.6224902847794	321.4638414468652	1343.7438895588716	2512.6757287577784	1514.069523210957		767.7181896968905	1264.7887551371775	919.7150707314498	783.5767959928756	464.87974084241256	565.2160035911257	148.87989519649523	434.91386558989626	558.4904338653014	896.9071555578838	774.3752657193594	422.9403872162301		614.0385290624042	499.74073670226863	767.9568904074192	516.5142786572196	481.89959199494945	615.88736839423	655.5872038912202
MED134_03629	1286.8465257603425	1998.5996178750806	1057.408797802732	4195.821870871211	8541.575668788639	4854.853519438935		2532.618725587776	3863.165214179983	3289.908483979229	2798.2532252135206	1622.8164416030713	2040.7865538300182	472.2404350955988	1349.2056341462917	1807.641384980104	2655.069654822252	2563.818516039116	1363.142386792998		2005.426842636359	1627.099353093415	2589.781951642503	1752.0886098730487	1774.579601430752	2251.4156714426467	2277.222425958072
MED134_03614	281.0325484605022	383.8043663643125	225.07288449128342	833.7599197738227	1791.50735842454	970.7049999644391		582.36687272874	882.2249036520037	899.7084729036384	736.902635054267	509.01071947685944	580.6139146524123	100.97463002625763	265.85789014760434	364.1860449771161	551.2826462207088	536.8329750959269	286.475635943615		456.9177724660232	373.17113096501174	617.519837626187	466.89281957224654	474.38946848333984	661.1114976404375	587.5305229273961
MED134_03604	18.415956945795923	30.281812392046678	29.640219263841395	73.69710546026718	129.35376396364066	108.49576870040492		66.1692592934316	62.544498880409876	274.2080761105922	247.09849908675125	165.7419140759626	216.69743127712928	8.240584604972058	25.937355136351638	36.99325703416466	57.43903020503193	81.28104904621429	35.87216807349994		39.20649273418135	47.0713409766658	82.49773862196606	144.12778343317177	158.6513591827528	197.6807299009489	211.3070731049073
MED134_03599	195.0073249191815	314.43788914067073	210.3732635555572	473.62673109131714	1020.4574712687208	457.4535880306869		273.57699602605925	374.91952384423473	374.24106524964947	334.40663543073674	140.1660060037263	183.27269750994643	71.1986509869586	226.95185744307685	365.26351848296554	278.6123074313043	284.16862883598947	159.54334891430744		225.21624397680114	153.24336562403423	260.83843829003973	214.2744824123837	275.05827361270167	256.8917032439218	215.13048214781873
MED134_03589	4014.1740674178727	5920.798550840289	3830.8176068072084	8953.215685349658	18429.952291786947	9594.12583222152		8088.901732572479	9505.721421507627	5518.878853736575	4650.393752812658	2972.8231971022883	3723.290006380346	1573.6220361654644	4865.106756289957	5795.011672293657	6433.171382963577	6192.481783148791	3309.7719270053026		7241.999300756642	6074.556553038722	9275.333985457908	2995.782816211874	2657.957879483831	4269.251046469314	4209.828250181723
MED134_03579	454.5966358400583	726.4113833115383	263.8702446659051	1357.5006825781213	2576.9298860207637	1417.087591188962		683.7490126987932	974.9992436579449	1578.7559403534742	1300.836320747808	930.511714275185	1036.5423055890412	161.40558379605272	446.029874934047	488.45465598508673	853.0026094816237	664.7403623546983	368.2541449783071		619.3446709362032	473.8514991651025	706.487987120464	703.2714064861183	735.6791823247571	1196.341398409988	1112.1022436148498
MED134_03569	248.99382884247365	430.63554134271027	299.0529439546924	706.5095843457614	1379.773482278834	811.2826459556809		462.0239508558907	720.9990843158361	1122.7231957489485	869.2376090096161	739.1938921269859	730.8374372015486	84.27371189351426	333.48028032452106	430.6302445044993	459.8423510092499	548.1745168233057	283.96709272169187		358.1645764814312	341.2672220808271	600.130608406851	479.0726322567399	468.13103222366516	720.3224709834105	818.4644291192487
MED134_03564	1152.6370861005696	1626.4150167309722	1353.329035656368	2904.6485832073304	5836.9829176795765	3141.9488935892778		1845.0001655618819	2158.827619688814	2446.100799123888	1898.5401346498718	1362.543965338549	1792.917741623943	419.390819162378	1469.629068707924	1792.5567558982116	2006.07463537919	1955.7858623213112	1129.0953041875753		1530.2323592716946	1386.5124992126784	1988.0337405175742	1296.2478425515465	1231.347334090991	1746.4905995494212	1869.3921280475151
MED134_03559	2173.082919603919	3215.8580532158403	1781.54586193154	5878.08113151091	11062.705891923126	6112.51875661914		3698.900289976097	4469.4993838817345	4907.500761292573	4233.071843243923	2856.2271455965056	3352.9890232967246	878.8858167356201	2719.2537858128653	2879.0092076297465	3909.4852570011108	3444.6782568655317	2017.1196047483431		3128.854991583465	2851.4772333864667	3980.5158885098617	2409.7984948356916	2439.225532208202	3748.0079897965293	3908.288723664105
MED134_03554	133.45261951131567	215.49382772014613	120.48869619447721	307.562586787515	664.5232580092913	432.21171531263354		211.2772840597289	401.3272011492967	605.4937989652348	547.1858985332169	453.84699618380085	436.02377419886847	44.828780251048	135.70794740983982	203.64249260554718	208.29901183548938	241.32280453255873	118.90494871915367		178.05053843192135	167.36476791703402	268.92645188042854	279.23348339634845	288.82683338398596	462.498311466371	497.80785738707345
MED134_03549	1113.7869851464247	1672.5419635142061	928.4858928746413	3195.5064927571852	5908.000670443929	3374.4398265187165		1976.564774683325	2144.928842159834	2495.5288643455397	2251.890988343926	1418.710665418754	1667.1055414890411	410.38111332760855	1357.0794740983984	1398.5606105925938	2212.7231003697075	1960.8265475334797	1072.6530816943061		1724.7908946443242	1480.3936737161396	2064.869869626268	1381.2809792562502	1325.223877986111	2019.2340594363434	2110.0120038147434
MED134_03539	165.4913391293442	238.73335816055408	86.75186126002359	443.16526083440664	837.8403927318165	463.65334624213864		280.5421812148415	382.2163820469492	544.2971467860467	503.25727647335	318.4451299190205	356.78086605419895	58.0137156190033	155.62413081810985	189.63533702950426	277.9520886933155	323.2339392302941	153.27199085949977		233.76502810681063	186.45481175757067	280.2496709069729	273.5946812276015	321.683623747278	425.2000605416637	360.67491971464875
MED134_03534	154.89585705094106	236.9727876726444	112.0544874608638	444.639202943612	843.7585387955124	538.9361245240522		344.00275737930224	558.7308566649948	720.2375218012121	602.9203377716731	400.1877380714619	459.30842019398455	52.739741471821176	142.655453249934	184.60712733554013	282.57361985923757	374.9009626550194	160.54676620307671		283.28901892893447	224.63489943864403	359.91660477230283	356.14674497805663	418.68938577223525	503.0601593469903	474.6125091934106
MED134_03529	87.79113722105454	128.87375971498938	76.14885599490961	197.50824263351603	414.27022445871853	276.7749201540942		168.3253087289049	348.1643771009483	400.7203859041058	378.33525749060357	272.5589419070671	294.43810419630734	28.677234425302768	99.58091704135005	126.78271585495264	134.3545131807356	182.09475328958086	91.06011895580757		139.72840267670648	131.5382472847939	196.13432956692907	211.79340945813502	210.59638013805258	273.6759161600401	297.2063296023183
MED134_03514	270.1847929992799	378.5226549005835	174.70860948199197	872.5737286495635	1491.3728080513865	891.4366628323065		527.032345951192	632.7418470068133	489.5732174335037	402.2214457356562	284.845407549612	409.35909894639667	93.50316665108296	263.07888781156663	307.43910700237814	546.3310056857923	532.4223755352797	296.76066315349954		429.50270611806195	387.03102580814107	501.0524419245879	313.96850475582954	234.06551611183258	416.3417259470457	470.0244183419168
MED134_03509	370.8418727441097	505.987958225245	281.2206169179098	975.2583622575356	1681.598931527329	1080.0864484093372		572.6930044109869	701.5407957752641	704.9383587564153	593.8600594718255	454.5992287741607	504.7510357650983	143.93554443351198	448.8088772700846	481.98981494999003	667.151034737756	733.4196983704917	445.0155675691532		413.2894948370095	390.95363755619655	611.049426753876	331.56156752232	314.7993438616358	495.1342810254899	540.630038667682
MED134_03504	517.6649815448388	666.199872625027	519.7882353829748	1167.8534645270338	2118.6962908031605	1286.4498288762297		614.4841155436804	675.828057346651	833.2159565935591	705.3289379487378	501.4883935732605	588.125090779869	219.41929941505606	661.4025559769668	754.5906119299023	763.8730798531259	753.582439219165	431.72028849296083		453.67513020981283	418.1504123427146	605.7922179201232	345.32024481406256	350.4724305417814	576.2579767867284	570.1977352661972
MED134_03499	232.84833234204984	372.1846011441086	257.6048324637923	421.5474432327283	927.458033124927	553.1070004359418		233.3337038242061	331.1383746279478	2340.183516506063	1965.5312832911693	933.0191562430512	1058.7002751650386	83.61446512511651	269.10005953964827	385.01719942353895	281.9134011212487	328.9047100939834	174.5946082458459		243.1981692157866	198.22264700173713	304.91811235765886	869.2777423340281	899.6502123282337	1074.65585476813	1222.2164240507002
MED134_03489	1636.497434347646	2622.193684692693	1553.5812487315893	2104.7893319452305	3510.3060652093864	2320.4809305719255		825.7613996034094	1012.8734124244154	1424.5874512097503	1170.9723317833266	827.4558493958799	995.9819545007743	611.5612521503265	1903.6166001858076	2244.7364705196997	1302.9416794210406	1450.4571698014365	681.8220477186914		709.8438684504414	579.5005089127301	919.6071452272098	715.6767712573616	724.1010752443591	1126.4071779261617	1142.1797280857534
MED134_03484	11899.987740960816	17823.663505500128	9306.78787145381	13730.753375320579	22159.229761353086	15223.506288219673		3991.051113172242	5557.7736644008655	10001.533625862094	8496.344614154003	5486.032281494683	6724.004869299345	4393.220464602705	13018.699610224498	12964.520380215938	8508.899095200593	8297.597944880588	4042.7682564512247		3506.180635942504	2857.7534121833555	4046.0287985920113	5353.704331095094	4501.380279771005	7013.936086391215	7078.659502046297
MED134_03479	243.44381442045298	394.7199033893526	250.37551069212364	856.3603654483047	1585.2176956328515	1016.7603466780806		480.2108232932667	539.9675070008719	666.6904511444227	619.3935710441232	412.9756921075801	496.48874202489577	79.54911005333028	309.39559341219456	330.784366295783	614.0034263296517	534.9427181413639	301.02518663076876		389.11707074525856	351.9890275255121	482.45001066669363	346.4480052478119	351.7241177937163	502.12770307387257	568.6683716490328
MED134_03474	2283.5786612786947	3230.2947312167003	2190.002542030818	6407.717662752029	11203.050498576487	6502.660684068351		3705.478520432169	4337.113527918201	6478.607120123648	5156.945675940498	3439.207403125421	4225.787689307207	785.9320223915352	2600.2198524192518	3048.531705883394	4331.6951399449945	4307.265513797836	2349.5015816531504		2833.4797606086554	2611.674901855341	3710.780635270394	3329.825456688442	3274.100929248802	4361.097989371406	4454.016641055669
MED134_03469	1448.5537641474	2222.1920698396116	1094.037361445853	3207.298029630828	6560.687636325828	3303.5854469592687		2066.3382726720743	2590.3846619636424	2314.292625199483	1929.8392778675272	1208.3362843147713	1720.0593331876119	495.42394645092025	1643.3167147102786	1747.3028686525347	2192.5864288610464	2086.8436778376877	1227.4301984869596		1708.2828977036163	1527.4650146928054	2166.3744401856475	1433.8346154689716	1304.5710383291844	1836.4726299052777	1930.5666727340983
MED134_03459	548.94688101441	814.4399077070228	535.9337206730346	1981.9608228447855	3775.7771886380347	2136.702383589607		1304.4244039658356	1715.8040859525775	2135.9985327928107	1793.1114417061913	1355.2723836317366	1457.1681687266232	199.86164528592232	646.1180431287596	795.5346051521817	1361.70114710205	1476.92076716532	781.1603593068448		1070.661515868772	885.7257327109284	1505.5837298508804	957.2430561664803	988.2070854026301	1565.5940825645905	1560.205783444074
MED134_03449	414.4851679718178	563.382556131101	408.6976574916667	1294.1211718822917	2216.7684255729796	1410.444993105264		885.3524284407689	1063.6039504051923	2251.330684976665	1915.0133679223222	1243.189727668113	1469.186050530554	146.0231592001049	501.6099216548004	601.5893740992797	928.2675456123551	900.3923960235677	510.23769133915306		723.6987944542499	624.7412977403034	977.8408430780094	1161.8187988486193	1126.831448554424	1621.0752308150927	1530.3831929093644
MED134_03444	193.24141123944764	291.55047279784475	147.960118926818	540.9367540783611	1145.5839880440074	596.0624680438573		361.0287656185478	463.1767611532576	810.8556413742405	774.2419638051539	409.71601754935386	474.33077244889813	66.58392360817425	178.78248361842378	246.7414328395254	342.9836343852195	306.85171229074695	183.37450952257663		321.0215833648383	250.7856444256806	398.73907000616924	421.5568501355212	414.62140220344673	572.9943798308165	551.08069005164
MED134_03429	2619.3545338109457	4177.833767809696	2712.9234835148486	7383.95865308237	13488.300328600806	7648.730273442424		3878.447285953595	5877.793017005631	4261.993766671715	3633.1715982388655	2629.554391701392	2988.3214223086957	958.1053034047513	2987.427511240501	4133.547526273796	4562.7716982411	4465.417012329618	2357.0272113189194		3125.0227780079435	2602.5221411098782	4174.223813999674	2058.8394478528826	2003.6383685348449	3121.3973742614453	3355.1688821229127
MED134_03424	1474.0333758121312	2350.009487261855	1684.9139275835691	4094.6111793724444	7642.01746710685	4187.050992091137		2289.224198713107	3139.0389049201267	2484.937136083757	2058.879605168386	1548.5961593542286	1781.650977432758	564.7547315940852	1888.3320873376006	2310.8215122118	2655.069654822252	2814.5926053444905	1479.037083645844		1784.3375978947352	1498.9607026569354	2429.639282552804	1217.981268449339	1192.5450292810078	1895.6836032482504	1885.4504460277433
MED134_03419	5624.687343335149	8471.51307372385	5887.318673454546	16323.908859449179	28069.766780110025	16639.265359791894		8820.633132127328	11217.008404763284	9256.582071450055	7623.8123584898985	5663.057684426044	7108.201528218761	2174.745214482826	7076.729448719941	8406.089134802172	10503.750012033972	11098.958751543138	5598.06505404353		7002.043773797066	6100.445790575888	8969.20267106169	4840.573333739122	4432.537480914583	7113.242679478248	7834.420022861797
MED134_03414	3105.737615886214	5250.021194946697	2948.1174184864685	8367.569353958736	18293.83493232194	8576.479805798948		8562.534325409673	10038.044600867559	12017.492571688035	10601.898380260998	4351.414791035181	6049.12569424735	1259.2712021011305	3770.6430029471194	4496.296939909779	5440.532510397306	4981.457160925351	2483.7086440260346		8837.968862131513	6519.3807252682145	9737.56396214863	9337.856391444931	10329.861968406025	10370.778669614876	8690.863648473967
MED134_03409	63.5728924704188	84.85949751724708	64.34096376785082	703.5617001273506	1206.4563475563089	674.8879653037433		598.2320167698551	795.0100746576544	1430.4717446885188	1077.6240099061097	919.2282254197866	997.4841897262656	159.6475924136587	485.3990746945807	522.5746503369861	981.7452633894538	906.0631668872571	439.74762680311477		782.950712045005	683.057459061395	1002.9136852082147	1165.2020801498675	1246.0546593012264	1736.6998086816857	1561.2253591888507
MED134_03404	138.75036055051723	221.83188147662102	205.55371570777814	1274.9599244626222	2264.959043520218	1480.4136929202189		1077.6689305977015	1393.6999167184665	2872.1236469866967	2776.8380219593355	1847.2324977271055	2084.3513753692678	294.5734310124012	1044.4417112941596	1087.5299252373843	2257.6179745529507	1890.887040214644	1148.411086996383		1525.2210030575513	1402.9874685545115	2285.672640643883	2382.5066923389563	2388.532198504837	4879.077449088279	3463.498805005404
MED134_03399	1105.2096901305745	1487.6820622836883	1051.3843629930082	3074.151925765945	4458.054884838414	3426.2520915715627		2202.933293318749	2177.590969352937	3815.3758916332185	2866.6171432941887	2497.6629441916243	3715.0277126401434	426.752408076153	1380.7009939547186	1362.2856692289956	2312.7462391750214	2175.0556690506337	1214.636628055152		1650.2101227514827	1549.431640481916	2292.951852875233	2370.1013275677137	1908.5101373877899	3468.7373359977823	3214.977217216159
MED134_03394	813.5816595916692	1215.8499789504322	560.272437304319	2324.406706216827	4744.662244208833	2476.8034054749583		1606.6360502124442	2358.2750772296763	3883.633695986928	3191.963500425077	2383.323590456921	2413.3408897518766	218.1008058782605	753.1096330662101	952.8457370062023	1391.080880942555	1288.525157360529	645.9498796451913		1417.3294516236388	1117.4213332960721	1571.5010406125493	1656.9056292646005	1954.5096438963988	2693.3999449004286	2803.0686163264963
MED134_03389	1582.5109304243538	2435.221098876684	1283.6865692559602	3811.6142944050184	7546.481680650043	4373.4865783069345		2676.565886155943	3098.732450086085	3374.6423100734896	3052.4901253850003	1522.5187628884187	2372.404979857237	549.2624325367377	1808.204186648514	2150.996275510797	2655.069654822252	2178.206097308239	1311.9681050657673		2632.7307263832604	2175.218968021701	2849.0027872144647	2251.0098257637783	1952.9450348314804	2669.6223099359277	2742.1489655761065
MED134_03384	58.27515143121724	77.46510146802639	39.761269744177476	169.01202852221274	340.71612338135424	166.50779196470307		119.95596714013912	137.5978975369017	208.8924184962666	155.39750053677912	99.2947019275056	145.71681687266232	19.228030744934806	60.2117172808163	69.31746220964834	99.36292006732536	100.81370424336657	53.93367927134607		98.16362466528113	92.0506223543687	121.72460453535186	110.06941833394025	103.264198284632	144.0644941966821	148.34827086496506
MED134_03379	406.6646931044251	563.030442033519	375.201799949602	988.0325272039819	2026.5423020970375	1214.7097695722887		640.0231279025488	751.576394879592	748.4821304992989	645.2016365042949	448.33062385449495	611.4097367749852	133.05797275494885	520.599770951058	537.3001215835955	738.1245490715598	642.6873645514619	427.95747366007623		520.5914749516111	438.28648598273276	651.8938953853396	396.9716726797845	419.3152293982027	591.6435052931702	628.3135527184517
MED134_03374	812.0680192947545	1162.3286361179778	829.4441846027811	1911.7029156393305	3659.950615677127	2093.746915981692		1175.5684779733633	1354.0884007608738	1705.2682501469876	1444.7025579938722	1054.8808358813535	1249.484148802442	274.0269067306709	1001.830342141582	1180.1926467404376	1358.7301627811003	1423.3634867860317	801.2287050822295		971.6135342245245	834.7317799862069	1340.183851927429	872.6610236352763	935.9491426343467	1314.7633450959336	1377.4468311929056
MED134_03364	292.6371240701818	405.6354404143927	276.64204646251966	1104.4739538312042	2023.1605043463537	1220.9095277837403		777.0051032819334	928.438338935862	1571.6947881789522	1286.8340724662255	814.1664069661886	1034.2889527508041	101.30425341045652	342.2804543886404	378.193200553159	773.4462515539645	763.0337239919808	452.29034291273007		616.1020286799926	562.5025246711564	859.7558446583324	799.8076996150658	697.189799327758	1046.6821665745997	969.1067454099608
MED134_03354	328.20767104767805	441.9031924653324	338.091281521703	1053.8686080818209	1939.4610100169393	1305.049103510585		657.0491361417943	869.7160038759217	1638.1873044890317	1467.7650845753024	916.971527648707	982.8373962777249	117.78542262040064	419.62935274168893	518.6239141488716	734.8234553816155	789.4973213558645	440.5001897696917		458.6864864239563	419.4579495920665	729.9432265325917	707.1057919608661	724.1010752443591	1024.769444156334	1037.1634263737851
MED134_03349	298.4394118750216	440.4947360750046	560.7543920890969	1258.7465612613632	2093.332807673035	1454.728980329919		557.988724568002	739.4149645417344	822.0357989838997	689.1302585641617	507.25551009935305	569.3471504612269	88.66869034949934	366.36514130096685	624.2163177221182	739.775095916532	931.8966785996197	410.6485254288071		430.0922774373729	380.49333956138196	579.5061737513595	385.6940683422906	431.2062582915846	634.0702657200247	648.9599615501736
MED134_03344	1240.428223321624	1864.7962607939444	1188.982454047101	3187.6454681747564	6751.759209239442	3409.867016298441		3674.5221418153583	4265.187354205729	4975.7585656462825	4366.779586638642	1818.8984034902162	2936.869865835617	527.94678702521	1486.3030827241503	1587.4776319515317	2199.51872560993	2083.693249580083	1095.480825013806		3687.7686022902913	2638.348661742118	4006.8019326786252	4799.522853950644	5292.4466229938835	4449.681335317585	3756.8817255648114
MED134_03339	127.65033170647585	185.91624352326332	169.6480842418239	246.63964627369415	471.76078622033657	250.20452781930118		179.93395071020873	222.38044046367958	204.18498371325214	141.39525225519654	63.43828178701746	96.89417204419298	39.44493164246626	141.26595208191517	265.05848243896617	184.8612466368844	236.91220497191145	110.6267560868075		170.97568260018937	154.28939542351569	215.94996286338173	152.02210646941748	184.93679147338645	114.22589345691621	113.68269554256773
MED134_03329	201.81870625529783	267.9588282598549	181.93793125366057	660.8173789603958	1067.8026397782885	811.7254858279274		369.92872447088064	391.5980568790107	481.3352065632284	445.60096001977473	269.8007557424142	355.6541896350804	82.07622266552173	287.6267417798994	279.42479585029224	460.17246037824435	383.72216177631395	242.32527523776886		324.55901128070434	289.4887470064947	391.8642584543387	261.1893164563582	198.7053512446707	329.62329254710113	429.24138855086113
MED134_03324	465.44439130128046	629.5800064765053	457.37509075423554	1515.703802299495	2805.2012341918935	1760.7313320522856		967.7737865080256	1055.6121533260286	1196.865293581426	1137.2022035748041	785.330824335726	999.36198375813	173.27202562721249	659.5498877529417	659.054627744584	1093.9824488475624	1064.2146654190383	633.9088721799606		789.7307822170816	708.9466965985612	1084.602622471142	643.5001034974007	608.6329262533615	1070.9260296756595	1044.0455626510256
MED134_03319	171.0413535513649	275.7053384066575	245.79694023673346	890.7523479964292	1549.7088192506756	942.36324814066		761.5269139735284	1055.2646838878043	2793.274114371204	2456.7081886980554	1392.3825247561579	1666.7299826826684	80.86760359012582	218.15168337895753	316.7772107197401	527.1846622841149	562.0364011567686	304.2862928192688		612.5646007641267	543.9354957303605	796.6693386532995	2158.5334701963284	2487.7284132206805	2661.6964316144276	2282.3203046819535
MED134_03309	81.23202926775735	141.90198132552106	41.2071340985112	258.4311831473369	519.9514041675752	322.8302668677355		203.53818940552642	357.89352137123427	277.1502228499762	256.1587773865988	210.62512530076944	233.22201875753424	29.00685780950165	85.22273830515539	92.66272150305323	159.11271585531836	144.2896141983184	101.34514616569214		162.4268984701799	141.99854527960852	193.70792548981242	153.14986690316684	155.5221410529155	246.16845610306845	236.79646672431707
MED134_03304	209.38690773987148	314.79000323825267	183.62477300038327	570.415596262468	1060.193594839251	715.1863936781793		438.0327574278629	675.828057346651	719.6490924533354	639.9851126346857	427.76959971799124	559.9581803019059	79.21948666913141	241.7732032352778	270.80500780349666	405.7044144941624	507.218949474438	255.87140863615343		338.7087229441683	291.0577917057169	484.06761338477133	440.277673335761	402.4174514970812	585.1163113813465	547.2572810087285
MED134_03299	140.01172746461285	245.07141191702894	87.95674822196837	396.49042737623745	660.296010820937	469.41026458134377		193.86432108777325	322.4516386723354	336.58158698553376	280.31951951952556	201.59833421645075	238.10428324038122	55.48660300681187	154.234629650091	163.77597288911733	238.6690737829775	287.94914274511575	166.81812425788436		119.68297782013255	133.36879943388644	200.58273704164293	148.8643772549192	159.2772028087203	199.07941431062542	212.32664884968366
MED134_03294	127.902605089295	214.43748542740028	97.35486652513758	555.1848611340127	1105.847864473477	624.4042198676366		407.85028827647307	786.6708081402666	966.7894185615945	789.067873750359	680.2690058821279	663.9879696671828	50.98175008942714	139.41328385789006	151.9237643247733	353.5471341930414	373.0107057004563	177.35400578996126		343.13050783900076	292.6268364049391	437.965935919555	438.473256641762	462.1855177769742	736.64045576297	612.0003408020294
MED134_03289	219.98238981827458	301.4096675301391	160.49094333104367	847.5167127930725	1685.826178715683	995.9468726824925		707.7402061268208	1029.899414897416	1079.7678533539415	975.215409729045	797.6172899782708	916.7390463561048	90.09705834769451	276.973899491755	252.48795820405587	622.5862699235071	633.2360797786463	409.1433994956532		485.80676711226226	540.012883982305	733.1784319687473	558.2414147059469	512.5659296673552	887.6983720080348	769.7796873061761
MED134_15821	168.77089310599277	291.9025868954267	166.03342335598958	653.9389824507707	1411.0551114726554	791.354851704586		542.1235805268868	669.9210768968346	1017.9827718268766	793.4607359563457	592.7592812035939	685.019262824062	66.91354699237313	213.05684576288849	260.3894305802852	501.10602213355446	513.5198059896484	379.0408808325763		335.7608663476133	410.82820374634434	526.5296847343127	545.1593936744541	417.750620333284	600.9680680243471	637.9995222938275
MED134_15822	30.525079321113793	40.14100712434094	26.025558378007076	99.2454353531598	188.53522460060046	125.7665237180204		68.49098768969235	118.48707843455426	138.2808967510497	121.07826455250812	102.30363228894515	107.40981862263253	13.404684290754549	32.421693920439544	38.07073054001411	72.95417054777045	100.18361859184553	46.157195283384546		50.7031334607458	49.686415475369465	79.66693386532995	89.09307426620163	81.04674956278696	119.82063109562232	102.4673623500274
MED134_03274	177.34818812184292	279.2264793824769	131.33267885198015	575.3287366264858	1177.7110666754998	627.0612591011159		357.93312775686684	536.1453431804024	1062.114972917637	881.0434261882052	551.3864887338	558.8315038827874	62.95806638198654	174.15081305836102	233.09343509876567	382.92686803354627	390.65310394304544	161.8010378140382		337.8243659652017	255.4927785233472	412.48869310983025	542.2272165467057	543.8581109657287	669.9698322350556	730.7809150684791
MED134_03269	61.302432025046706	122.53570595851447	89.16163518391312	201.4387549247303	374.53410088818833	223.19129561226157		162.90794247096312	241.14379012780253	369.53363046663503	362.9602397696501	236.4517775697923	294.8136630026802	24.392130430717295	69.93822545694817	147.61387030137547	125.44156021788584	157.52141288026027	73.50031640234604		140.90754531532846	109.57162149568319	196.94313092596795	232.99530561262353	219.9840345275646	326.8259237277481	328.5582837541924
MED134_03264	200.30506595838307	321.8322851898914	126.27215361181213	629.8645946670835	1135.438594791957	775.8554561759569		438.0327574278629	707.1003067868561	766.1350109356031	639.1614509710631	488.7004395371424	577.6094442014295	86.69095004430605	233.43619622716474	247.10059067480856	434.75403896567275	389.3929326400034	241.0710036268073		322.79029732277127	315.90099944340164	451.3111583436966	386.5962766892901	407.42420050482093	643.3948284512015	527.3755539855889
MED134_03259	139.5071806989746	227.81782113551398	144.58643543337266	535.0409856415397	1011.1575274543414	635.9180565460467		400.8851030876908	627.1823359952213	797.3217663730738	630.1011726712156	487.94820694678253	557.7048274636688	54.49773285421522	168.12964133027938	220.88206869913847	336.3814470053307	407.03533088259246	212.4736108968843		305.98751472240787	292.10382150519837	428.6647202906078	434.63887116701403	430.5804146656172	607.4952619361708	556.1785687755219
MED134_03254	117.81166977653008	207.39520347576152	97.11388913274864	367.0115851921305	720.3229208955678	467.6389050923576		274.35090549147947	416.2683869929502	487.8079293898732	431.5987117381922	276.8215932524398	333.4962200590828	41.09304856346067	145.43445558597168	139.71239792514612	243.29060494889964	300.55085577553655	166.81812425788436		181.58796634778736	185.93179685782994	295.2124960491922	251.26502463936365	268.1739937270595	327.7583800008657	346.91064716016746
MED134_03249	121.84804390163603	190.84584088941048	77.1127655644654	380.27706417497865	702.5684827044798	445.9397513522766		269.32049396624785	384.99613755274527	397.77823916472175	323.4244799157699	221.1563815658079	293.6869865835617	38.346187028469984	128.29727451373935	152.6420799953396	238.99918315197195	293.6199136088051	167.06897858007667		195.14810669194026	175.99451376275604	290.76408857447836	211.79340945813502	240.3239523715073	293.7237260320703	283.9518449202252
MED134_15830	173.5640873795561	313.3815468479249	178.0822929754373	547.3238365515843	1167.5656734234494	666.9168476033053		434.1632101007616	738.7200256652856	759.6622881089584	649.0453909345332	502.24062616362045	528.7867993729602	61.529698383791384	169.05597544229195	285.1713212148227	358.498774727958	504.69860686835386	222.7586381067689		313.0623705541399	278.76694156180974	476.384000473902	357.500057498556	366.4314430039518	586.0487676544641	555.6687809031337
