,index,D_10_R1,D_10_R2,D_10_R3,D_18_R1,D_18_R2,D_18_R3,D_18_R4,D_25_R2,D_25_R3,D_34_R1,D_34_R2,D_34_R3,D_34_R4,L_10_R1,L_10_R2,L_10_R3,L_18_R1,L_18_R2,L_18_R3,L_18_R4,L_25_R1,L_25_R2,L_25_R3,L_34_R1,L_34_R2,L_34_R3,L_34_R4
1740,MED134_08911,0.0699806363940245,0.09908490705955739,0.04776171917149077,0.21278810916561144,0.3867931177344157,0.2331994767250336,,0.1388393580963933,0.17060749416822915,0.19494664295158626,0.182990166268133,0.1265505961182123,0.1672363364778261,0.029226606732300906,0.09036389262682509,0.09029227979018441,0.14353155363878095,0.12248865065569038,0.0745288191233345,,0.1185922708794072,0.10611972315739436,0.1376175512404659,0.14534576470162108,0.11628174570475533,0.20849722266911402,0.22948101075554647
1741,MED134_08916,0.23458901868350177,0.3491563391622498,0.22485600483813337,0.6000909640611356,1.1602948082594802,0.658370038068947,,0.3519353293998598,0.44371847261268565,0.6426236908162613,0.5573443923845611,0.40063907762567785,0.4248321217689578,0.08359249023283657,0.27845603407097513,0.3236730411571766,0.40540731606206737,0.41686466704632075,0.22978255912815349,,0.29693759497098404,0.25627730087295825,0.3868092499603457,0.31780289023057745,0.3070388828996392,0.4706106810424948,0.4455800898609028
1742,MED134_08921,0.15676268008380254,0.2110571900906137,0.16935891137095718,0.3688785785304573,0.6768668197992859,0.4083426461985444,,0.20984555154870146,0.2961829491425632,0.11050703153126441,0.09178336471633437,0.07474684506209449,0.09986108661453842,0.06356237591968449,0.21301052905728785,0.2136629962099471,0.25269872196524107,0.2920446994800025,0.17246234650721126,,0.14532933021016095,0.15554463118289347,0.22723274182197412,0.0731239865243103,0.053979012739694014,0.10289654973853636,0.10906911529745456
1743,MED134_08926,0.16087473622375426,0.21714876397878122,0.20427653552811667,0.44960147471126993,0.7567617916591816,0.4579849958773828,,0.27005570795839706,0.3172395970989679,0.20812746034402674,0.17708725767883837,0.12993564277483183,0.19093409715995238,0.06511160582541924,0.24121740276807024,0.24889637985122437,0.31545251301108346,0.3657017121428122,0.20241435257697277,,0.1941458354491116,0.189540599666041,0.27968350995564567,0.13751910729140035,0.11168179505389444,0.19534958921815468,0.18882542793258783
1744,MED134_08931,0.028759165641379935,0.04056354404143927,0.03024266274481378,0.09482360902554376,0.1819407189867678,0.11899107367264818,,0.06597578192707652,0.08641564928643297,0.09667894185615945,0.08052665531349348,0.060379202586220565,0.07755289351599166,0.009394266449668147,0.03686809765809983,0.03720875173533455,0.06915791280433442,0.05777885424447946,0.043071687120419165,,0.05055574063091806,0.05285065561880088,0.07497588598290444,0.04777193197362407,0.042119276027610515,0.0727782121168352,0.07891516264569275
1745,MED134_08936,0.14483014907645808,0.21647974719337554,0.1274047473560402,0.3680924760722145,0.7412900669498049,0.40099150431925173,,0.22911589723766573,0.28947678898483037,0.3141035858966397,0.2772719713641223,0.1904402174594457,0.20047329084182253,0.04744379243235914,0.15858839997655003,0.18500220095435158,0.2492325735907995,0.2604143997736463,0.12485019615511134,,0.20015946290608377,0.1622915233895489,0.2551363887088156,0.13014355405467937,0.14679162247066935,0.21758867133201143,0.23340637737293557
1746,MED134_08941,0.08077793717868294,0.12302866569512919,0.07634163790882076,0.23774686221482194,0.46381356150623054,0.25817564551973904,,0.1538918971988172,0.17734840126978443,0.2073625021917869,0.1815350306623999,0.12986041951579583,0.1582229251248779,0.028512422733203327,0.09226287755645082,0.11173400255658858,0.16779459225987203,0.17724309377286884,0.08428705225661526,,0.13480548216045965,0.11250050493423128,0.16827112274803957,0.11130995481106458,0.10654987732096123,0.1711523489307508,0.16621633579217132
1747,MED134_08946,0.04709944057233013,0.07260592692139564,0.051039011707980544,0.1235163487514078,0.2521130223134487,0.151495520295545,,0.08373700415847131,0.10437981924263959,0.13292618968537076,0.11270437097234598,0.07557430091149037,0.09092278702286481,0.018513846745837226,0.060535934220020696,0.0730167879130648,0.09305783111953163,0.09489089911906877,0.05277974938926146,,0.06927463001904224,0.05991135676530076,0.09689440281285816,0.06468833847986488,0.057765366676797186,0.09016852161047999,0.0956871836472644
1748,MED134_08951,0.023158696542795423,0.03767620844126738,0.02448330306671777,0.05497804067335931,0.11599566284844118,0.07174005930394121,,0.03567722635587364,0.05858334728465058,0.08720522935534285,0.0764632577729558,0.05110166730511525,0.05404291223705182,0.007724174636393811,0.02519628784674159,0.03634677293065498,0.0342653525016225,0.044610064127689704,0.022601974429526887,,0.0282404661949968,0.02586308679217916,0.04905380242570824,0.031690068188357796,0.03629893030611307,0.05282364787211677,0.0548531750689699
1749,MED134_08956,0.06793722199318962,0.09894406142052461,0.06320837002362274,0.20330574826305706,0.375125915494558,0.22536121098626966,,0.12815940747359383,0.16098259072941054,0.17064451088427413,0.14548610518452165,0.0920983434797293,0.11214185958293031,0.022458339910083853,0.06827082405532557,0.09492541586533708,0.13861292404076386,0.1427774086346679,0.06835780279740374,,0.11190063640522738,0.08893868370091133,0.14137847755999672,0.08627367318182816,0.08805619817362258,0.11651041132605455,0.12963905594831826
1750,MED134_08961,0.08309885230061886,0.13566956179832076,0.0766308107796875,0.2342094011527291,0.4254301570359738,0.24998310788317787,,0.1352019836089181,0.1773831482136069,0.2141294396923702,0.17258457391770204,0.12446941928488328,0.1308822440209351,0.033226037127247345,0.09948828363014879,0.1195636433657613,0.15237848472783186,0.1534258561453735,0.07723804580301141,,0.11646981412988762,0.09890211754097228,0.1499113318978569,0.10470127866929317,0.09709963856885247,0.1478409421028087,0.15064231629071193
1751,MED134_08966,0.07071222920419996,0.09929617551810654,0.05701525103922661,0.18517626031983134,0.32701984249108634,0.20268780952724627,,0.09967953914612851,0.13050952099712193,0.18282499838532404,0.15287160476833678,0.10237885554798115,0.10669625689052413,0.026216046489951114,0.08360165360913341,0.08562322793150344,0.11920249314389099,0.1044682010221886,0.0604057207839076,,0.07968056380488135,0.06971788613543947,0.09891640621045536,0.0757178355219339,0.07707264253789353,0.11921453451809583,0.12135500302201008
1752,MED134_08971,0.03779055274630451,0.06338053756474886,0.04089386348840556,0.28206338829826255,0.3468879042763514,0.4412899326936878,,0.09697085601715764,0.14058613470563242,0.0513110391348576,0.04261076339807088,0.04199965296176057,0.024861992981882075,0.017019554070802294,0.05493161284234472,0.05908146390407851,0.15049686132456358,0.1797004278138009,0.0645699025322999,,0.05586188250471705,0.054079740633191604,0.08047573522436884,0.013645901248367594,0.01545833756139643,0.022332327741168518,0.03540476773736022
1753,MED134_08976,0.016397769883242944,0.02549306066493232,0.014555034500292848,0.055420223306120925,0.09511306173797109,0.0747070864479931,,0.020005559681113526,0.03155022499078454,0.023184116306346206,0.020756273923287105,0.01384107966262199,0.01100387302672424,0.004285103994585471,0.01746139801143673,0.02453048014983928,0.030337051010588707,0.03125224831544364,0.012367118084080751,,0.015004590076464895,0.011427875559334976,0.017348789151384034,0.006202682385621634,0.00982574492768923,0.011002984022788665,0.012719207416085492
1754,MED134_08981,0.3642070827759668,0.5355303310123697,0.3230060967581545,1.106930524013213,2.171621425601356,1.1582476858608532,,0.7799459592505305,0.9709338512307184,1.0321639191107077,0.8713791293350346,0.606374691089108,0.7896123903988983,0.13757381311847353,0.4222230882553242,0.5020667379423182,0.750041497292259,0.7183606512991388,0.3870933045749494,,0.6778301458118542,0.5876856920936726,0.8429327763903236,0.5742105024478382,0.5777788354931653,0.8819637659283609,0.8684491300069114
1755,MED134_08986,0.10703959633015357,0.1501766626186966,0.08817362787511843,0.4039092693259044,0.730468314147618,0.4117082292276182,,0.27334482318643316,0.3027848684688287,0.5726594413537089,0.4597679406340818,0.30886670160177115,0.4497316706314771,0.034324781741243614,0.11935815033281817,0.12455593727619711,0.26174371867568863,0.2519712520432643,0.13335415767743056,,0.22064706625214095,0.18519957599819292,0.2394860824114132,0.3328472144167943,0.27011410896755866,0.4100476461035013,0.455852315489525
1756,MED134_08991,0.050505131240388274,0.06862703761871974,0.06858216587389643,0.13403046913040592,0.2310613313154444,0.15043270460215327,,0.05850755558577109,0.07241263092598565,0.04925153641728877,0.04401098822622914,0.04736557877299446,0.059563626690732584,0.01845890951513741,0.06725185653211176,0.07966120786580311,0.09675505605226932,0.1105800318419427,0.06271358054807682,,0.04645821996170663,0.04411630679313068,0.06369310702431202,0.024697953499111594,0.023594304698973497,0.05338312163598738,0.05987458561199363
1757,MED134_08996,0.04054033261903294,0.06570449060878965,0.042556607495889354,0.11786623733278731,0.23731765715420877,0.1371032244475321,,0.06914881073529955,0.0989592960063374,0.11221347664010715,0.09065769377605029,0.07361849617655464,0.09073500761967838,0.015272550134548217,0.04765989006304614,0.06184697923575877,0.0739775095916532,0.08739287986596839,0.04625753701226147,,0.061787074263792575,0.05415819286815272,0.08751230704800712,0.05661357377421927,0.054761317272153345,0.08970229347392115,0.09650284424308551
1758,MED134_09001,0.08562158612881009,0.14993018275038925,0.08540238786264545,0.29075964674257415,0.45400634802924866,0.2986512098430738,,0.13663371611994557,0.18641735360744388,0.22330893751924838,0.1837863725429681,0.1353015685860657,0.14139789059937463,0.03384133411108525,0.0930502615516615,0.12886583129959492,0.15683496120925675,0.1842370445047524,0.07841706111731526,,0.10571013755246192,0.09495335504792975,0.14934517094652972,0.0974610566846221,0.10385874972930112,0.14429760826496152,0.17796694625071924
1759,MED134_09006,0.1849163896064166,0.3041913689010363,0.16509361152567267,0.6813543056819902,1.1137105442438162,0.7014583576385364,,0.31958591374529327,0.4769018039631253,0.5768372897236342,0.4584500819722858,0.37330796017593515,0.3519737133326266,0.08301015558741855,0.2320466950591459,0.265381724490721,0.39365542252586544,0.39418158359156324,0.19328325524917278,,0.244613140382133,0.21590055061297383,0.33565256400113636,0.23387495875094802,0.22855809220331888,0.3603477267463288,0.383207543674207
1760,MED134_09011,0.019046640402843727,0.026866305645501878,0.01976014617589426,0.05497804067335931,0.10441300555235049,0.0645660533735471,,0.04082372430091832,0.04822875802556051,0.058901777722468414,0.049254967484625746,0.024397410347339128,0.03470163370885051,0.006032107930839548,0.024455220557131545,0.030707994916709495,0.043046261716874513,0.04423201273677708,0.02470915073594227,,0.034430965047762274,0.028687367250779104,0.04881116201799658,0.03191562027510768,0.02616026356544011,0.031890004540624774,0.03540476773736022
1761,MED134_09016,0.05991492841954153,0.08750035324911162,0.05785867191258796,0.18935242962924648,0.3492551627018298,0.19374244410786595,,0.11933683956780292,0.12512374470464221,0.15369774566542208,0.13000126590841857,0.07499758925888111,0.10639580984542585,0.020821210435229404,0.07058665933535696,0.09172891113131702,0.13323214132615455,0.13597248359824066,0.07086634601932681,,0.09978494579338637,0.09147530596465388,0.13062141948477957,0.0779282459720827,0.07328628860079037,0.09473755734875663,0.09833808058368303
1762,MED134_09021,0.07399178318084855,0.10323985341102426,0.05653329625444871,0.1964764831570723,0.3736886514505175,0.2040163291439859,,0.11720858853789724,0.14128107358208142,0.1542273320785112,0.13109948145991523,0.08164231047372682,0.09201190756134606,0.02629295861293085,0.07373619531619965,0.09787051011465892,0.13125148511218793,0.12834844721483607,0.061935932149280684,,0.10397090216049447,0.08336857501867255,0.12593037160235407,0.06475600410588984,0.07316111987559687,0.09995931247821567,0.10137131842439279
1763,MED134_09026,0.0379671441142779,0.052887537456807104,0.03347175980282577,0.10622209467006509,0.19555245493326856,0.10065750296164097,,0.0671753415984779,0.0769644805667266,0.08438076848553416,0.0697641429088261,0.045108881001914784,0.05967629433264444,0.012932224106736152,0.045297738077414114,0.049707444403188236,0.06777145345455779,0.07422408974917864,0.04209335526386916,,0.051174790516194606,0.047777411091315794,0.0690716360619206,0.042854896482476736,0.05069333370336481,0.062054964975981834,0.059084414409791924
1764,MED134_09031,0.05512173414597821,0.07725383300947723,0.04482179498434552,0.14690289688413258,0.2904964267837055,0.16159226938276636,,0.10494212351098624,0.13078749654770155,0.13604486522911785,0.116328482292285,0.06714929589945959,0.08100803453462181,0.01781065019287961,0.057386398239178,0.07251396694366839,0.09797646071754873,0.09892344728880345,0.051625819507176846,,0.09082346173985922,0.07377125160843014,0.11068446598447113,0.06931215625823738,0.0745379758527253,0.09152058320650064,0.0902324534127107
1765,MED134_09036,0.048562626192681035,0.07242986987260468,0.048629237784091,0.13206521298479879,0.25769298860207634,0.147642813407,,0.09286913585043029,0.11602004542316033,0.125511979902123,0.10699365010456328,0.05762101642156764,0.07451086718437165,0.016019696472065685,0.054653712608740954,0.07700343988470779,0.08945963899749228,0.08947216251598783,0.053381799762523,,0.07015898699800874,0.0631540491436933,0.09859288566683982,0.06658297600856385,0.0650251527380198,0.07613505470005887,0.07809950204987165
1766,MED134_09041,0.025504839003013258,0.04045790981216469,0.040291420007433174,0.07615367564227608,0.14127460103479972,0.0842724276885186,,0.04477066257456161,0.052294150452787146,0.1139199217489499,0.09647823619898266,0.06238515616051361,0.07894246109957118,0.009888701525966472,0.03353329485485462,0.04528980302920547,0.05285050997600927,0.05412435746565743,0.031507302867353794,,0.03457835787759002,0.03017795971504019,0.05123756609511323,0.06360568846346547,0.06295986877232716,0.09525040829897136,0.07116638698539218
1767,MED134_09046,0.373036651174636,0.5951080363232336,0.39366066820659595,0.801284061967665,1.2946367239053789,0.8837312490552166,,0.12154248154425064,0.1673760283927413,0.5156406375444462,0.4530962811587395,0.3310826374370666,0.3601233394309173,0.14043054911486386,0.4409813540235785,0.5607172124440568,0.4932494191514869,0.46531825364828877,0.23595357545408424,,0.10544483045877195,0.09118764776979649,0.13935647416239952,0.278218499005974,0.2502122816617932,0.4163883487607015,0.44453502472250694
1768,MED134_09051,0.10673686827077063,0.16299361577067914,0.06911231613715213,0.22084565936260064,0.36252871887326227,0.23275663685278708,,0.041713720186151604,0.05410099153155454,0.07490705598471757,0.056722833234803115,0.04332859720472971,0.08003158163805242,0.04107107367118074,0.12658355640651614,0.12153901145981863,0.1473608223191164,0.17465974260163256,0.09103503352358831,,0.028594208986583394,0.028870422465688363,0.04444363467918661,0.05659101856554428,0.03848938299699921,0.06736996573275264,0.09066577310424068
1769,MED134_09056,0.05217013556699448,0.08735950761007884,0.06036483679343309,0.18989287506928842,0.3014872694734266,0.21442306614177986,,0.10625776960220067,0.14114208580679163,0.32510721470193604,0.27848000847076865,0.19630763166425283,0.23070577475483622,0.01806336145409875,0.06752975676571552,0.0815288286092755,0.1294028726458191,0.18077157342138667,0.08624371596971525,,0.07172135099418289,0.06940407719559502,0.11917688025437938,0.17457731514440525,0.17245121113533549,0.24351095572468304,0.22412823809547042
1770,MED134_09061,0.03100439874847012,0.04454243334411517,0.027519618210818594,0.09841020149127679,0.20764238189196177,0.1165997383625168,,0.07576573666464272,0.08877844146635956,0.09250109348623411,0.06808936419279367,0.055539839588238604,0.06294365594808815,0.010328199371564982,0.03385751179405901,0.03997426706701482,0.07252502836807768,0.06830128462488085,0.03649930387898072,,0.06614990202669395,0.06095738656478222,0.08472194235932297,0.05221530808259666,0.041775062033328404,0.06266106155350833,0.07639171267737119
1771,MED134_09066,1.1239536024740353,1.6475770739956468,0.9137139787211984,3.4960924202277948,6.567113052052127,3.771578623949423,,2.6131053099914827,2.9346226344126536,3.6778599530344085,2.9491754973779507,1.942114101791166,2.50400078561028,0.4332020389603112,1.396078140214127,1.3543123652857096,2.4288126933134655,2.0624593631238235,1.2090174912380443,,2.500224572368114,2.1499050468742498,2.7506121018873846,2.0033536345124126,1.68286221804522,2.5115243488288246,2.7578759214392825
1772,MED134_09071,0.6069949864010901,0.80884129355547,0.4008899899782646,1.758118147860134,3.311879082188037,1.8308328838289147,,1.4266634040289645,1.4688575562064259,1.637186974597641,1.2862300539129026,0.8752727677230903,1.2731819094845682,0.23219769927583273,0.7637624753543545,0.6345959791618012,1.2053943608831845,1.0257794406762548,0.6471539803917143,,1.302245130094132,1.1535878136131437,1.4193655049773355,0.9542432134127069,0.8088090100190557,1.2014232850984792,1.3346501393059167
1773,MED134_09076,0.03213962897115617,0.0489438595638894,0.025639994550184748,0.09217051322897415,0.19360792122662557,0.1064587052880708,,0.06574360908745044,0.08342741211770228,0.06266772554887998,0.05576189462724353,0.02830901981721056,0.04502950088410363,0.009251429649848632,0.03237537721483892,0.039830603932901554,0.05955173016659633,0.06540289062788407,0.029776408044226876,,0.06025418883358398,0.04746360215147136,0.07303476272121112,0.03717098389637982,0.03354521835185622,0.04610996270566945,0.045065247919116536
1774,MED134_09081,0.021468464877907302,0.031162097636001522,0.018675747910143967,0.05625545716800395,0.1362864493525417,0.06828590830041811,,0.04569935393306591,0.05559511011591988,0.0546650864177554,0.04560340077589931,0.025350238295128318,0.041386580462287076,0.0063287689766185415,0.026261572075556034,0.031103068535520962,0.04294722890617618,0.04026247313219452,0.022601974429526887,,0.04079833529632105,0.03449283263790122,0.053178689356806544,0.032502055700657353,0.026035094840246617,0.03939627753922213,0.03759685558862946
1775,MED134_09091,0.2726822994891892,0.39207904765748813,0.18740811806088986,0.5797996943577419,1.1841364824017984,0.6358294885715975,,0.3498070783699541,0.48482410715464386,0.43667341905937873,0.3935729982676199,0.24342246624046066,0.2978181334536629,0.09055853108557295,0.28563512343907244,0.3148736741927394,0.39784781151209475,0.3892669155096991,0.19569145674221894,,0.3360261734413032,0.27236000903998575,0.3912576574350596,0.24332559118576794,0.23077983707550337,0.32836447657839224,0.360878834863604
1776,MED134_09096,0.18920503711434167,0.2752828014895592,0.14899632171409052,0.2971958606194374,0.6068636063601391,0.3286757531813899,,0.18171394248067527,0.2400318879254841,0.3111614391572557,0.25475855255844054,0.091822524863264,0.10523157754567006,0.06574887770153708,0.20430298840436978,0.23715191863746526,0.20691255248571278,0.19381434640787223,0.10894603212811906,,0.17365823210305442,0.14029874685545116,0.21590952279542977,0.1551121700578908,0.1603098447915666,0.11016970866885431,0.11590027278745638
1777,MED134_09101,0.315871502627823,0.49919215614191365,0.25239972078819084,1.0312681624073388,2.081665605433177,1.1080739283353191,,0.6472204859309572,0.9712465737251205,1.0331642490020982,0.9112992646319386,0.6539659396392105,0.7275325197054676,0.0978871576609281,0.33051601116608087,0.47455524775962876,0.61945023091806,0.6854071717245884,0.2697938235178265,,0.5801381782020218,0.4511526525163547,0.6351112671852828,0.5315134924260865,0.6088519715224501,0.879958984941158,0.9444585017799915
1778,MED134_09106,0.06879495149477464,0.10683141720636002,0.06571453490446787,0.2117072182855275,0.40818298850748835,0.2369636156391293,,0.15129930048965937,0.20142803333874224,0.21942530382326145,0.18090355672028932,0.11739843293550029,0.1358020643844193,0.024469042553697036,0.07517201318981913,0.10591564562500153,0.1381177599872722,0.14466766558923103,0.07179450701143834,,0.1257850409750014,0.10630277837230362,0.1647123967682685,0.1018593223762447,0.10335807482852713,0.1428523010416291,0.1443209466730983
1779,MED134_09111,0.10827573590596727,0.17014153195159248,0.0862217109967679,0.35900316639878155,0.6907321905770879,0.38744060422850723,,0.26839180260774353,0.34979748346060346,0.4897497462378667,0.40304510739927873,0.26288021591110317,0.292672977806355,0.042411542100256196,0.12398982089288095,0.15055896455069734,0.23256205045658046,0.22002590951114753,0.10583543853293445,,0.26427534388115476,0.20797687488190175,0.3030983092998213,0.2409121838575442,0.2504313269308818,0.33605724083161315,0.3497144804583025
1780,MED134_09116,3.0538954357168846,5.117168545929032,2.566529717638559,9.945424381863056,18.73042502193517,11.103811240697237,,5.090312117855168,6.611092519434614,7.301819777803302,6.201595763912921,4.395771439446737,4.789801904717939,1.1987083989776557,3.7526721211740757,4.173629540691397,6.273596513991666,4.918322578642941,2.4318570556288845,,4.841294367088224,3.927894198542865,5.259756558033711,3.53638605773398,3.1429241052460215,4.941179036877917,5.705673314736788
1781,MED134_09121,0.045081253509777146,0.07186648731647356,0.04556882490075128,0.15707309743764947,0.3033472582363025,0.17266326618893013,,0.11840814820929862,0.16317164819022487,0.20453804132197823,0.16327719711876773,0.10624031617849525,0.1225823944000953,0.015459336718927585,0.045297738077414114,0.06662377844502469,0.10345627624285639,0.1105800318419427,0.05124953802388838,,0.09368288263851755,0.08271480639399664,0.14032703579324618,0.09646862750292264,0.10251318593347106,0.1222450174057283,0.13353893317208795
1782,MED134_09126,0.09107069119770313,0.15109215927240965,0.06320837002362274,0.3227933219159702,0.5984091119834305,0.3581688886730102,,0.20307384372627424,0.30653753840165326,0.41243012992685424,0.340227177853669,0.22466680032082073,0.21943901056365098,0.03177569423677226,0.09985881727495381,0.11392486535181583,0.19255279493445474,0.17925936785773616,0.09620263256074986,,0.1776083599424381,0.1362715321274475,0.21910428816363337,0.1659837806392349,0.19153944172734322,0.25111047435059214,0.24556481812939407
1783,MED134_09131,0.009233205811179875,0.01348596993738823,0.00841011099437451,0.041417773268670154,0.08429130893578415,0.045258234943597486,,0.03211724281494048,0.04124462231724806,0.06460954239687344,0.05005117375946084,0.03801282023285315,0.043827712703710546,0.0032742589497088983,0.012134976867364517,0.012390945317268745,0.027531121374135995,0.025392451756297955,0.014524465254934593,,0.02989126588906759,0.02371872570324216,0.03364613653601752,0.03155473693630787,0.030635045491107498,0.05030601593469903,0.0454985676106465
1784,MED134_09141,0.03486418150560269,0.05369739988124556,0.04212284818958923,0.0954131858692259,0.1731480448349909,0.10158746669335873,,0.06117754324147096,0.07703397445437149,0.10591728261782532,0.08491951751948017,0.06872898433921536,0.07672666414197142,0.011855454385019802,0.040295533872546294,0.059620200657003235,0.06635198316788171,0.07346798696735339,0.03960989747416533,,0.04884598380491617,0.043828648598273276,0.07125539973132558,0.05101988202282231,0.050004905714800596,0.07888580070575603,0.07871124749673748
1785,MED134_09146,0.09561161208844733,0.13183151813467764,0.09099306336606919,0.27626588266872154,0.5140332581038792,0.30600235172236656,,0.14166412764517722,0.19635497954066455,0.24631652502123152,0.21552480198122193,0.15365604379084702,0.14188611704765933,0.03267666482024921,0.11227169437592209,0.1375574509134472,0.18529038881657717,0.17428169121071996,0.09341814958441524,,0.1214222132121,0.10358310089365182,0.16119411085644933,0.09425821705277383,0.09594182786081266,0.15716550483398556,0.1606341585895206
1786,MED134_09151,0.06801290400803536,0.09704264529358214,0.06759415856510172,0.19058071472025093,0.33902522450601247,0.2016692778210792,,0.10873427989154547,0.12255247086178091,0.1587582380571626,0.1274479147511888,0.10222840902990916,0.1313329145885825,0.02528211356805428,0.08253636938031896,0.10196490943688685,0.13679732251129445,0.13250701251487493,0.07149348182480758,,0.08268737753336744,0.0792629080557078,0.12342308738933352,0.08909307426620164,0.09422075788940212,0.1425725641596938,0.12823713929925074
1787,MED134_09156,0.16758520820674289,0.27584618404569033,0.1549243655668588,0.5680572888877394,1.0656890161841117,0.5977009755711695,,0.3841299631613423,0.4723847012662068,0.7830229332196674,0.6788619431576679,0.37995268139078087,0.4488303294961823,0.06653997382361439,0.1935575127050241,0.24997385335707378,0.3740799369444953,0.3541711447199772,0.1758990507212459,,0.3410375296554467,0.2787407908168227,0.44391062590849084,0.4279850846078927,0.4459761678644168,0.5777965296373725,0.5156759223142797
1788,MED134_09161,0.08067702782555529,0.12707797781732147,0.06723269247651828,0.2677661498389708,0.5520784827990678,0.3405438617575975,,0.2081429507247769,0.28579361293965067,0.4407924244945164,0.37951583920846244,0.12188675405798097,0.16070161324693868,0.026578632212569883,0.08073001786189447,0.11586431766234483,0.1697422375369392,0.1673507490439885,0.0893793949971191,,0.1895471791584858,0.14968686430579728,0.23329875201476574,0.23807022756449578,0.3020321338918995,0.1943705101313811,0.16721042214332832
1789,MED134_09166,0.004717512258717586,0.006971859132122375,0.005662968721140429,0.01331461038648827,0.022827134817113064,0.015765099451977207,,0.007700399180931513,0.008269772629743084,0.01365156087074193,0.010707601627092554,0.0063689025983804095,0.008224737859565219,0.001692066705554263,0.005465371260874096,0.010092335171456572,0.007823592045168144,0.01090048177131401,0.004741146689434608,,0.00533562043976453,0.004994792292523983,0.009058575221235488,0.006789117811171315,0.007697876599399842,0.00904482584924153,0.009125202915748708
1790,MED134_09171,0.0032795539766485894,0.004612694678323389,0.003927931495939957,0.014297238459291832,0.02561711796142688,0.017625026915412716,,0.010215604943547332,0.00969439732646353,0.022654529893257083,0.01905403981846726,0.009879321353393233,0.016224140435306733,0.0018129286130938531,0.004168503504056513,0.006177514766870214,0.010068335754330311,0.009955353294032448,0.005945247435957683,,0.00790025567876737,0.006956098166551725,0.01180849984196769,0.012157257475818401,0.011296477448712774,0.016457853220527112,0.016032828586608767
1791,MED134_09176,0.0027750072110103445,0.0027112785513809237,0.0026266535770396032,0.00913844107707313,0.015894449428212058,0.009299637317177565,,0.004914325105418603,0.0043781149216286916,0.011650901087960784,0.011284164791628307,0.007597549162634896,0.012130549445842765,0.0008789956911970197,0.0025937355136351637,0.0027295995481519553,0.006007990515698743,0.00598581368944989,0.003963498290638455,,0.003861692141487036,0.003844159513094374,0.00566160951327218,0.006721452185146351,0.006321020622271415,0.010210396190638635,0.008895798373174023
1792,MED134_09186,0.018088001548131068,0.028591664723653376,0.02236270201369497,0.050851002767584357,0.10407482577728214,0.05274222878456419,,0.031575506189146306,0.04315570422748281,0.04636823261269241,0.03690004253028819,0.02803320120074526,0.038081662966206076,0.006196919622938989,0.024408903851530918,0.03444323640365428,0.03449642905991861,0.031882333966964674,0.019742235156534588,,0.027739330573582445,0.024450946562879182,0.03833718441844304,0.022803315970412623,0.024595654500521445,0.0371117596700838,0.035124384407546706
1793,MED134_09191,0.05956174568359476,0.08274681293175547,0.05988288200865517,0.1778065497738046,0.3265971177722509,0.19015544114266889,,0.10498081898425725,0.1362080197840037,0.21660084295345278,0.17154126914378018,0.1467605783792147,0.1478575020689875,0.02345819750882046,0.07077192615775947,0.09539232105120517,0.11534021352665609,0.12815942151937976,0.06115828375048453,,0.08781664801137312,0.07575870822744492,0.11302998992568387,0.10201720883696962,0.10629953987057424,0.15604655730624434,0.15117759355671956
1794,MED134_09196,0.02303255985138586,0.033133936582460374,0.027326836296907433,0.06991398737997347,0.1373009886777467,0.08064114073609689,,0.0505749835652135,0.056081567329434194,0.06796358967977124,0.05447149135423494,0.03833878768867577,0.04604350966131031,0.008361446512511651,0.026354205486757293,0.03717283595180623,0.04822897881008716,0.056140631550524754,0.02781974433112688,,0.03729038594642061,0.032714581978782735,0.05431101125946099,0.034644800524781194,0.03398330889003345,0.04923369122061369,0.052355214494267735
1795,MED134_09201,0.01828982025438636,0.029119835870026284,0.021278303747944677,0.04854182679649598,0.0967194156695457,0.06146617426782124,,0.032658979440734655,0.04715160276706456,0.06390342717942127,0.052275060251241595,0.04418112747380425,0.04435349503263252,0.00636173131503843,0.023482569739518358,0.027906563801500913,0.033737177511231405,0.04190069582614923,0.022451461836211505,,0.025823223785821706,0.0267522121217384,0.04181503026231024,0.02916388481675917,0.030228247134228645,0.04545724331448707,0.051182702387774885
1796,MED134_09206,0.03867350958617144,0.06559885637951507,0.030845106225786165,0.10022806342596337,0.19859607290888362,0.1113742278700075,,0.0576175597005378,0.0967354916017006,0.11339033533586078,0.09617622692232107,0.07457132412434384,0.07090550264319238,0.013987018936172576,0.04094396775095509,0.05437649626186921,0.060806145768775195,0.05708576002780632,0.02952555372203457,,0.05273715451236876,0.044979281377702886,0.06373354709226396,0.04878691636399851,0.05088108679115505,0.07753373910973538,0.08842270646573261
1797,MED134_09211,0.06705426515332269,0.10232435675731122,0.048605140044852106,0.19077724033481167,0.3898367357100308,0.21553016582239623,,0.11140426754724535,0.15201787922321844,0.1677023641448901,0.1375789532137456,0.10283019510219707,0.11405720949543181,0.023062649447781802,0.07433831248900782,0.08332461778569127,0.1230647727611259,0.093819753511483,0.058423971638588375,,0.10146522405342273,0.08114576169477444,0.10757058075217142,0.0781086876414826,0.07779236270775612,0.12928506226776681,0.14144064519410499
