"","D_10_R1.sam","D_10_R2.sam","D_10_R3.sam","D_18_R1.sam","D_18_R2.sam","D_18_R3_T1.sam","D_18_R3.sam","D_18_R4.sam","D_25_R1.sam","D_25_R2.sam","D_25_R3.sam","D_34_R1.sam","D_34_R2_T1.sam","D_34_R2.sam","D_34_R3.sam","D_34_R4.sam","L_10_R1.sam","L_10_R2.sam","L_10_R3.sam","L_18_R1.sam","L_18_R2.sam","L_18_R3.sam","L_18_R4.sam","L_25_R1.sam","L_25_R2.sam","L_25_R3.sam","L_34_R1.sam","L_34_R2.sam","L_34_R3.sam","L_34_R4_T1.sam","L_34_R4_T2.sam","L_34_R4_T3.sam","L_34_R4.sam"
"MED134_09066",2008.30173724338,1951.30807704319,1756.58388074432,2221.64326928597,2179.82774750651,1993.3745462732,2225.4040700855,2174.53723820466,2940.10150735446,2765.75578395652,2633.85019898162,2906.27856318865,2577.04398323084,2817.0292881735,2784.1997147974,2823.92597540464,2135.46678925675,2030.13923578576,1745.38421312985,2255.3902064425,2001.7230285027,2157.74796310473,1932.9086736563,3076.66900945092,3028.99203873609,2714.2209771317,2894.03135596983,2643.0561268456,2725.04055364092,3127.33156553409,3389.14680423786,3263.85643423212,2959.2968713379
"MED134_09071",5812.2911823607,5133.63628886098,4130.14705735338,5987.1640265898,5891.20092593434,5164.94839168042,5789.1672381269,5821.50134806718,7327.39296562234,8092.07905687759,7064.80482936211,6933.01293389895,5954.01236970149,6584.01902943348,6724.35663182265,7694.68748009575,6133.97386041508,5951.90641527913,4382.79537724048,5998.44250987078,5335.2436135892,6189.52664866577,5268.16383441359,8587.68644387539,8709.86034018239,7505.70996834954,7387.3108322208,6807.46606720994,6985.75420409508,8549.46336888725,9060.97233739907,8774.83946481645,7674.72684259597
"MED134_09076",121.236260064077,122.37407078453,104.060915898548,123.650113035513,135.669397803423,147.853345022514,132.610521825132,131.369890517678,158.207467083433,146.89991684667,158.073355181851,104.543509424654,127.720537230982,112.444795311033,85.676470452884,107.207969866136,96.2769385179626,99.3898480174237,108.367781534302,116.743616149021,134.006733157942,112.189323714972,124.372569657282,156.530904060519,141.172673434825,152.144608634275,113.36024145979,111.224263893984,105.618851170775,107.96605143376,114.606528624408,106.780382531631,102.086112987301
"MED134_09081",75.6348573364119,72.7691340558344,70.7908371073564,70.4849668259471,89.1950558484498,90.7726571040258,79.4432904309679,80.5347820344862,100.703574025416,95.3690371572388,98.3820399550709,85.1711498387356,88.7433332949911,85.8871905100702,71.6552655644392,92.0277518722816,61.5123038368698,75.2969247005431,79.0343449143528,78.6327083231067,77.0476601074687,79.5343857676062,70.6085296581654,98.9884722462247,95.8182279213723,103.465105179031,92.5756702601909,80.6227133942877,84.2812922781847,90.7145446606989,96.5534396442226,94.4932944357721,79.5436942338138
"MED134_09091",654.867474487162,624.122198248347,484.242514755686,495.20531269677,528.281422030188,519.768320806589,504.24577837623,491.38485530841,536.947682212991,497.624097326384,584.842475764747,463.782865876216,529.456804475679,505.279796395682,469.031697746366,451.425281533152,599.994945423466,558.269112785115,545.41169287479,496.547194590699,507.787460101523,469.413840267143,501.114228531659,555.764441965503,515.748632735585,518.913054253326,472.442864397471,487.159953901685,478.858981339957,505.3872330702,528.089001481338,510.069214827834,520.46450502592
"MED134_09096",223.247110387547,215.293913996278,189.150172994903,124.711570518144,133.01828653444,133.929266645033,128.063672191459,127.87454226419,141.928205617823,127.004099505952,142.25918640012,162.367982276571,171.663865684775,160.691198451516,86.9255495854589,78.3677720505016,214.024378910731,196.183911301321,201.8233516258,126.878219747208,124.215867822703,128.396185257397,115.213525154631,141.113870869668,130.528460659687,140.689025845638,147.966724319734,166.261077577042,78.9351338222426,80.414096003047,80.7115072294617,83.1477277527583,82.1241413429771
"MED134_09101",1162.17430855819,1217.38542686832,999.143202331731,1349.40798149782,1422.7837432352,1414.40646014267,1346.27782609336,1239.05934860628,1572.5589421291,1410.55302254622,1794.93427812413,1681.09270713319,1888.98484083413,1792.38792291122,1930.46092982835,1689.47395762834,993.592470196417,989.666442416418,1259.32905643357,1184.44344667352,1369.7694418588,991.471827216001,1300.11822815656,1469.98684603352,1308.82810323202,1290.46406222022,1581.03014796258,1969.01845228237,1965.97617639078,2184.73835857162,2262.2309563543,2132.12733250402,2086.78129921832
"MED134_09106",49.1226453444219,50.5619353553328,50.4852672692942,53.7615378820855,54.1436066753762,56.3913047745803,55.8742848330712,53.1775771054951,69.7935375811677,63.9938787659115,72.2442551095505,69.2904459067119,68.5775066939699,69.0529836051106,67.2562331703209,61.2025921610249,48.2018717745484,43.6834445544867,54.5477592282868,51.2532948946921,56.1092748478152,51.2040067634437,53.0894076753668,61.8550768326241,59.8505389375173,64.9511338937901,58.8018505457788,64.8704385943273,61.939459946096,56.3294634925836,52.9033055046956,57.0269406212512,61.8853395413637
"MED134_09111",203.191218223404,211.633127844453,174.087853512938,239.597845890161,240.796732626764,233.17999003606,240.095519380095,231.039311430324,347.717493596213,298.345418977174,329.722586683844,406.45220121829,392.894775126759,404.331529438009,395.800879982621,346.652776842986,219.573337502562,189.363093659439,203.784913199847,226.808707621298,224.277455226836,198.377519097565,227.47412938238,341.547895877018,307.742239879532,314.117821470795,365.508590172251,413.085251867603,382.949973551559,379.995459743497,374.225476914314,384.672717140486,394.112887822571
"MED134_09116",4842.72845691763,5378.54985384057,4378.85229367092,5608.80207468153,5517.60607020128,4853.25942559101,5814.51047695204,4742.78210568001,6011.53299168919,4781.41790880666,5265.83706927078,5120.69058686852,4467.09165383529,5257.14038368353,5592.63041905765,4793.93095101524,5244.10347622855,4842.97350683386,4773.54995769618,5170.10811122965,4236.3415686193,3851.78067164683,3912.99477484151,5287.11336493438,4911.27223978171,4606.13721905319,4533.7822549156,4380.73612463722,4757.96827262662,5601.57821436918,5657.66801797305,5480.66235349807,5433.45517432484
