index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_01695	2199167.4701053267	2160048.6003420497	1700853.94603593	1928689.7887166878	1872770.75301218	1854396.7243171271	1852800.1105354603	1810975.2143620506	1875372.8894435233	1744234.6352084952	1395019.4357249623	1471702.357242519	1166556.1490228493	1303188.3785808408	2004647.1468713435	2069630.1205029215	1948106.7912711694	1855625.3427176655	1885572.451307834	1786230.1789704969	2028968.3400654194	1766061.5822130204	1727564.5919041699	1774692.985469584	1438719.0713916086	1505856.0311154993	1270281.0377111326	1414633.5205878243
MED134_01690	1943459.8282903507	2037941.2080769066	1362318.3202158774	1388229.4469432207	1510472.8588654913	1628215.287995099	1322225.4444643918	1243102.2544941937	1032424.8857492268	1270302.2594782615	1238938.9296864173	1278539.826257189	1254433.578748947	1302361.8815922572	1851258.4077549009	1552701.5281516202	1742313.8126401985	1445247.3512690645	1441181.2357883425	1277355.343529416	1469631.8234876764	1128345.0795228733	1106310.2032762798	1142929.6460707125	1272822.1861150567	1198571.658860214	1352493.3684121293	1191287.0895861818
MED134_01685	5325940.985750164	6109504.425167458	5136187.0179257	8694526.422856985	8671850.818169268	8617172.679278946	8329038.539343973	6644161.097113119	5869807.737528866	6970303.613516513	4071620.898997925	4324320.653412419	5172942.345809503	4293500.590766021	5181791.305786446	4934992.86589312	5898530.948518429	7407814.908619815	7279186.9761920255	6595621.13000173	7382105.1156288795	6316792.950483885	5609717.6658852985	6236216.362045748	3288772.7767451406	3501902.783982357	4581040.5807022825	4710861.893074842
MED134_01675	1691023.1037834322	1640890.4581340984	1877838.348041714	3434148.873077714	3162385.659225901	3149965.784022014	3590838.551760763	2252735.667228646	2324690.941021085	2180542.2456254	1094108.0328774718	1127677.338435536	1701673.6485746154	1598947.4228400236	1798916.9694671829	1716334.9105152134	1822182.53191655	3155606.935626845	3389335.8438186054	3221598.842352556	3528173.9072543443	2148357.8365815934	2026292.4509891644	2244727.886460061	1020451.8611802596	875691.7550641512	1614016.496248562	1721328.3910387615
MED134_01670	1895962.0943027511	1819888.7743321352	2302303.033958188	3130283.2203598632	2897569.4590507243	3105268.854830351	3303929.7517274427	1905853.071348086	2183259.447968036	2083236.2588167924	1033496.2926570261	1137985.4286503014	1566981.531463358	1491783.1436083426	2061959.920359056	2193838.482586615	2313401.6227698703	2905093.767593457	2893247.2584894383	3315335.8308470645	3323877.480787364	1829267.320503824	2004521.7817389434	2014714.2685898193	1103142.046531843	939417.3089125315	1442256.3949752825	1585928.983675506
MED134_01665	1024986.7609417188	940776.5085253331	1086048.7696146863	1234705.6982629322	1215827.263895772	1256961.54542247	1358786.5875759593	1130347.4177985988	1383985.1490127342	1326839.7379980776	1769533.4253155189	1859076.5961551557	2084512.9783239667	2064302.029064593	1075228.9839545921	1090736.497443876	1062553.0164202217	1241436.6972299626	1319312.0810028596	1434252.3394441847	1545453.0634779972	1241635.3866484445	1318908.0104198006	1418829.3536739869	1652924.903017753	1915786.3112132768	2131924.6987762293	1914371.3662819655
MED134_01660	332087.85331314366	392624.57921463705	323361.3195480482	500333.79363814596	516746.66302950564	561585.7010863189	447938.49626825633	566448.4908276106	485500.25438024156	637362.1402469048	1306925.5801104493	1271534.2544960598	989860.7034402015	924493.6841934337	297471.69129259133	298124.91914397414	317222.71943737916	448239.76469563	430738.0370161696	413873.92173303815	360958.1363860483	461131.73988568975	490184.5485375702	443760.6973116324	1354893.3451255835	1428666.0471461657	994774.9682943993	995393.1519760508
MED134_01655	46471006.023617536	41682514.11751284	27881445.920813516	34217168.50285652	38817877.078373924	34702046.01770907	35746558.52243607	35860139.636416264	37849616.137117706	39577079.95189192	18899019.782083943	17048423.615932103	14813603.45280897	24617341.919411555	45145658.300848894	41966887.607838884	31157828.981512666	35917103.00118605	30384509.067145687	35955300.67110715	33421424.87767089	43315779.748729564	36944033.419987574	31633025.9144721	29924737.15432164	21564342.891646624	21255861.24176047	24487516.393909596
MED134_01650	5380189.672694926	6705625.0307797175	6297878.402847011	5458464.94706908	5931989.899757744	6138116.685458072	5294459.231897854	6118550.398666243	5561556.337053113	5958298.6977159325	4721059.836891664	4864038.286960871	4270464.982899581	4123506.241305372	5859988.001419368	5709924.885983006	6475187.129033139	5324780.890295997	5071203.632585651	4553774.972018059	4656666.318223496	6637324.708466133	6568243.373781176	6749319.688259458	3802152.9781420254	4680661.896450517	4374355.023415962	4409335.26057643
MED134_01645	1146268.621518032	1200681.4957162705	995234.2834978816	1166643.487170216	1118621.3197463064	1369511.188675103	1291386.8665669747	781982.6887124118	771034.4184239015	913899.6079545678	794765.1521913075	765348.6361072313	924049.6490118352	742025.4244986348	1181052.859737025	1123816.6332408728	1024058.0259825318	1142219.9379469466	1292317.8474328713	1206623.5004655963	1299231.5946419078	587604.494878303	659321.3474334383	711727.0974981041	615892.457544709	735901.0918649642	723615.848467968	689578.7304320284
MED134_01640	1605055.4358845633	1737147.5959976523	1361783.5192042096	1532455.5136785149	1386392.7904467192	1717185.5518323225	1458763.0568332188	1062661.5975404214	830025.0699201736	1127575.64644509	643828.9249379807	688131.7626325066	772396.3704206198	608687.6156681657	1574418.6966402258	1355307.719838561	1524499.24699949	1344664.103375062	1619400.92557328	1354878.017811823	1444387.9250894394	718997.36145734	722850.4436763705	722936.959590135	584421.431179046	653849.8437812328	580565.7714700709	644539.8874290395
MED134_16148																												
MED134_01630	1000055.5773656596	1150083.844305182	949655.0148027891	941624.4250969684	873679.1734800613	997369.0932324757	917169.2552187853	683194.2813374912	670576.4208512551	867244.740208615	653963.9826280796	643043.5732217525	711231.4455836088	661629.2085750625	1012790.4949810401	835662.7553553479	1046396.3878827505	842679.6679627545	1158928.701004826	975046.9309514716	961879.2667383541	541271.3053163746	591878.3316472862	605220.464944278	661379.2498871797	721452.5820617034	665632.7931978361	676407.680213392
MED134_01625	236345.9597007539	314570.5358829371	378529.27876628825	275805.8922144606	247658.41692855032	264250.11678017356	254394.7002285395	184046.83751948443	184430.30933957515	292314.4210784197	195800.6553999688	201430.14047940035	213736.7867774879	244388.9916361374	313476.96163931227	407805.4449524979	289286.2330342519	234162.24562865778	354650.12899123266	342156.6103762776	285672.58222552965	129932.34705229802	155603.6750738844	252654.1021065603	208950.7831224454	270314.5458056612	231595.7860292054	167696.99988674227
MED134_01620	554957.7539907828	559713.2900532143	543590.4938613529	519801.6976335678	495476.4075793484	587876.021281103	492059.5860340016	416386.1512585992	403356.42027874675	450703.10223886126	435417.30237700365	408274.27221616305	353911.50736827496	378820.93327987427	545930.0546958569	460071.0443876002	518070.59243740165	477064.49309701397	527535.5379692857	553651.1292605834	454383.4886650545	331528.4112932347	319350.2139150821	360125.52429352835	410592.9048322869	390841.3922602473	367449.39659685275	369248.2025510511
MED134_01615	344943.98204247846	423625.35661064653	518770.9068840173	572421.9740758593	511711.9839909397	566825.9831531653	459173.7957223533	735208.7304480126	668584.6337498025	709292.3452638125	1416418.3567120167	1419145.3858728432	1451484.7883436792	1512501.4191014708	374168.9297762468	327439.4795745984	447111.80076646426	499469.40629892045	728299.3720355671	565062.8548818757	606785.7479602415	660840.125443115	660959.5465810021	741484.8648779489	1692324.5992083398	1919322.1944786834	1637321.2609670009	1585003.409671875
MED134_01605	2556415.063485154	2271378.09158032	1811434.901218131	2308788.497326759	1934221.9865433532	2331435.0854502716	2483207.602180029	1339108.9876903056	1655071.6093634218	1537392.4276727447	1458450.1060817598	1454647.3586926323	1607880.612826408	1698902.1015875468	2801546.074493067	2482738.23143951	1968660.4811745004	2323184.4841898335	2768584.8089979244	2543047.11506778	2961161.8056335836	1154516.9783508251	1266910.1001179924	1297436.3339946612	1403542.858735301	1628272.6578057546	1463977.1419231978	1284185.7459889676
MED134_16155																												
MED134_01590	1028533.1615536476	1098276.928433755	907016.5325383962	1037627.8283555045	1072245.4897886326	1117204.9926091726	1109109.0992578876	1388565.8129382392	1145362.2004402352	1586658.4355305259	1507232.4150532165	1556572.6385553193	1699450.0313099062	1495714.0471719885	1056547.0584525613	885047.2119404995	1088484.783529915	1041832.369265762	1128526.6106951695	1016484.913257394	1099426.87772979	1060103.7647268202	1036017.6976364381	1086340.6065273166	1566580.359059997	1774216.1684744526	1768006.027199184	1642092.961944562
MED134_01585	1074076.7969548854	1125901.1922503572	870363.7317757665	1146158.25930045	1195644.9892102322	1252582.3400972032	1235083.3183949396	1483319.3536536016	1263040.6572178015	1727675.1746691642	1588349.6120234532	1727545.536925583	1774972.8161264523	1665441.7196019173	1038515.8208766744	898014.9431141275	1084675.315549814	1104895.2073040921	1293056.486212648	1085923.7625882837	1152348.4672471646	1209810.9130320165	1110754.0661167905	1222618.5088320083	1856247.5602412268	2051819.110448308	1860933.935443954	1893581.7693344199
MED134_01580	601814.9529815342	545851.7414560927	702217.0391419237	524419.654210594	533849.954624813	625775.4045901806	586431.217757634	416262.5994254595	533172.7037030115	423214.1266234785	532816.388508029	580580.8374984728	583550.0570739649	639246.8594104198	523512.83332118555	720578.1229634407	564881.1023053874	604379.3918228211	551241.9006956283	800813.6854937739	669634.9261423382	524726.7861727421	587444.3703799739	673022.2560707517	461625.6737795675	591075.1160046324	663472.9982864842	632961.8736528184
MED134_01575	554384.3740956449	634083.9014807327	504242.22203849774	456223.3884136435	413012.08351966774	496854.8961487355	427870.73883041425	487631.999039045	504867.1144597867	374486.517953971	390455.32034191105	491816.03667875566	411190.3716037323	414588.46795416164	596381.307514351	542730.5856120437	605611.238697978	415046.612386291	518821.9606808555	395985.2337417764	551332.3873995455	462739.8306633247	456662.9594559651	484817.02703558194	507595.4120220394	506839.77338561474	464973.07810478937	488434.3588836731
MED134_01570	258650.84155999022	250016.11136196426	306225.93338396354	230927.99380456452	208161.16940115223	236334.03861248752	243217.18002939902	230036.81250663952	212594.5437707418	177878.9580598903	183618.1558510952	204655.0072604745	231652.1248734259	274486.1580937898	228544.77991437548	224356.9140726125	320826.0606723677	210133.13276190314	267297.8804712246	249474.3877068414	235011.43463873622	191279.7151565661	229906.17958817552	238638.80708715593	250123.3512253903	219514.05357666625	274560.7973684166	263326.5808823729
MED134_01545	13709594.510368932	11153452.18264597	14241002.816833138	10332609.359340275	9018043.69952381	10009429.385381252	12311140.171674432	8616130.092277816	11627247.047361927	9512946.802299015	12968285.939476559	13246282.352615315	12343643.876859924	14169880.480738534	19764309.63248657	14119926.972898196	11209366.199428175	12004026.406873964	12503327.572376458	13702615.710290195	13250830.390221694	10868921.794355426	10885076.128559317	11809446.718211304	17659676.38187732	15646908.311334677	13804532.061668197	12977885.268063258
MED134_01525	1404270.3355508742	1361749.3732250927	1490933.8254712967	1406430.696751124	1478524.327942303	1453445.0721692469	1448313.6648756075	1608460.6427290756	1514582.5155921343	1555995.3287938326	1621297.334453499	1700346.4996289597	1944158.9360191508	1617824.1808007446	1450898.7365717138	1397210.4577458154	1510490.2128637307	1432712.8692600967	1334940.961727252	1392907.9085970684	1297439.4733612	1623143.3038836434	1561804.9191413063	1645521.7532273212	1370689.5302433579	1553527.382469819	1754639.2875634655	1807976.4982181645
MED134_01520	5147624.390403957	4664814.682769348	5023718.290007751	5825098.501840789	5773098.769616885	5670952.54904827	6484510.070341592	6648091.439011514	6718000.072295132	7022764.747246108	7863548.6759021515	8111160.121090139	8242670.771356504	8311531.2721535405	4685959.523157285	4941930.477854885	4832340.30084477	6021200.821615282	5569090.412798085	6726655.843797779	6504633.79609208	6638524.596674196	6517260.160369983	6800830.7837338075	8283828.452454738	7950690.331939625	8587178.470099868	7741169.310457558
MED134_01515	474504.262069133	421286.2147697306	474041.8008510032	416106.15774905164	479735.6751761653	461761.56770286197	491561.6457097073	666821.2440746084	632631.6057627269	645665.2775670588	358986.66088664014	334446.448951133	308192.5496554659	372248.132955706	422615.58215328294	437328.9878516779	493812.2759551861	494369.5060507687	533485.0568553074	524578.2548775373	427698.07130738004	688548.772395074	613420.33295575	672192.3131196711	326473.2434500649	363850.53930463997	339571.56971434486	373700.58934927394
MED134_01510	1738943.0311676092	1553671.5491779207	2150204.45526753	1247344.2797638958	1208900.804407921	1174859.8233918834	1349343.56653242	1177787.3786547973	1161285.1065663237	1247643.5334712437	797632.4034207577	712326.0047430826	898244.1546728174	1009499.5632728592	1707247.8011357603	1860727.856668089	1919446.8424825268	1377522.3084892598	1498385.6518125604	1546069.6357637758	1453495.396367431	1158487.709732028	1215089.5167537995	1279055.3517966312	814225.2656947741	826401.5073384217	902816.0655971343	919555.3090476241
MED134_01505	3102721.2509368137	2857784.891959742	2788118.0804786608	2242065.9689549194	2310404.2219184097	2136812.977117516	2307771.551144841	2272079.977008279	2171321.7033896768	2470807.142435746	1370785.2365419336	1413980.0501632786	1601782.9915426143	1576628.4890508677	3061716.061482863	2815893.1555859125	2979752.0165011925	2308096.9422276984	2060841.124698959	2140952.7828648263	2070828.5327678598	2310865.7479725685	2109694.0434636762	2298974.588422052	1229594.9929897748	1246530.073960589	1553596.1349280118	1671260.37378715
MED134_01480	1868137.2147558008	1735314.5415405335	2039968.9437777093	2167713.8554129764	2123186.0517556816	1944539.3314212444	2192708.303271836	2288662.9762181146	2284178.6775103025	2659004.6736651435	3835497.9092099704	3716576.7744219825	3823491.620369853	3834789.9720300385	1954060.348944996	1743111.444608021	1962061.8356752594	2005284.029737649	2365351.5487797363	2264074.4787345934	2362576.1748600174	2109142.7790741427	2187947.432252877	2379633.7118260637	3851203.891681079	4634428.899776577	4255781.841587278	3411085.4418609687
MED134_01465	1044897.9270980699	1134789.5138603442	1235036.2092728238	1204242.5468426426	1145875.4327374285	1366540.5103329779	1248501.1248644951	1249657.264019787	1241417.4603445353	1105661.5970288843	1082224.2746835232	1154308.9615392527	1022309.8211001972	1104884.6848759826	1071485.3289646243	1050044.5013081697	1237036.4804901087	1401737.354856455	1218923.5525833124	1468230.1464746753	1511784.1063573724	1253171.0305066663	1544595.304042235	1529009.63966662	1003095.4506577732	1104314.423894304	1395296.4944183072	1235311.4603158378
MED134_01460	2681804.4134677886	2810784.465123448	2527135.3003758457	3287786.8637403897	3320404.586221295	3155117.3492313763	3264942.1387095	3733392.7345831585	3678035.0771984514	3916943.9428399596	5125855.729581485	5108961.299636752	4791746.013815628	4647699.966883722	2823435.894146091	2618004.4994832333	2681116.2951981714	3209062.428143642	2949249.5433563823	3105015.94542704	3128623.6200194294	3892305.8546833056	3596556.305371077	3808073.683322239	5445427.335759936	6033563.64992548	4905338.755626649	4843189.474340989
MED134_01450	2777369.632534306	2836994.024688461	2781494.0987894186	2510141.858937167	2566406.181974211	2439935.8603279297	2453332.092346543	2443902.7476873095	2425261.5686339834	2451163.93824032	3023255.5886395597	3066311.7727915873	3092404.6526389634	2936564.7628260246	2920293.432909018	2796009.2204537205	2785247.3089755974	2504116.4151942986	2536965.9813048397	2293267.1900277915	2910179.0389099265	2530743.800151712	2458767.6883084653	2516281.7181178275	2703644.984872982	2917965.474384517	3099242.241401081	3046075.4904970806
MED134_01435	2074757.3445843873	2101836.759936798	2944425.194361198	2255234.164125356	2160657.9704517415	2352838.938366481	2370711.8053014083	2447717.5758635583	2406638.5781624727	2444989.420817796	2461484.8778299126	2521768.9961803393	2747965.5252939193	2779989.915519815	2026905.9406635703	2271080.696237325	2556573.4340063347	2338727.535519275	2464213.4495739434	2619242.385131836	2204978.139992361	2195125.702496631	2359993.2792780288	2362176.4932513093	2511586.1855115048	2482758.412315802	2554121.288014625	2799837.580532772
MED134_01430	6376789.962760521	6637419.593832181	6333648.573404905	5779941.31588155	5792035.720301554	5981485.958256669	6249883.329650873	5694813.773030222	5605065.687922897	6813610.103372376	6049991.0887768725	5750760.325968944	7205857.066265275	6486100.868614838	6856079.7498605	6309681.585096521	5986917.632655417	5813320.30486215	6042645.054937728	6318083.186254638	5642780.030092431	5316012.555665035	5673758.818216307	5612779.199395899	5545349.929647143	5523317.335333968	6307991.370110592	6706292.765037563
MED134_01425	3740649.869932864	3693544.327033401	4021270.1892512627	3029846.1702240393	2919518.1142475842	2932026.741931491	3004952.438789493	2693477.2860825383	2708437.7185691893	2746974.927781325	3693099.885185561	3548749.7854069634	3644368.558123655	3435582.3188813706	4324045.162139111	4048344.697016937	3898963.2574156984	3150325.1116337576	3128831.6046958766	3242951.197946939	3252310.993084689	2824143.027069947	2948231.008185034	2822899.0936219115	3706724.6285551423	3792902.794943392	3474043.3529163157	3552754.8412504205
MED134_01420	6217624.186015589	6122802.395416215	6067410.000667142	5468505.18396489	5261493.081420563	4814912.226829944	6061893.484439034	4379855.225835146	4895477.33546522	4534478.922800913	4087304.3545712284	3996114.07725262	4421248.855518197	4621711.172473729	6740838.120965166	6554336.412735437	6814625.767029584	5028049.501817453	5936712.412721902	5663935.261349244	7390297.043633949	4529093.412449521	4645195.265003688	4725304.981193523	4591982.331166137	5441170.212346212	4876398.691481068	4883155.779080487
MED134_01415	773885.1743437111	770468.2682398707	862044.8278406147	1193757.700741252	1202767.3117226725	1327797.7645140877	1310650.6435624254	1269377.609997118	1498689.085303314	1562874.4150112472	2169786.6641703597	2262108.830252048	2386345.6190809375	2280773.1420843266	807551.8918108747	886566.6062957621	829309.2860579916	1182142.4053463347	1515776.3124332544	1453641.850522167	1517008.3845348677	1292769.50598062	1347530.0442962905	1597096.2708892068	1699988.3385652818	2334786.4970714385	2175766.4766997853	1853355.4841287716
MED134_01410	3788010.5869846866	3846342.1228887187	4199463.945186333	3918810.924641787	3723622.7519576233	3793206.766620007	4050094.590884379	3887337.5596833313	4175784.2369375215	4348942.542847299	4452088.830329175	4300469.443662149	4940833.25598645	4760444.08120979	4534220.337997196	4131696.355033208	4200521.770611923	3839097.5532491817	4008032.2796954378	4250769.29366419	4089422.581173678	4221945.560370311	4342468.552817568	4393608.1871687295	4356378.4847177155	4502542.370418783	4884688.244582422	4772987.142043278
MED134_01405	2084082.7082476045	2069875.1257777514	2109043.8368036416	1865985.2021614537	1835883.9793181673	1807456.7137834881	1691242.2699863084	2146747.738243757	1989463.9564270994	2137748.738553475	2166881.845998026	2131466.4469527984	2238854.0143404864	2369970.491250397	2115860.087751617	1998874.6306118513	2173803.9555510203	1956850.5389963654	1840087.9191494854	1924555.4013649381	1692899.1785212285	2219528.378925186	2260010.6071664374	2325090.4340581065	2315911.6927882577	2415000.7182686557	2235087.931098794	2454797.422378271
MED134_01395	1038861.226888995	1079954.0474187706	1195632.1369623872	952899.2176784534	1020908.0881659449	1090243.6970525316	1060058.3713508022	1023417.5777700099	1134810.9850179981	1426550.0056348657	1363343.4381749746	1327915.5059335257	1433148.6764082373	1272260.3388116565	925942.4539178007	1096658.6263662428	1155956.2560064604	1013029.6866610447	1122065.3240773033	1170328.3776247413	1001654.4952403549	1000508.468761304	1076739.6249917608	1288148.2162389462	1016132.9259912533	1113258.6551893444	1179503.714965212	1195227.6076212234
MED134_01390	2437924.762392708	2206828.4470210588	1729337.5484594381	1976451.4707491738	1967166.9204234807	1848697.7659373088	1968327.0011717246	1921560.8830754508	1982844.9556253958	1908287.8987645588	1257893.8472136767	1228980.079216537	1220664.5278995037	1291292.1280187299	2460579.4386209035	2244199.5781383417	2043943.6041922476	2022939.1954425585	1739243.0983405653	2045654.9283513215	1942126.322214266	1919822.308079371	1938419.5758459598	1792203.9047582692	1444827.1958607603	1369161.6892005922	1384815.8986540844	1442619.3560079085
MED134_01385	17241533.44679336	15548002.849187765	10901937.676481972	12600218.705614962	12697107.696268963	12109954.565044407	11552154.868969874	11949711.224773375	12047106.51316753	11298580.652282787	5390493.545173137	4555835.134702701	4653707.499797534	7452521.448244849	16143202.323980518	14658538.200954253	12367722.767671656	12910391.095874747	12021080.471136892	12994023.561991405	11360978.846969143	12281489.910651905	12448749.367836135	10482821.49568047	8603548.49506669	6463376.740912863	6552913.690394048	7724410.690248137
MED134_01375	120259.96550606642	131336.57613944035	85204.05953789686	137444.7967846149	141930.48810689343	148326.43975715875	130659.8007550397	162830.3154498147	140676.72249442132	168379.2761635025	206180.3810292897	216535.0110041964	257106.8375572797	186162.47345799743	109352.42847882987	98841.39824052539	111937.99910256377	122315.8670077246	154854.3515291571	104771.16716881574	111177.74913380841	154902.73421900597	137555.17715617112	139045.5191428564	171365.4263101973	237086.51193586233	186969.35549866088	240606.56972890798
MED134_01370	431084.73593331705	443055.76197137206	378068.3475584033	658520.5339049082	637636.5491271558	607609.5945399916	655795.0142153952	890861.7082983076	831021.0580677348	746456.3418584681	1070005.0808589	1016364.607485785	1089012.821148201	1391349.0093851876	432382.0160542238	462958.71157840674	461152.0977918512	693564.4173599719	572781.1724383385	654299.1267329613	703627.0498165755	819770.2078138547	855586.9240381875	926145.8465525338	1130186.9944258376	1086584.5782138894	1407714.4846376185	1117445.7098548233
MED134_01365	1606168.3206962743	1847711.9522579915	1644702.4718836504	1468060.2092459267	1528304.1731476816	1477794.3593760356	1411525.3616899021	1592505.2266475938	1479082.274497243	1517786.4171379486	1457278.8865231792	1700060.899140308	1779453.6035261862	1470682.0532786918	1684672.1067690933	1490058.356557204	1762925.6379640664	1362096.9497808923	1381669.3931657388	1126629.8027350754	1464240.1585029108	1560176.660928059	1454741.9550923235	1631447.7735165614	1235991.4455343396	1639710.2119200549	1726279.3589407695	1722490.5064633808
MED134_01350	1005220.126083194	1032369.3693044331	1271654.6294922007	1261668.8757611844	1220549.7573430282	1242535.762912451	1280082.4741195096	1299110.1831841243	1522364.568421289	1395137.0096924577	2276573.7829048615	1906108.0557646246	2396789.3493242045	2879953.8427138273	1108940.239791243	1234186.6187971304	1123666.154528824	1428123.1867070908	1410790.603468794	1609434.6964101538	1372712.4080967007	1313742.8401411285	1720758.9776601582	1589780.022105466	2219821.857175183	2113902.4856778686	3003788.190815157	2111076.798173083
MED134_01345	35338523.474776946	37163561.23328959	35431600.282756865	41155683.22995666	41577077.25099647	39293140.92640055	39124092.242017895	45715310.03819221	40747497.025806844	39963603.92267755	45147433.867468454	42214958.453341596	43273270.55918474	41609104.041630074	36968173.69495072	35254170.65046055	35822192.53393472	40118720.77853412	38573813.080470465	38759137.637515284	38818926.20495014	40746505.69951155	41697952.633362085	39624075.16320346	45414772.58253219	43164784.7511192	42261100.6639306	42200761.50890671
MED134_01340	36517977.4986646	41640735.21821589	35618701.34009045	43391619.873515755	45547744.64268707	42357529.55004809	40454719.71212439	52792527.475382425	41141309.00830563	45721145.7785111	47863084.463948555	45449361.52384952	47325486.29439375	37647542.28299545	37569420.830396004	33251494.394724097	37510161.144583724	40869070.24985716	38201413.07593806	35635623.85309181	40175895.18553459	43549199.87861037	42128743.64508867	41077746.59419332	41174264.86307571	40787930.76320735	40849154.23456378	41559563.74875089
MED134_01325	1567675.1995894273	1459509.6371065318	1446378.7212801946	1119955.9277880085	1065575.7583206962	1070561.6901226095	1024461.487913057	1086625.3047137198	1002341.0372330372	1017326.7975258095	1183529.207047561	1182885.2091202321	1067478.5606256672	1059667.3914679608	1349382.3966669182	1163566.4555062943	1428216.6619700345	1101273.2401381705	1103174.36437365	926444.9647099613	937082.663940468	1004169.2330276857	906629.9810899951	945640.8475504372	1122267.9158028117	1168258.2459856106	992058.5473690919	1025581.6216210031
MED134_01320	2065639.944796718	2072278.3733387392	1849585.5779337427	1569110.933727886	1533253.5161117266	1568156.4832839267	1566003.515394262	1613770.5425882833	1539834.5625654508	1538985.126351358	1856626.8172149307	1900720.8350660664	1709962.5153455904	1655818.716301749	1965966.9556276964	1767515.8666556778	1919954.6702447166	1526625.9287323533	1425327.7264733594	1466348.8189024846	1364861.299785281	1485533.5689158363	1422413.5334644997	1433058.8075465013	1838197.1383048084	1787609.1592438698	1655381.332007922	1761924.5699378103
MED134_01310	537815.1095357713	448258.17805413407	585431.9314693421	593185.4667112479	638982.1287612938	575031.6712363058	622194.682247763	592055.8161024511	687462.3175262674	604713.7183456187	909432.1635995994	893196.3762254323	867934.3856083897	940296.1803047064	425244.8579260779	558434.8816480921	527664.9529888233	632643.4671054706	632239.4256326297	695260.0152123005	655023.5678880692	592128.6662693608	689471.5270217512	744946.5122396573	733710.7330530046	981309.9477987029	858266.736461173	765710.4328203752
MED134_01295	873394.9238661678	947629.4555269588	718327.8543740847	847773.0317203797	858077.1347172045	886899.037982509	759779.3672233972	889282.5626342213	856964.2814775483	910967.3447875659	1055530.360169582	1090110.5322904934	1031393.6859815798	840133.5852293964	901365.3669020955	792735.9229734244	844777.3507223635	731479.3963678094	725469.7167510627	731764.3169364994	691171.3539559927	823613.7154395259	741672.4660667802	920633.2175742285	794521.0628759245	923095.4170597579	932197.6766171294	833479.1188400772
MED134_01290	475598.9206220835	573244.7563693898	614740.2399114214	585291.2063892127	577925.7215690016	594562.7627553905	542885.6045813285	561101.6971726391	562434.7111015548	686163.2470486884	622518.388092292	614025.6902618367	675522.6204171441	625203.2045349944	511103.7418032266	451829.8963962335	656512.355099711	506441.78713426966	677359.7184149319	538372.4035713692	565578.4818906061	549170.5805596712	536082.6045787417	645664.9608417888	541682.1932032959	641262.4958922344	647964.7317817117	642738.7446989432
MED134_01280	28820938.538385972	30046089.648077313	26317567.091573473	26229140.3495952	30875265.265461206	27882711.41312835	30754678.00149992	32024149.728390295	30680922.92960434	31917868.954105802	20863836.793662764	21911282.924005628	15822441.086398711	20924352.71246548	28170134.454361945	28244852.27222513	26787905.178971726	27192161.304424763	26526703.77511883	27742717.548316546	26494998.380059835	34465387.95528265	34678646.87222713	33116727.97495874	24557687.039262265	24563482.77736043	23224425.42300872	20679793.32036182
MED134_01275	279883.3733298402	315589.5334267652	514363.87248087634	268668.33738664497	284782.99407555466	323462.4121240264	285617.03364872566	289838.31486507	378446.7603954611	480585.8646176685	627007.7033910346	613732.4592731729	747950.306133	740531.3753260191	377851.69483309967	358422.7543527814	626664.972870039	338217.2118949317	512580.26455764094	428984.0032202577	414480.3090325765	342009.423130448	363903.29581647215	499472.44370250724	716752.4909897721	774514.5287048926	827231.1982230681	855301.6295529508
MED134_01270	1148558.4357387514	1214165.5439871901	1244042.8543723521	820235.2315336302	792635.9229301781	978926.5689810975	887304.0955551881	817495.713228669	787592.6985572673	780221.5797901938	864076.8053520363	904637.1487601639	1006207.0269832507	1009559.2868778533	1231516.635011584	1110651.9504577501	1321995.542873438	872465.9573573786	937289.6266196864	883217.5153387648	845681.5330962108	781259.8816349716	752648.2109552018	838518.6867014827	926845.9737074184	922448.3875618188	1025969.33210938	1049983.454514752
MED134_01265	2917853.905345642	2790185.340254922	2561208.5956615563	2130394.350161531	2069176.817101857	2058972.104425644	2066633.186590276	1876694.7699644149	1792221.4445789277	1983276.5123685827	2014076.8702398208	1925870.9919114949	2051938.6997401253	1941077.2544047271	2928710.958647301	2715829.073150885	2588566.2292467873	2173004.644219991	1815330.6317847387	2012839.0116079543	1885276.343543422	1908142.684221903	1742197.0047904758	1816350.5217165258	1740876.3750939574	1740430.5308018986	2036581.0167465245	1939446.1133824727
MED134_01250	1005092.2917800483	890771.6881953413	1355049.7552240386	618839.4706561959	670225.5908128893	908059.4922082328	859197.5843202609	680721.1798665862	962048.7156570491	1169257.6843136789	630818.633266856	605729.2081559111	789181.9819476475	982210.9949566666	1050894.1952098852	1282733.490486948	1373258.7650508313	832827.6495130094	1266607.6035401167	1879800.1726696696	691055.5798598526	763602.4088304285	1189353.3077386469	1364332.1513754255	1108633.1550239462	646051.7644755302	811511.6342463357	908567.3277445886
